event,channel,waveform_index_save,dt_ns_coinc,dt_ns_save,channel_coincident_left,waveform_index_coincident_left,channel_coincident_right,waveform_index_coincident_right
1,2080,157,-16,-16,2040,409,2060,185
1,2081,296,-16,-32,2040,409,2060,185
2,2080,336,0,0,2030,44,2050,389
2,2080,343,0,-16,2040,206,2050,397
2,2080,357,0,-128,2040,218,2050,414
2,2081,75,16,0,2040,198,2050,389
2,2081,82,48,16,2031,123,2050,397
2,2081,88,0,0,2040,210,2051,245
2,2081,98,0,-112,2040,218,2050,414
3,2070,292,0,64,2031,80,2060,119
3,2071,511,0,48,2031,80,2060,119
3,2080,379,16,-16,2031,78,2050,433
3,2080,387,64,-32,2031,85,2060,123
3,2081,314,16,0,2031,78,2050,433
3,2081,322,64,-16,2031,85,2060,123
4,2080,146,-32,0,2040,359,2051,86
4,2080,148,0,0,2031,238,2051,88
4,2080,149,0,0,2031,240,2050,115
4,2080,150,16,-16,2031,241,2050,116
4,2080,154,48,0,2040,369,2060,209
4,2080,163,96,-16,2030,439,2060,215
4,2081,277,-32,-16,2040,359,2051,86
4,2081,279,0,-16,2031,238,2051,88
4,2081,280,0,-16,2031,240,2050,115
4,2081,281,16,-16,2031,241,2050,116
4,2081,285,48,0,2040,369,2060,209
4,2081,294,128,0,2031,253,2060,215
5,2080,475,16,-16,2031,126,2060,174
5,2080,477,-48,64,2030,307,2060,175
5,2080,493,0,16,2030,327,2051,265
5,2081,212,16,-16,2031,126,2060,174
5,2081,213,-48,80,2030,307,2060,175
5,2081,227,0,0,2030,327,2051,265
6,2080,415,-48,16,2030,507,2061,361
6,2080,417,48,0,2041,200,2060,317
6,2081,541,-48,16,2030,507,2061,361
6,2081,543,48,-16,2041,200,2060,317
7,2080,502,0,-32,2041,187,2050,464
7,2080,510,48,-16,2031,372,2060,407
7,2081,294,16,0,2040,116,2051,259
7,2081,302,48,-16,2031,372,2060,407
8,2070,348,48,64,2031,191,2060,227
8,2071,463,48,80,2031,191,2060,227
8,2080,414,-16,-16,2031,175,2050,381
8,2080,425,16,0,2030,159,2050,395
8,2081,81,-16,0,2031,175,2050,381
8,2081,94,16,0,2030,159,2050,395
9,2080,199,-16,0,2030,544,2051,100
9,2080,231,0,-16,2030,567,2060,339
9,2080,232,0,16,2031,386,2050,190
9,2081,428,-32,-48,2030,544,2050,155
9,2081,456,0,-32,2030,567,2060,339
9,2081,457,0,16,2031,386,2050,190
10,2070,360,0,128,2040,230,2050,434
10,2071,516,0,128,2040,230,2050,434
10,2080,370,32,0,2030,97,2060,177
10,2080,378,0,16,2040,230,2050,434
10,2081,56,-16,-16,2030,97,2051,263
10,2081,64,0,32,2040,230,2050,434
11,2080,281,-64,16,2040,115,2050,174
11,2080,282,32,0,2030,593,2061,429
11,2080,290,0,0,2041,484,2050,181
11,2080,291,-16,-16,2031,390,2050,183
11,2081,552,-64,0,2040,115,2050,174
11,2081,553,-32,16,2030,593,2050,176
11,2081,562,16,0,2040,135,2050,181
11,2081,563,-16,-16,2031,390,2050,183
12,2080,282,0,-16,2031,157,2050,328
12,2081,123,-32,0,2031,157,2061,370
14,2070,466,0,112,2030,490,2050,169
14,2071,511,0,96,2030,490,2050,169
14,2080,195,0,-16,2041,412,2050,167
14,2080,197,0,32,2030,490,2050,169
14,2081,128,0,0,2041,412,2050,167
14,2081,130,0,16,2030,490,2050,169
15,2070,523,160,112,2030,599,2060,367
15,2071,617,160,96,2030,599,2060,367
15,2080,230,64,-32,2030,585,2060,352
15,2080,242,160,-16,2030,599,2060,367
15,2081,538,64,-16,2030,585,2060,352
15,2081,549,160,-16,2030,599,2060,367
16,2080,213,0,0,2031,337,2051,183
16,2081,120,0,-16,2031,337,2051,183
17,2070,197,0,80,2031,243,2050,349
17,2071,137,0,80,2031,243,2050,349
17,2080,444,16,-16,2040,165,2050,349
17,2080,456,48,-64,2040,187,2050,366
17,2080,462,48,0,2031,269,2060,315
17,2081,475,16,-16,2040,165,2050,349
17,2081,487,48,-32,2040,187,2050,366
18,2070,583,64,160,2040,463,2050,259
18,2071,590,64,160,2040,463,2050,259
18,2080,178,112,-16,2031,331,2060,285
18,2080,193,64,64,2040,463,2050,259
18,2080,196,64,-16,2031,357,2060,307
18,2081,102,112,-16,2031,331,2060,285
18,2081,118,64,48,2040,463,2050,259
18,2081,122,64,-16,2031,357,2060,307
19,2080,360,0,-16,2040,110,2050,291
19,2080,367,-32,16,2040,126,2050,305
19,2080,379,-16,0,2040,141,2050,327
19,2080,383,0,0,2031,182,2050,330
19,2081,428,0,-16,2040,110,2050,291
19,2081,435,48,0,2040,126,2061,464
19,2081,448,-32,0,2040,141,2051,424
19,2081,452,32,0,2041,288,2060,217
20,2080,438,-32,0,2040,141,2050,101
20,2080,441,0,0,2031,307,2050,102
20,2081,205,-32,-32,2040,141,2050,101
20,2081,208,16,0,2041,389,2050,102
21,2070,370,-16,64,2040,337,2060,577
21,2071,606,-16,64,2040,337,2060,577
21,2080,477,-96,32,2040,337,2050,434
21,2081,298,-96,16,2040,337,2050,434
22,2080,385,96,-16,2040,141,2060,183
22,2080,394,-32,0,2030,538,2050,270
22,2080,397,32,0,2040,153,2061,516
22,2081,459,96,-32,2040,141,2060,183
22,2081,469,-32,0,2030,538,2050,270
22,2081,472,48,0,2031,231,2061,516
23,2080,256,-48,0,2031,401,2050,213
23,2080,263,0,-16,2030,365,2060,459
23,2080,274,48,16,2031,418,2060,466
23,2080,288,-64,32,2031,439,2060,481
23,2081,324,0,-16,2031,411,2050,218
23,2081,350,-64,32,2031,439,2060,481
24,2080,392,16,0,2030,143,2050,355
