event,channel,waveform_index_save,dt_ns_coinc,dt_ns_save,channel_coincident_left,waveform_index_coincident_left,channel_coincident_right,waveform_index_coincident_right
1,2080,475,0,-16,2040,202,2050,436
1,2081,385,0,-16,2040,202,2050,436
2,2080,226,0,0,2040,81,2050,127
2,2080,227,16,0,2030,409,2050,136
2,2081,374,16,0,2030,402,2050,127
2,2081,375,32,0,2031,339,2050,136
3,2080,318,0,-16,2031,180,2050,100
3,2080,322,32,-48,2031,184,2060,144
3,2081,392,0,0,2031,180,2050,100
3,2081,396,32,-32,2031,184,2060,144
4,2080,258,64,0,2040,122,2060,169
4,2080,279,-16,-16,2040,151,2050,327
4,2081,343,64,0,2040,122,2060,169
4,2081,366,-16,-16,2040,151,2050,327
5,2080,456,-160,-64,2031,129,2061,369
5,2080,466,64,-16,2041,307,2060,183
5,2081,56,-160,-64,2031,129,2061,369
6,2080,510,0,0,2030,193,2050,478
6,2081,79,0,0,2041,379,2051,156
7,2080,361,0,0,2031,190,2050,402
7,2081,128,16,0,2040,158,2050,402
9,2080,368,48,-16,2041,399,2060,167
9,2080,388,-80,32,2030,122,2050,154
9,2081,62,48,-16,2041,399,2060,167
9,2081,84,0,-32,2030,122,2061,266
10,2080,421,32,0,2040,216,2060,347
10,2081,152,-16,0,2030,180,2050,258
11,2080,344,64,0,2041,229,2060,397
11,2081,130,-16,0,2041,229,2050,298
13,2080,289,16,-16,2031,382,2050,208
13,2081,442,16,-16,2031,382,2050,208
14,2070,438,32,80,2040,337,2060,115
14,2071,451,32,80,2040,337,2060,115
14,2080,286,-16,0,2040,337,2050,252
14,2081,51,-16,-16,2040,337,2050,252
16,2070,332,32,80,2041,296,2060,165
16,2071,334,32,80,2041,296,2060,165
17,2080,436,-16,0,2040,180,2050,274
17,2081,151,-16,0,2040,180,2050,274
20,2080,137,48,16,2030,284,2060,327
20,2081,250,48,16,2030,284,2060,327
20,2081,253,0,0,2030,286,2051,100
21,2080,375,0,-16,2030,153,2050,433
21,2080,390,64,0,2040,288,2060,249
21,2081,61,0,0,2030,153,2050,433
21,2081,74,96,0,2030,163,2060,249
22,2080,178,32,-16,2031,255,2060,218
23,2080,389,16,0,2030,312,2050,349
23,2080,396,64,0,2030,325,2060,250
23,2081,145,16,-16,2030,312,2050,349
23,2081,152,64,0,2030,325,2060,250
26,2080,414,0,16,2040,270,2050,335
26,2080,425,48,0,2041,466,2060,253
26,2081,508,0,-16,2040,270,2050,335
26,2081,520,48,0,2041,466,2060,253
27,2080,391,32,0,2030,87,2060,340
27,2080,411,16,16,2030,106,2051,245
27,2081,260,32,0,2030,87,2060,340
27,2081,279,16,32,2030,106,2051,245
28,2080,268,-16,0,2030,475,2050,227
28,2080,280,96,0,2031,440,2060,392
28,2080,286,96,-80,2041,557,2060,399
28,2080,295,0,0,2040,370,2050,260
28,2081,113,32,0,2030,475,2060,376
28,2081,123,96,0,2031,440,2060,392
28,2081,129,96,-80,2041,557,2060,399
28,2081,138,0,0,2040,370,2050,260
29,2080,353,80,16,2040,454,2060,244
29,2081,483,80,0,2040,454,2060,244
30,2080,350,16,0,2031,259,2051,375
30,2080,352,16,-16,2031,265,2060,224
30,2081,156,16,0,2031,259,2051,375
30,2081,159,0,16,2040,309,2060,224
32,2080,264,160,0,2030,422,2050,165
32,2081,550,160,-16,2030,422,2050,165
33,2080,296,160,-16,2040,260,2050,347
33,2081,79,160,-16,2040,260,2050,347
34,2080,317,0,0,2030,132,2050,240
34,2080,324,-32,0,2041,357,2050,250
34,2081,409,0,16,2030,132,2050,240
34,2081,416,-32,-32,2041,357,2050,250
35,2080,376,64,-16,2030,465,2060,203
35,2081,434,64,0,2030,465,2060,203
36,2080,309,16,0,2031,221,2050,147
36,2080,311,48,-16,2030,407,2060,186
36,2080,312,64,-16,2031,227,2051,260
36,2081,503,32,0,2040,366,2050,147
36,2081,504,48,0,2041,442,2060,182
36,2081,506,64,0,2031,227,2051,260
37,2080,394,-32,16,2030,167,2050,433
37,2080,398,0,0,2031,205,2050,436
37,2080,406,32,0,2030,185,2050,449
37,2081,138,-32,16,2030,167,2050,433
37,2081,141,16,0,2030,173,2050,436
37,2081,149,32,0,2030,185,2050,449
41,2080,251,32,16,2040,137,2060,278
41,2080,254,80,0,2030,435,2060,288
41,2080,267,64,-32,2030,455,2060,301
41,2081,67,32,0,2040,137,2060,278
41,2081,70,80,-16,2030,435,2060,288
41,2081,82,64,0,2030,455,2060,301
42,2080,343,16,-16,2040,84,2060,228
43,2080,280,16,0,2030,132,2050,326
43,2080,295,-16,0,2031,410,2050,343
43,2081,251,16,-16,2030,132,2050,326
43,2081,263,-16,0,2031,410,2050,343
45,2070,530,32,80,2031,340,2060,312
45,2071,286,16,80,2031,329,2060,297
45,2071,291,32,80,2031,340,2060,312
45,2080,209,48,0,2030,243,2060,297
45,2080,221,32,0,2031,340,2060,312
45,2081,108,32,0,2040,402,2060,297
45,2081,119,32,-32,2031,340,2060,312
47,2080,381,48,-16,2031,429,2060,463
47,2080,384,0,-64,2040,252,2050,348
47,2080,403,16,0,2030,139,2050,369
47,2081,217,80,0,2040,250,2060,463
47,2081,240,16,0,2030,139,2050,369
48,2070,501,16,48,2030,262,2060,222
48,2071,535,16,48,2030,262,2060,222
48,2080,329,-16,0,2031,187,2050,381
48,2080,345,-112,0,2040,308,2050,397
48,2081,510,-16,-16,2031,187,2050,381
48,2081,526,-80,-16,2040,308,2060,242
49,2080,399,16,0,2040,271,2051,93
49,2080,406,32,-16,2030,175,2060,243
49,2080,407,80,-16,2030,176,2060,242
49,2080,420,48,-16,2041,151,2060,257
49,2081,47,-16,0,2040,271,2050,364
49,2081,55,32,0,2030,175,2060,243
49,2081,56,64,0,2041,134,2060,242
49,2081,72,48,-32,2041,151,2060,257
50,2070,220,0,48,2031,249,2060,283
50,2071,481,0,48,2031,249,2060,283
50,2080,375,-64,0,2031,249,2050,430
50,2081,75,-48,0,2031,249,2051,146
51,2080,239,0,-16,2041,442,2050,204
51,2080,243,-128,-48,2030,500,2060,285
51,2081,165,0,-16,2041,442,2050,204
51,2081,168,-128,-80,2030,500,2060,285
52,2070,534,32,80,2041,474,2060,216
52,2080,380,-16,0,2040,112,2050,162
52,2080,393,32,16,2041,474,2060,216
52,2080,395,80,-16,2041,475,2060,217
52,2080,415,-128,128,2041,501,2051,353
52,2081,68,0,-16,2030,419,2051,318
52,2081,70,16,0,2040,112,2060,203
52,2081,83,32,0,2041,474,2060,216
52,2081,85,112,0,2031,251,2060,217
52,2081,106,-128,128,2041,501,2051,353
