event,channel,waveform_index_save,dt_ns_coinc,dt_ns_save,channel_coincident_left,waveform_index_coincident_left,channel_coincident_right,waveform_index_coincident_right
1,2010,272,32,192,2031,201,2061,446
1,2011,376,32,192,2031,201,2061,446
2,2010,538,32,0,2031,347,2060,294
2,2011,524,32,16,2031,347,2060,294
3,2010,317,32,80,2031,164,2061,231
3,2010,318,64,64,2031,165,2060,203
3,2010,320,64,96,2031,166,2060,205
3,2010,322,96,128,2031,169,2061,238
3,2011,434,32,80,2031,164,2061,231
3,2011,435,64,80,2031,165,2060,203
3,2011,437,64,96,2031,166,2060,205
3,2011,440,96,144,2031,169,2061,238
4,2010,430,-96,16,2030,450,2060,198
4,2010,437,16,48,2031,164,2060,210
4,2010,441,144,224,2031,168,2060,214
4,2011,378,-96,32,2030,450,2060,198
4,2011,385,16,32,2031,164,2060,210
4,2011,389,144,192,2031,168,2060,214
5,2010,317,0,16,2030,529,2061,180
5,2010,318,128,96,2031,136,2060,95
5,2011,444,0,0,2030,529,2061,180
5,2011,445,128,112,2031,136,2060,95
6,2010,87,64,48,2030,385,2061,359
6,2010,88,48,80,2030,388,2060,291
6,2010,89,-16,16,2031,325,2060,293
6,2010,90,-16,0,2030,393,2060,297
6,2010,92,48,80,2031,333,2061,368
6,2011,461,64,80,2030,385,2061,359
6,2011,462,48,96,2030,388,2060,291
6,2011,463,-16,32,2031,325,2060,293
6,2011,464,-16,16,2030,393,2060,297
6,2011,466,48,64,2031,333,2061,368
7,2010,450,-112,-32,2030,316,2060,103
7,2010,455,48,80,2031,148,2060,110
7,2010,457,-64,-16,2030,332,2061,186
7,2011,431,-112,-32,2030,316,2060,103
7,2011,436,48,48,2031,148,2060,110
7,2011,437,-64,0,2030,332,2061,186
9,2010,108,-160,32,2031,448,2061,295
9,2010,114,-128,0,2030,494,2060,415
9,2010,115,32,64,2031,462,2060,419
9,2011,207,-160,32,2031,448,2061,295
9,2011,213,-112,0,2030,494,2061,305
9,2011,214,32,64,2031,462,2060,419
10,2010,535,16,48,2031,333,2060,366
10,2010,537,0,16,2030,305,2061,504
10,2010,550,32,48,2030,319,2061,520
10,2011,228,16,32,2031,333,2060,366
10,2011,230,0,32,2030,305,2061,504
10,2011,243,32,48,2030,319,2061,520
11,2010,186,-96,144,2031,396,2060,350
11,2010,197,48,64,2030,464,2060,377
11,2011,523,-96,160,2031,396,2060,350
11,2011,534,48,64,2030,464,2060,377
12,2010,535,96,96,2030,316,2060,441
12,2011,275,96,96,2030,316,2060,441
13,2010,138,16,48,2030,252,2060,488
13,2011,347,64,64,2031,426,2060,466
13,2011,361,16,32,2030,252,2060,488
14,2010,131,-80,0,2030,464,2060,364
14,2011,518,-32,-144,2030,459,2061,428
14,2011,521,-48,0,2030,464,2061,431
15,2010,560,16,64,2030,170,2060,342
15,2010,562,32,48,2030,177,2060,350
15,2010,564,0,64,2031,311,2060,353
15,2010,567,-32,32,2030,189,2061,550
15,2011,428,16,64,2030,170,2060,342
15,2011,429,32,48,2031,302,2061,534
15,2011,431,32,48,2030,177,2060,350
15,2011,433,0,48,2031,311,2060,353
15,2011,437,-32,32,2030,189,2061,550
16,2010,59,16,0,2030,90,2060,175
16,2010,60,-16,0,2030,91,2061,288
16,2010,65,32,64,2030,102,2060,185
16,2011,356,16,16,2030,90,2060,175
16,2011,357,-16,16,2030,91,2061,288
16,2011,361,32,48,2030,102,2060,185
17,2010,259,0,16,2031,150,2060,111
17,2011,421,0,16,2031,150,2060,111
18,2010,103,-64,16,2030,339,2060,123
18,2010,112,-64,16,2030,353,2061,91
18,2011,404,-64,0,2030,339,2060,123
18,2011,415,-64,48,2030,353,2061,91
18,2011,417,32,64,2031,185,2060,142
19,2010,448,-32,16,2030,377,2060,130
19,2010,454,80,64,2031,180,2060,141
19,2011,395,-32,16,2030,377,2060,130
19,2011,402,80,96,2031,180,2060,141
20,2010,394,16,96,2031,228,2060,262
20,2010,402,80,112,2031,248,2060,283
20,2011,374,16,64,2031,228,2060,262
20,2011,384,80,112,2031,248,2060,283
22,2010,579,-96,16,2030,150,2060,202
22,2010,587,0,16,2030,160,2061,299
22,2011,425,-96,16,2030,150,2060,202
22,2011,433,0,16,2030,160,2061,299
23,2010,382,32,48,2031,131,2060,101
24,2010,229,16,64,2031,365,2060,335
24,2011,204,16,48,2031,365,2060,335
25,2010,70,-32,16,2030,514,2060,176
25,2010,71,48,64,2030,519,2060,178
25,2010,83,-80,16,2030,532,2060,202
25,2010,86,48,80,2031,164,2060,208
25,2011,329,48,48,2030,510,2060,173
25,2011,332,-32,16,2030,514,2060,176
25,2011,333,48,96,2030,519,2060,178
25,2011,346,-80,32,2030,532,2060,202
25,2011,349,48,80,2031,164,2060,208
26,2010,283,48,96,2031,120,2061,521
26,2010,287,0,32,2030,207,2060,174
26,2011,493,48,80,2031,120,2061,521
26,2011,497,0,32,2030,207,2060,174
27,2010,142,-32,0,2030,163,2060,391
27,2010,145,-48,32,2030,172,2060,402
27,2011,278,-32,0,2030,163,2060,391
27,2011,282,-48,32,2030,172,2060,402
28,2010,524,32,96,2031,169,2060,133
28,2010,526,16,48,2030,495,2060,136
28,2011,466,32,112,2031,169,2060,133
28,2011,468,16,32,2030,495,2060,136
