event,channel,waveform_index_save,dt_ns_coinc,dt_ns_save,channel_coincident_left,waveform_index_coincident_left,channel_coincident_right,waveform_index_coincident_right
1,2080,153,0,16,2030,253,2050,89
2,2080,370,48,0,2041,435,2060,120
2,2080,374,-16,-16,2030,322,2050,90
2,2081,237,-16,0,2041,435,2050,85
2,2081,241,-16,-16,2030,322,2050,90
3,2080,255,0,-32,2030,534,2050,170
3,2080,258,0,128,2030,537,2051,207
3,2081,496,0,-16,2030,534,2050,170
3,2081,499,0,128,2030,537,2051,207
4,2080,236,80,-16,2040,144,2060,501
4,2081,376,80,-16,2040,144,2060,501
5,2080,425,32,64,2031,142,2050,302
5,2081,526,32,80,2031,142,2050,302
6,2081,454,0,0,2030,489,2050,307
7,2080,431,-80,128,2030,166,2060,292
7,2080,433,32,0,2031,251,2060,294
7,2081,129,-80,112,2030,166,2060,292
7,2081,131,32,0,2031,251,2060,294
8,2080,303,48,-16,2030,450,2060,182
8,2081,64,48,0,2030,450,2060,182
9,2080,219,48,-64,2041,498,2060,330
9,2080,223,48,0,2040,291,2061,586
9,2080,238,-16,0,2040,311,2050,206
9,2081,538,48,-64,2041,498,2060,330
9,2081,540,64,-32,2030,422,2061,586
9,2081,555,-16,0,2040,311,2050,206
10,2080,185,16,0,2030,324,2050,146
10,2081,353,48,0,2031,290,2050,146
11,2080,382,48,-32,2040,298,2050,126
11,2080,388,-16,-80,2040,309,2050,137
11,2081,491,48,-80,2040,298,2050,126
12,2080,473,-112,16,2040,311,2050,441
12,2080,476,16,0,2031,244,2060,275
12,2081,126,80,0,2040,282,2061,159
12,2081,152,-112,-16,2040,311,2050,441
12,2081,155,16,0,2031,244,2060,275
13,2080,452,-32,-16,2040,268,2051,122
13,2080,453,48,160,2031,191,2060,231
13,2080,468,0,-16,2041,335,2050,442
13,2081,373,-32,0,2040,268,2051,122
13,2081,374,48,176,2031,191,2060,231
13,2081,387,0,-32,2041,335,2050,442
14,2080,256,-48,-32,2041,450,2050,160
14,2080,261,-16,0,2031,333,2050,164
14,2080,264,0,0,2030,89,2051,210
14,2080,276,80,-48,2030,103,2051,225
14,2080,280,0,16,2040,152,2050,190
14,2081,51,-48,-16,2041,450,2050,160
14,2081,57,16,0,2040,120,2050,164
14,2081,60,0,-16,2030,89,2051,210
14,2081,70,80,-48,2030,103,2051,225
14,2081,75,0,0,2040,152,2050,190
15,2070,548,64,80,2041,482,2060,314
15,2070,549,16,64,2040,129,2060,316
15,2071,591,64,80,2041,482,2060,314
15,2071,592,16,64,2040,129,2060,316
17,2070,476,0,80,2040,345,2061,140
17,2071,368,0,32,2040,345,2061,140
17,2080,208,-16,-16,2040,345,2051,170
17,2081,302,-16,-16,2040,345,2051,170
18,2080,386,96,-16,2040,305,2060,197
18,2081,110,96,-16,2040,305,2060,197
19,2080,406,16,0,2030,96,2050,371
19,2080,407,48,-16,2031,173,2060,210
19,2081,339,48,-48,2031,173,2060,210
21,2080,276,0,-16,2040,190,2050,236
21,2081,410,0,-32,2040,190,2050,236
22,2080,207,64,0,2030,434,2060,523
22,2081,155,80,0,2031,476,2060,523
23,2070,476,32,64,2030,315,2060,389
23,2080,225,80,-48,2040,85,2060,384
23,2080,228,0,-32,2031,350,2050,137
23,2081,285,80,-48,2040,85,2060,384
23,2081,288,0,-48,2031,350,2050,137
24,2080,416,-80,96,2030,128,2051,346
24,2081,87,-80,112,2030,128,2051,346
25,2080,348,48,0,2031,484,2060,525
25,2081,135,32,0,2040,206,2060,525
26,2080,203,32,64,2031,300,2051,61
26,2080,209,48,-48,2030,472,2060,265
26,2081,368,48,-48,2030,472,2060,265
27,2080,340,-16,-16,2040,482,2051,296
27,2080,345,-144,-32,2031,444,2050,264
27,2081,147,-16,0,2040,482,2051,296
27,2081,152,-144,-64,2031,444,2050,264
28,2080,297,16,0,2040,383,2050,347
28,2080,309,-32,-48,2031,254,2050,361
28,2081,494,16,-16,2040,383,2050,347
28,2081,505,-32,-16,2031,254,2050,361
29,2080,177,64,0,2031,413,2060,455
29,2081,493,80,0,2030,147,2060,455
30,2080,426,16,-16,2030,88,2050,390
30,2081,477,16,0,2030,88,2050,390
31,2080,372,80,-16,2040,256,2061,123
31,2081,67,128,16,2030,425,2061,123
34,2080,553,64,16,2040,250,2060,200
34,2080,567,0,0,2031,179,2051,391
34,2081,125,64,-16,2040,250,2060,200
34,2081,141,-16,0,2031,179,2050,528
35,2070,409,0,16,2040,115,2060,196
35,2071,347,0,16,2040,115,2060,196
35,2080,324,16,-48,2031,235,2060,196
35,2081,429,16,-64,2031,235,2060,196
36,2080,215,80,0,2031,337,2060,298
36,2081,130,80,0,2031,337,2060,298
37,2080,295,0,16,2040,202,2050,339
37,2080,317,-16,-16,2030,425,2050,364
37,2081,61,0,16,2040,202,2050,339
37,2081,82,-16,-48,2030,425,2050,364
38,2080,402,0,-16,2030,491,2050,246
38,2080,406,16,-48,2041,189,2060,281
38,2080,410,-80,0,2040,127,2050,252
38,2080,411,-32,16,2040,128,2050,253
38,2081,461,0,-16,2030,491,2050,246
38,2081,466,16,-64,2041,189,2060,281
38,2081,470,-80,0,2040,127,2050,252
38,2081,471,48,0,2040,128,2060,285
40,2080,260,16,-16,2031,334,2060,300
40,2080,262,96,0,2031,337,2060,302
40,2080,265,48,-16,2040,130,2060,305
40,2080,282,0,-16,2030,115,2051,58
40,2081,64,-48,16,2031,334,2050,228
40,2081,66,80,0,2030,93,2060,302
40,2081,69,48,-32,2040,130,2060,305
40,2081,84,-32,0,2030,115,2050,254
41,2070,385,0,80,2041,362,2050,119
41,2071,391,0,96,2041,362,2050,119
41,2080,142,0,0,2041,362,2050,119
41,2081,286,0,0,2041,362,2050,119
42,2080,493,80,0,2030,176,2060,290
42,2081,141,48,-16,2040,329,2060,290
42,2081,151,48,0,2040,344,2060,300
43,2080,368,96,16,2030,399,2060,127
43,2080,376,-16,0,2030,407,2051,326
43,2080,379,16,-16,2040,288,2060,146
43,2081,205,96,-16,2030,399,2060,127
43,2081,214,-16,0,2030,407,2051,326
43,2081,217,16,-16,2040,288,2060,146
44,2071,535,0,80,2040,124,2060,403
44,2080,489,0,0,2030,295,2050,452
44,2081,65,-16,0,2030,295,2051,150
