event,channel,waveform_index_save,dt_ns_coinc,dt_ns_save,channel_coincident_left,waveform_index_coincident_left,channel_coincident_right,waveform_index_coincident_right
1,2080,213,16,0,2040,437,2050,124
1,2081,564,16,-16,2040,437,2050,124
2,2080,184,-32,0,2041,415,2050,234
2,2080,185,0,32,2031,294,2051,156
2,2081,492,0,-16,2031,294,2051,156
3,2080,195,-96,144,2040,80,2060,225
3,2080,207,16,-16,2031,275,2060,235
3,2081,338,-32,0,2031,275,2050,131
4,2080,260,0,-16,2031,380,2050,235
4,2081,47,0,-32,2031,380,2050,235
5,2080,483,16,-32,2040,296,2060,248
6,2080,339,0,-16,2030,183,2050,302
6,2080,349,80,-16,2030,194,2060,116
6,2081,460,0,0,2030,183,2050,302
6,2081,470,64,16,2031,82,2060,116
7,2080,347,-16,0,2041,271,2050,325
7,2081,127,0,0,2041,271,2051,239
10,2080,450,48,-32,2031,126,2060,80
10,2081,198,48,-16,2031,126,2060,80
11,2070,495,16,80,2030,393,2060,174
11,2071,500,16,64,2030,393,2060,174
11,2080,94,0,-16,2040,347,2050,139
11,2080,98,32,0,2040,358,2060,180
11,2081,290,0,-16,2040,347,2050,139
11,2081,295,32,0,2040,358,2060,180
12,2071,119,0,32,2040,226,2060,324
12,2080,259,0,0,2030,389,2050,234
12,2080,280,-64,16,2040,226,2050,255
12,2081,44,16,0,2031,328,2050,234
12,2081,67,-64,0,2040,226,2050,255
13,2070,381,16,64,2040,195,2060,499
13,2071,544,16,64,2040,195,2060,499
13,2080,317,16,-48,2040,195,2060,499
13,2081,530,16,-64,2040,195,2060,499
14,2070,403,0,80,2040,98,2060,167
14,2071,478,0,80,2040,98,2060,167
14,2080,323,0,-16,2030,454,2050,127
14,2080,328,16,0,2031,218,2050,136
14,2081,420,0,0,2030,454,2050,127
14,2081,425,0,16,2030,462,2050,136
17,2080,331,48,-16,2031,506,2060,457
17,2080,333,48,16,2031,510,2060,459
17,2080,341,64,0,2031,519,2060,473
17,2081,122,48,-16,2031,506,2060,457
17,2081,124,0,0,2030,548,2050,296
17,2081,132,-16,0,2031,519,2050,311
18,2070,451,48,64,2031,341,2060,372
18,2071,103,48,64,2031,341,2060,372
19,2070,415,0,16,2041,362,2061,168
19,2080,326,-32,-16,2040,240,2050,63
19,2081,201,-32,-16,2040,240,2050,63
20,2080,314,0,-32,2030,102,2050,282
20,2081,260,0,-48,2030,102,2050,282
22,2080,329,64,0,2030,75,2060,186
22,2081,255,64,0,2030,75,2060,186
23,2080,268,112,144,2031,325,2060,371
23,2081,131,112,144,2031,325,2060,371
25,2080,236,0,-16,2031,188,2050,295
25,2080,243,64,-16,2041,401,2060,150
25,2081,527,0,-16,2031,188,2050,295
25,2081,534,64,-32,2041,401,2060,150
26,2080,471,48,-16,2040,213,2061,371
26,2080,482,112,80,2040,226,2060,184
26,2081,91,48,-32,2040,213,2061,371
26,2081,102,112,96,2040,226,2060,184
28,2080,388,0,-32,2030,150,2051,277
28,2081,115,0,-16,2030,150,2051,277
29,2080,407,-16,0,2040,286,2050,346
29,2081,468,-16,0,2040,286,2050,346
30,2080,149,-16,0,2031,264,2050,195
30,2081,90,-16,-16,2031,264,2050,195
31,2080,280,16,-32,2040,426,2060,162
31,2081,80,16,-64,2040,426,2060,162
33,2080,218,64,-32,2031,332,2060,302
33,2080,241,16,0,2041,133,2060,316
33,2080,249,0,0,2031,369,2051,208
33,2081,452,64,-16,2031,332,2060,302
33,2081,474,32,0,2030,435,2060,316
35,2081,111,16,-32,2041,357,2050,177
36,2080,517,48,0,2040,306,2060,209
36,2081,359,-16,0,2030,594,2050,157
37,2070,226,-32,128,2040,145,2050,339
37,2071,313,-32,112,2040,145,2050,339
38,2080,302,64,0,2031,464,2060,421
38,2080,315,48,0,2030,168,2060,436
38,2081,121,64,0,2031,464,2060,421
