event,channel,waveform_index_save,dt_ns_coinc,dt_ns_save,channel_coincident_left,waveform_index_coincident_left,channel_coincident_right,waveform_index_coincident_right
1,2080,229,32,0,2031,321,2061,366
1,2080,234,-16,-48,2031,331,2061,375
1,2080,240,96,0,2030,421,2060,292
1,2081,447,32,-16,2031,321,2061,366
1,2081,453,-16,-32,2031,331,2061,375
1,2081,460,96,-16,2030,421,2060,292
2,2080,398,48,16,2031,487,2060,449
2,2080,399,48,-16,2031,488,2060,450
2,2080,401,-144,-112,2030,537,2060,451
2,2080,405,48,0,2030,540,2060,455
2,2080,423,48,0,2030,568,2061,332
2,2080,428,32,16,2031,531,2061,336
2,2081,120,48,48,2031,487,2060,449
2,2081,121,48,-32,2031,488,2060,450
2,2081,123,-144,-128,2030,537,2060,451
2,2081,127,48,-32,2030,540,2060,455
2,2081,145,48,-48,2030,568,2061,332
2,2081,150,48,0,2030,571,2061,336
3,2080,461,64,32,2030,300,2060,184
3,2080,462,64,16,2030,301,2060,186
3,2080,463,16,-32,2031,144,2060,187
3,2080,470,48,0,2031,155,2060,195
3,2080,474,64,0,2030,312,2060,197
3,2080,481,32,0,2030,317,2060,208
3,2081,394,64,0,2030,300,2060,184
3,2081,395,64,0,2030,301,2060,186
3,2081,400,48,0,2031,155,2060,195
3,2081,404,64,-16,2030,312,2060,197
3,2081,409,48,-32,2031,166,2060,208
4,2080,474,48,-16,2031,181,2060,215
4,2080,477,64,16,2031,191,2060,217
4,2080,486,32,0,2030,316,2061,128
4,2081,407,48,-16,2030,292,2060,210
4,2081,411,48,-16,2031,181,2060,215
4,2081,414,64,16,2031,191,2060,217
4,2081,421,32,-32,2030,316,2061,128
5,2080,142,-144,-80,2030,389,2060,235
5,2080,152,0,-48,2031,289,2060,246
5,2081,425,-144,-80,2030,389,2060,235
5,2081,435,0,-64,2031,289,2060,246
6,2080,414,32,16,2030,140,2060,219
6,2080,425,64,0,2031,188,2060,225
6,2080,426,16,-80,2031,190,2060,227
6,2080,435,48,-16,2030,157,2060,232
6,2080,437,64,0,2031,200,2061,301
6,2080,438,48,0,2031,201,2060,235
6,2080,440,32,-32,2031,203,2061,307
6,2080,444,48,-64,2030,167,2060,241
6,2081,453,32,-16,2030,140,2060,219
6,2081,462,64,16,2031,188,2060,225
6,2081,463,16,-64,2031,190,2060,227
6,2081,471,48,-16,2030,157,2060,232
6,2081,473,80,0,2030,158,2061,301
