event,channel,waveform_index_save,dt_ns_coinc,dt_ns_save,channel_coincident_left,waveform_index_coincident_left,channel_coincident_right,waveform_index_coincident_right
1,1020,719,-16,0,2071,498,2010,266
1,1020,725,-32,-32,2070,493,2021,354
1,1021,1173,-32,-16,2070,493,2021,354
1,1040,1039,-16,-16,2071,498,2010,266
1,1040,1052,96,80,2080,383,2010,269
1,1041,535,-16,-16,2071,498,2010,266
1,1060,987,-32,-32,2070,493,2021,354
1,1080,1224,96,64,2080,383,2010,269
1,1081,1338,96,64,2080,383,2010,269
1,2030,326,80,0,2080,377,2010,266
1,2031,196,96,0,2081,71,2010,266
1,2031,202,96,-32,2080,383,2010,269
1,2040,294,80,0,2080,377,2010,266
1,2040,299,96,-16,2080,383,2010,269
1,2041,444,80,16,2080,377,2010,266
1,2041,449,96,-32,2080,383,2010,269
1,2050,112,80,0,2080,377,2010,266
1,2050,120,-32,-64,2070,493,2021,354
1,2050,124,96,0,2080,383,2010,269
1,2051,423,96,32,2080,383,2010,269
1,2060,164,-32,-16,2070,493,2021,354
1,2060,168,96,32,2080,383,2010,269
1,2061,243,-32,-32,2070,493,2021,354
1,2061,245,96,48,2080,383,2010,269
2,1020,1175,-144,224,2080,557,2021,585
2,1021,1285,-144,224,2080,557,2021,585
2,1040,1119,-144,208,2080,557,2021,585
2,1040,1120,-48,0,2070,292,2010,137
2,1041,828,-144,208,2080,557,2021,585
2,1041,829,-16,-16,2070,292,2021,586
2,1060,651,-48,0,2070,283,2010,130
2,1060,673,64,16,2081,347,2010,137
2,1060,679,64,48,2080,564,2010,140
2,1080,1226,-144,224,2080,557,2021,585
2,1080,1228,-16,-16,2070,292,2021,586
2,1080,1238,64,48,2080,564,2010,140
2,1081,885,-144,224,2080,557,2021,585
2,1081,886,-16,-16,2070,292,2021,586
2,1081,896,64,64,2080,564,2010,140
2,2030,368,-48,-16,2070,283,2010,130
2,2030,386,-144,160,2080,557,2021,585
2,2030,387,-48,-32,2070,292,2010,137
2,2030,392,64,-16,2080,564,2010,140
2,2031,414,64,0,2081,331,2010,130
2,2031,436,-144,144,2080,557,2021,585
2,2031,437,-16,0,2070,292,2021,586
2,2031,444,64,16,2080,564,2010,140
2,2040,156,80,0,2071,630,2010,130
2,2040,179,-144,160,2080,557,2021,585
2,2040,180,80,0,2080,558,2010,137
2,2040,189,64,0,2080,564,2010,140
2,2041,211,64,0,2081,331,2010,130
2,2041,234,-144,176,2080,557,2021,585
2,2041,235,-48,-32,2070,292,2010,137
2,2041,244,64,16,2080,564,2010,140
2,2050,500,-32,-80,2071,628,2010,127
2,2050,504,80,0,2071,630,2010,130
2,2050,531,64,0,2080,564,2010,140
2,2051,322,64,0,2080,564,2010,140
2,2060,460,-32,0,2071,628,2010,127
2,2060,464,-48,0,2070,283,2010,130
2,2060,490,64,64,2080,564,2010,140
2,2061,622,64,48,2080,564,2010,140
3,1020,796,80,48,2080,455,2010,576
3,1021,1286,80,80,2080,455,2010,576
3,1040,996,-32,0,2071,589,2021,472
3,1041,602,-32,-16,2071,589,2021,472
3,1060,1160,-32,-16,2071,589,2021,472
3,1060,1162,32,32,2081,110,2021,473
3,1060,1163,16,0,2071,590,2010,567
3,1060,1169,64,48,2081,116,2010,570
3,1060,1184,80,32,2080,455,2010,576
3,1060,1196,64,0,2080,466,2010,581
3,1061,55,32,32,2081,110,2021,473
3,1061,61,64,64,2081,116,2010,570
3,1061,77,80,16,2080,455,2010,576
3,1061,89,64,48,2080,466,2010,581
3,1080,1318,-32,-16,2071,589,2021,472
3,1080,1321,32,48,2081,110,2021,473
3,1080,1326,64,48,2081,116,2010,570
