event,channel,waveform_index_save,dt_ns_coinc,dt_ns_save,channel_coincident_left,waveform_index_coincident_left,channel_coincident_right,waveform_index_coincident_right
1,1020,81,-32,0,2071,438,2010,597
1,1020,93,-32,-16,2070,583,2010,603
1,1021,1188,-16,0,2071,438,2021,258
1,1040,39,-32,0,2070,583,2010,603
1,1041,899,-32,-16,2070,583,2010,603
1,1060,711,-32,-16,2071,438,2010,597
1,1061,1308,-32,0,2071,438,2010,597
1,1080,1136,-32,-16,2071,438,2010,597
1,1081,947,-32,0,2071,438,2010,597
1,2030,128,64,0,2081,174,2010,603
1,2031,389,32,-16,2080,245,2010,603
1,2040,487,64,0,2081,174,2010,603
1,2041,541,64,0,2081,174,2010,603
1,2050,293,64,0,2080,235,2010,597
1,2050,301,32,0,2080,245,2010,603
1,2051,199,64,16,2080,235,2010,597
1,2060,336,-32,-32,2071,438,2010,597
1,2061,421,-32,-16,2071,438,2010,597
2,1020,1151,-16,-16,2071,175,2010,185
2,1020,1169,48,48,2081,118,2010,191
2,1020,1170,64,-64,2081,119,2010,192
2,1020,1183,-32,0,2071,181,2021,440
2,1021,1095,-16,-16,2071,175,2010,185
2,1021,1113,48,80,2081,118,2010,191
2,1021,1114,64,-64,2081,119,2010,192
2,1021,1127,-32,-16,2071,181,2021,440
2,1040,759,-16,-16,2071,175,2010,185
2,1040,760,80,32,2081,108,2010,186
2,1040,777,64,-80,2081,119,2010,192
2,1040,791,64,64,2081,130,2010,198
2,1041,813,-16,-16,2071,175,2010,185
2,1041,815,80,64,2081,108,2010,186
2,1041,832,64,-128,2081,119,2010,192
2,1041,847,64,48,2081,130,2010,198
2,1060,586,80,32,2081,108,2010,186
2,1060,599,48,48,2081,118,2010,191
2,1060,600,16,32,2080,456,2010,192
2,1060,612,-32,-16,2071,181,2021,440
2,1061,1223,48,32,2081,118,2010,191
2,1061,1236,-32,0,2071,181,2021,440
2,1080,1043,80,48,2081,108,2010,186
2,1080,1053,48,48,2081,118,2010,191
2,1080,1054,64,16,2081,119,2010,192
2,1080,1072,64,32,2081,130,2010,198
2,1081,57,80,48,2081,108,2010,186
2,1081,69,48,48,2081,118,2010,191
2,1081,70,16,-16,2080,456,2010,192
2,1081,89,64,48,2081,130,2010,198
2,2030,139,-16,-80,2071,175,2010,185
2,2030,140,96,0,2080,446,2010,186
2,2030,151,48,128,2081,118,2010,191
2,2030,152,16,-16,2080,456,2010,192
2,2030,162,64,-16,2081,130,2010,198
2,2031,354,-16,-96,2071,175,2010,185
2,2031,355,80,16,2081,108,2010,186
2,2031,368,64,0,2081,119,2010,192
2,2031,382,64,-16,2081,130,2010,198
2,2040,240,-16,-64,2071,175,2010,185
2,2040,241,80,0,2081,108,2010,186
2,2040,253,48,48,2081,118,2010,191
2,2040,255,64,0,2081,119,2010,192
2,2040,266,-32,0,2071,181,2021,440
2,2040,269,64,-16,2081,130,2010,198
2,2041,312,-16,-64,2071,175,2010,185
2,2041,313,80,0,2081,108,2010,186
2,2041,325,48,16,2081,118,2010,191
2,2041,326,64,16,2081,119,2010,192
2,2041,338,64,0,2081,130,2010,198
2,2050,205,80,16,2081,108,2010,186
2,2051,491,64,-16,2081,130,2010,198
2,2060,412,48,96,2081,118,2010,191
2,2060,422,64,32,2081,130,2010,198
2,2061,513,64,32,2081,130,2010,198
3,1020,1214,-48,0,2071,510,2021,441
3,1020,1216,0,48,2080,419,2021,442
3,1021,1091,-48,0,2071,510,2021,441
3,1021,1094,0,32,2080,419,2021,442
3,1040,615,128,144,2081,101,2021,439
3,1040,619,-48,-16,2071,510,2021,441
3,1041,791,128,144,2081,101,2021,439
3,1041,795,64,16,2080,415,2021,441
3,1060,695,48,32,2080,392,2010,51
3,1060,725,-32,0,2070,386,2010,64
3,1060,731,96,32,2081,96,2010,67
3,1060,742,128,128,2081,101,2021,439
3,1060,743,80,32,2080,418,2010,75
3,1060,744,0,32,2080,419,2021,442
3,1061,1226,48,32,2080,392,2010,51
3,1061,1257,-32,-32,2070,386,2010,64
3,1061,1264,96,64,2081,96,2010,67
3,1061,1274,128,160,2081,101,2021,439
3,1061,1275,80,48,2080,418,2010,75
3,1061,1276,0,16,2080,419,2021,442
3,1080,1002,48,48,2080,392,2010,51
