run,event,channel,waveform_index_save,fprompt
039521,1,2061,500,0.58910392364793218
039521,4,2061,282,0.56881747247657388
039521,4,2061,301,0.60264133456904545
039521,4,2061,303,0.58602137795368903
039521,5,2061,308,0.59261571390350487
039521,5,2061,322,0.59438979361274147
039521,6,2061,417,0.61599496831002953
039521,7,2061,169,0.55589745362767296
039521,11,2061,263,0.59260841934564901
039521,11,2061,285,0.56326690240683108
039521,11,2061,287,0.57627298933103577
039521,11,2061,293,0.54699315808426363
039521,12,2061,245,0.59394051820952987
039521,14,2061,226,0.57832239365782967
039521,15,2061,52,0.59533502968617469
039521,15,2061,57,0.57703296831449924
039521,15,2061,59,0.58016915022150628
039521,16,2061,216,0.57861748253319256
039521,16,2061,224,0.57386872374130449
039521,18,2061,173,0.59399339654588557
039521,19,2061,166,0.58402761642380585
039521,20,2061,430,0.57465264450756126
039521,22,2061,430,0.56683804627249357
039521,24,2061,149,0.57992551995503094
039521,25,2061,257,0.57491610738255039
039521,26,2061,482,0.58519264538787319
039521,28,2061,495,0.60622641509433961
039521,29,2061,410,0.57429625616017754
039521,31,2061,279,0.58337626913168661
039521,31,2061,291,0.60775553967119367
039521,31,2061,292,0.58376416467956704
039521,32,2061,510,0.5670078323963289
039521,33,2061,201,0.57315724908752219
039521,33,2061,209,0.56775817497392167
039521,33,2061,211,0.57478902643417917
039521,35,2061,340,0.59158883436230281
039521,36,2061,467,0.60175124263090973
039521,38,2061,315,0.60342612419700214
039521,40,2061,465,0.55828013749079308
039521,40,2061,470,0.58126832278969298
039521,41,2061,308,0.59034544393828436
039521,42,2061,474,0.58904962636520408
039521,44,2061,430,0.58312764350148061
039521,44,2061,431,0.59164523024528093
039521,44,2061,433,0.58315018315018319
039521,45,2061,204,0.58456727950571996
039521,46,2061,400,0.56753330214786279
039521,48,2061,66,0.57307428298564478
039521,48,2061,81,0.59675682392411877
039521,48,2061,92,0.57516359134587047
039521,48,2061,96,0.59085121694683818
039521,50,2061,136,0.57949592042025255
039521,52,2061,342,0.59657179818887451
039521,53,2061,164,0.58850500018051188
039521,53,2061,185,0.57160338178582026
039521,54,2061,154,0.573698218794786
039521,55,2061,596,0.5883199167457378
039521,55,2061,604,0.57878446104661518
039521,57,2061,443,0.58214856230031953
039521,57,2061,449,0.58351149619294096
039521,58,2061,425,0.57511390063196477
039521,59,2061,365,0.56071656639666589
