run,event,channel,waveform_index_save,fprompt
039515,1,2061,386,0.57824921711792687
039515,2,2061,624,0.58600471607928106
039515,2,2061,626,0.58885803063216657
039515,3,2061,308,0.58464040209919432
039515,3,2061,328,0.59684657730971757
039515,4,2061,253,0.59093791943833984
039515,4,2061,255,0.59948158741508761
039515,4,2061,256,0.56997430181874975
039515,4,2061,258,0.57472994775891129
039515,6,2061,364,0.5791059469295825
039515,7,2061,473,0.55370783445677163
039515,7,2061,487,0.56879057652684373
039515,7,2061,490,0.57973498399809198
039515,7,2061,493,0.59403664975670356
039515,8,2061,243,0.59332242712671024
039515,9,2061,365,0.59178953454755712
039515,11,2061,493,0.57593531120095665
039515,11,2061,509,0.58557809653513504
039515,11,2061,516,0.60722687131232889
039515,12,2061,575,0.5980882871758687
039515,13,2061,329,0.57602202288432369
039515,13,2061,330,0.59549837221638602
039515,13,2061,332,0.60060496426559118
039515,14,2061,76,0.57398856095870066
039515,15,2061,176,0.57985932167978271
039515,16,2061,299,0.57057849636664659
039515,17,2061,252,0.58710028422148641
039515,17,2061,256,0.58628133256008763
039515,17,2061,257,0.5870460769139183
039515,18,2061,71,0.57135372142404106
039515,19,2061,458,0.5831076441867562
039515,19,2061,461,0.59062266367617222
039515,20,2061,610,0.5836344989255714
039515,20,2061,618,0.57771831344855107
039515,20,2061,627,0.60978717026378892
039515,20,2061,628,0.5748669490604974
039515,22,2061,196,0.57262810028832045
039515,22,2061,211,0.58227110056697096
039515,23,2061,515,0.55264284185747914
039515,23,2061,520,0.54808766423745947
039515,23,2061,524,0.56583072100313481
039515,24,2061,115,0.59208177587916699
039515,24,2061,121,0.60053730891478729
039515,24,2061,124,0.57244098336618821
039515,26,2061,61,0.56893117186426712
039515,27,2061,409,0.58728881737731298
039515,27,2061,425,0.5814397851683536
039515,28,2061,484,0.59883963444693034
039515,30,2061,372,0.5788969666983218
039515,31,2061,416,0.58222945805273929
039515,33,2061,410,0.58213309024612581
039515,33,2061,421,0.59650753364671394
039515,35,2061,452,0.58523507069675407
039515,35,2061,477,0.59635783347413873
039515,36,2061,222,0.55842982672250963
039515,36,2061,234,0.57441772985172879
039515,37,2061,449,0.56283237180520196
039515,38,2061,436,0.59412093543277744
039515,38,2061,438,0.59670957292643423
039515,38,2061,451,0.5793960728232771
039515,39,2061,207,0.58731846769582619
039515,40,2061,362,0.58981023576768254
039515,43,2061,268,0.55396327810120916
039515,43,2061,278,0.5669824399260629
039515,44,2061,588,0.5703139110645522
039515,44,2061,622,0.57466333278332715
039515,47,2061,193,0.5805632675520872
039515,48,2061,89,0.58323566436601992
039515,49,2061,123,0.60019743336623887
039515,50,2061,73,0.56804703345228624
039515,51,2061,108,0.59169157880290468
039515,51,2061,122,0.58301377645220853
039515,52,2061,380,0.58040485385612661
039515,52,2061,381,0.58893600318764905
039515,54,2061,665,0.64218857629087378
039515,55,2061,286,0.58314958486457058
039515,55,2061,296,0.58068815119941841
039515,55,2061,311,0.59095884134701049
039515,56,2061,60,0.57914396224003328
039515,56,2061,78,0.58126897466642857
039515,58,2061,355,0.60358074545259621
039515,62,2061,494,0.57258260447035958
039515,62,2061,513,0.55427957094338698
039515,63,2061,111,0.58636476375511559
039515,63,2061,114,0.563868765092847
039515,63,2061,129,0.57500341670083366
039515,63,2061,131,0.56903359358029104
039515,63,2061,134,0.6006266672312317
039515,64,2061,381,0.54829505424827396
039515,64,2061,389,0.57980538646006274
039515,64,2061,401,0.57573930701865716
039515,65,2061,108,0.59067985166872683
039515,65,2061,113,0.58891365023042475
039515,65,2061,116,0.57839623456257017
039515,65,2061,135,0.58421042721846694
039515,65,2061,138,0.60035452170667991
039515,66,2061,65,0.5849095930384034
039515,66,2061,74,0.56341834451901562
039515,68,2061,344,0.58386768142865708
039515,68,2061,347,0.57556249187150477
039515,69,2061,62,0.58428981871745889
039515,70,2061,196,0.56318143496091799
039515,71,2061,180,0.58269938920861719
039515,71,2061,182,0.57512577685705835
039515,72,2061,580,0.59427525091122668
039515,73,2061,79,0.5924759907814382
039515,73,2061,95,0.57781258289019966
039515,74,2061,118,0.58037767140326413
039515,74,2061,119,0.57328786191536751
039515,74,2061,122,0.57308843377736052
039515,74,2061,140,0.55374692874692877
039515,77,2061,122,0.58820399659482947
039515,79,2061,116,0.56544994891032685
039515,80,2061,201,0.58281301148143205
039515,81,2061,137,0.5693203844693564
039515,82,2061,63,0.59128683296451845
039515,84,2061,255,0.58823376108916159
039515,85,2061,215,0.61216830183709747
039515,86,2061,468,0.5803728959038672
039515,87,2061,266,0.56918522231533764
039515,87,2061,267,0.57696689560886694
039515,88,2061,438,0.56119492729856779
039515,89,2061,610,0.57956440382387764
039515,90,2061,370,0.58948058136764359
039515,91,2061,507,0.5682247840753234
039515,91,2061,526,0.58491854150504263
039515,92,2061,356,0.5930626057529611
039515,92,2061,373,0.57546334988446979
039515,93,2061,101,0.57246402558180853
039515,94,2061,59,0.61553643069755404
039515,94,2061,79,0.58148105887722501
039515,94,2061,81,0.57578176778935952
039515,95,2061,421,0.57788113127637208
039515,96,2061,161,0.59455695303062606
039515,97,2061,622,0.56884796513671188
039515,97,2061,650,0.56523853050428829
039515,100,2061,144,0.56135056451040266
039515,100,2061,149,0.56022860699684529
039515,100,2061,163,0.59794770711345591
039515,101,2061,459,0.58776849204603765
039515,101,2061,466,0.58426567637249571
039515,103,2061,314,0.5865969749766432
039515,103,2061,321,0.5813864921154418
039515,103,2061,325,0.59157140860064739
039515,105,2061,548,0.57044846050870146
039515,105,2061,555,0.57790515347139548
039515,106,2061,202,0.58688005303965085
039515,106,2061,207,0.56720854971024315
039515,106,2061,209,0.57464449593385125
039515,108,2061,541,0.5703352943990051
039515,109,2061,386,0.57815179716429677
039515,109,2061,403,0.5692059091029501
039515,110,2061,119,0.60001535744452128
039515,110,2061,143,0.53959445848615573
039515,110,2061,149,0.57633248812634341
039515,111,2061,515,0.58293277097043961
039515,111,2061,520,0.58674782028681693
039515,112,2061,282,0.58131829807021618
039515,114,2061,96,0.5816599732262383
039515,115,2061,524,0.59596663376492676
039515,115,2061,525,0.59403559403559403
039515,116,2061,474,0.57345534284219313
039515,118,2061,331,0.58833941506453902
039515,118,2061,338,0.5589080352545206
039515,118,2061,340,0.57218764232579322
039515,118,2061,349,0.59174774657511964
039515,118,2061,357,0.62498957841202796
039515,118,2061,363,0.58132507365717312
039515,119,2061,179,0.57626473944465573
039515,119,2061,213,0.58016092230094873
039515,120,2061,613,0.57863979056093617
039515,121,2061,515,0.57979323482088363
039515,122,2061,153,0.59370998982305245
039515,123,2061,554,0.5764440600172992
039515,123,2061,558,0.57863391793650143
039515,123,2061,561,0.57173880202432203
039515,123,2061,563,0.56477443959941864
039515,123,2061,583,0.61236149584487531
039515,124,2061,228,0.5677273857300138
039515,124,2061,229,0.5841284056074123
039515,127,2061,425,0.56853876418988647
039515,127,2061,431,0.58611060105276047
039515,127,2061,444,0.56449724240880284
039515,127,2061,456,0.55778813695547336
039515,129,2061,213,0.57426408151712427
039515,130,2061,402,0.61371780136569531
039515,132,2061,135,0.57607767261064335
039515,133,2061,155,0.56532495955847373
039515,135,2061,251,0.56687682649637405
039515,135,2061,260,0.59967980295566503
039515,135,2061,263,0.56295898863217197
039515,135,2061,277,0.56924021082525089
039515,136,2061,517,0.59625102578499545
039515,136,2061,521,0.57598878496081629
039515,137,2061,350,0.58432339535231259
039515,140,2061,410,0.57926829268292679
039515,140,2061,411,0.5933427409313522
039515,142,2061,370,0.58924813959455991
039515,142,2061,389,0.59156925256818982
039515,144,2061,182,0.57747088949473846
039515,145,2061,246,0.56338120317969187
039515,147,2061,445,0.58207531167839877
039515,147,2061,455,0.5770164102087304
039515,147,2061,468,0.57996092659782306
039515,149,2061,387,0.47470110087664191
039515,151,2061,67,0.58280005085607733
039515,152,2061,53,0.58113502439436504
039515,153,2061,197,0.57961425023284696
039515,153,2061,202,0.58325434439178514
039515,153,2061,210,0.57258196052846189
039515,154,2061,35,0.55848434925864909
039515,154,2061,63,0.59510762508506143
039515,155,2061,473,0.58793415212643541
039515,156,2061,606,0.57583898164985947
039515,156,2061,613,0.56999752380523605
039515,156,2061,630,0.56348842799414034
039515,156,2061,631,0.56656875519924621
039515,157,2061,50,0.59333945472524363
039515,157,2061,64,0.60399758535113024
039515,158,2061,246,0.59009401678613882
039515,159,2061,158,0.57242863106515529
039515,159,2061,171,0.60414784394250509
039515,159,2061,180,0.60677021107128637
039515,159,2061,184,0.5868681672025724
039515,160,2061,279,0.55699004917154105
039515,161,2061,596,0.58542547825074698
039515,163,2061,303,0.58929529121527402
039515,163,2061,326,0.59013912824177206
039515,164,2061,155,0.56882626549637039
039515,164,2061,172,0.55208679747256406
039515,165,2061,301,0.58300733306805441
039515,165,2061,319,0.57320990538488492
039515,165,2061,324,0.57765838682668158
039515,167,2061,161,0.5883270719139414
039515,167,2061,169,0.59098914601679298
039515,167,2061,191,0.58025587270870294
039515,168,2061,288,0.59621488652594823
039515,168,2061,304,0.5236731799700215
039515,169,2061,467,0.57786609470939521
039515,170,2061,105,0.57692485870471599
039515,170,2061,115,0.58750007069455989
039515,171,2061,521,0.57076442898820656
039515,172,2061,168,0.5814944286650644
039515,173,2061,327,0.55051787164906585
039515,173,2061,329,0.59133860789903581
039515,175,2061,151,0.58530691502750909
039515,177,2061,227,0.57948585952832921
039515,177,2061,235,0.59180257510729617
039515,179,2061,268,0.57745401501405347
039515,179,2061,271,0.57959776536312846
039515,180,2061,96,0.57584907677096975
039515,181,2061,313,0.56072804333402648
039515,182,2061,630,0.56790233868443407
039515,182,2061,647,0.59721048182586645
039515,183,2061,18,0.5801635531547753
039515,188,2061,522,0.57335516929070363
039515,188,2061,524,0.59941257774706291
039515,188,2061,541,0.57420924574209242
039515,188,2061,542,0.58132448537378112
039515,189,2061,345,0.56837501539977819
039515,189,2061,347,0.60673612793796949
039515,190,2061,564,0.58431323492619469
039515,191,2061,79,0.56904569630475343
039515,191,2061,82,0.56391395458238891
039515,191,2061,91,0.58777346929005692
039515,193,2061,504,0.59420289855072461
039515,194,2061,52,0.56910598413842828
039515,196,2061,312,0.55937938813563226
039515,198,2061,251,0.57035454417189047
039515,200,2061,489,0.57184924733545761
039515,202,2061,96,0.56948346378497039
039515,202,2061,102,0.59935248083263815
039515,203,2061,582,0.58280427598925266
039515,204,2061,434,0.55919653608670028
039515,205,2061,446,0.57422118065376382
039515,207,2061,493,0.56004578881642852
039515,209,2061,521,0.57793483272385071
039515,209,2061,523,0.57365785134062175
039515,209,2061,524,0.56024962425668168
039515,211,2061,207,0.57549946352252901
039515,213,2061,369,0.58668784434407106
039515,214,2061,120,0.57310715119445954
039515,215,2061,92,0.57779010185590207
039515,217,2061,348,0.57141276154245202
039515,217,2061,354,0.58769239671334339
039515,219,2061,245,0.58042660433178717
039515,219,2061,253,0.59006101021566404
039515,220,2061,159,0.60481217146031885
039515,221,2061,266,0.5683575829073273
039515,223,2061,188,0.60670440344041754
039515,224,2061,102,0.5809173876970487
039515,225,2061,453,0.60286534821486848
039515,226,2061,95,0.59031950972808944
039515,226,2061,102,0.59110173312413206
039515,226,2061,104,0.56503076565242216
039515,226,2061,108,0.58043709060315296
039515,228,2061,128,0.58268143210407486
039515,230,2061,445,0.5946301564722617
039515,230,2061,463,0.56831941962499666
039515,231,2061,86,0.57953357125072624
039515,232,2061,428,0.57148851275393064
039515,232,2061,451,0.60163381399656035
039515,234,2061,465,0.55525931336742151
039515,234,2061,483,0.57258518840439743
039515,236,2061,440,0.57975561974964307
039515,236,2061,454,0.58759240796824741
039515,238,2061,177,0.58335470633495767
039515,238,2061,186,0.56869639794168092
039515,238,2061,188,0.57210608989850165
039515,239,2061,191,0.59077683131587511
039515,241,2061,343,0.58332211603176742
039515,241,2061,345,0.57829556212446143
039515,241,2061,354,0.64569698952879584
039515,242,2061,578,0.57426214790708119
039515,242,2061,593,0.57610706260629907
039515,244,2061,428,0.59172321402568662
039515,244,2061,432,0.57871653462482386
039515,245,2061,307,0.5803278006572653
039515,245,2061,309,0.59394721744119339
039515,245,2061,322,0.58334631714252327
039515,245,2061,328,0.5807716729540956
039515,246,2061,73,0.58095120138716871
039515,247,2061,54,0.58960160691158103
039515,247,2061,66,0.58387124445111616
039515,247,2061,68,0.56884998283556476
039515,247,2061,69,0.59340014515356942
039515,252,2061,266,0.5897316950852558
039515,253,2061,175,0.5738347726695453
039515,253,2061,177,0.56339730623119044
039515,254,2061,205,0.5968324358568261
039515,256,2061,592,0.56727502330196333
039515,257,2061,245,0.59035814245730278
039515,260,2061,51,0.59150414631748005
039515,261,2061,198,0.56475501759542135
039515,261,2061,205,0.59126047444824736
039515,261,2061,219,0.60144223852683065
039515,262,2061,168,0.58702898982082263
039515,262,2061,179,0.58443091680501758
039515,262,2061,182,0.61089918256130793
039515,263,2061,366,0.5701358632602026
039515,263,2061,369,0.56483040654318017
039515,263,2061,376,0.58979851783232973
039515,265,2061,220,0.54780135056096135
039515,266,2061,402,0.5859350643566561
039515,266,2061,407,0.59502055733211512
039515,266,2061,411,0.58439036483080609
039515,266,2061,422,0.57140181186567673
039515,267,2061,518,0.55771552391270696
039515,267,2061,522,0.58873129978628325
039515,267,2061,534,0.57741509814343051
039515,268,2061,102,0.57632776934749619
039515,268,2061,114,0.57471984576454993
039515,270,2061,279,0.60570692984338126
039515,271,2061,216,0.59153420253616718
039515,271,2061,235,0.57972444875488494
039515,272,2061,146,0.57678973606296025
039515,273,2061,590,0.56130109210253309
039515,273,2061,609,0.55279542365917633
039515,277,2061,123,0.59133251649070984
039515,277,2061,132,0.58969480989255374
039515,278,2061,162,0.56552869878559564
039515,280,2061,382,0.59121579277209113
039515,281,2061,198,0.57182882364229515
039515,282,2061,473,0.57584151472650769
039515,285,2061,322,0.58704285794951905
039515,285,2061,323,0.56331990687705558
039515,286,2061,470,0.55528540002315618
039515,286,2061,471,0.58573622516141166
039515,287,2061,271,0.56928716175944694
039515,288,2061,588,0.57192021704180063
039515,291,2061,341,0.57431889562486305
039515,291,2061,367,0.56471636140956405
039515,293,2061,71,0.58116033983812809
039515,294,2061,483,0.60294388789871556
039515,294,2061,496,0.58800995414821489
039515,295,2061,352,0.59019546137976853
039515,296,2061,214,0.57565223986247349
039515,297,2061,419,0.61021755864360083
039515,298,2061,302,0.56344745358541981
039515,298,2061,308,0.58024531251066502
039515,299,2061,495,0.59757998663796308
039515,301,2061,409,0.57020183026200322
039515,302,2061,293,0.57077008387052053
039515,302,2061,300,0.59333359929785368
039515,302,2061,312,0.58349059673325954
039515,303,2061,339,0.59390959676804633
039515,303,2061,352,0.56223397044869183
039515,305,2061,108,0.59337220878964581
039515,305,2061,110,0.58882573604637944
039515,307,2061,241,0.57194489175165508
039515,307,2061,245,0.57062500000000005
039515,308,2061,523,0.57042698230217459
039515,308,2061,529,0.58055421597358758
039515,308,2061,541,0.57842520976249689
039515,309,2061,604,0.58263606557377046
039515,310,2061,142,0.59115347824652831
039515,312,2061,204,0.56921862245239341
039515,312,2061,212,0.58811718910059418
039515,315,2061,120,0.56985459114980697
039515,315,2061,140,0.56492655544037396
039515,318,2061,119,0.5649178663080322
039515,321,2061,199,0.56312260676926684
039515,321,2061,224,0.602541653880174
039515,322,2061,526,0.57620013522650437
039515,322,2061,531,0.55913870048662417
039515,322,2061,534,0.58832198455282592
039515,323,2061,125,0.5932305428275193
039515,323,2061,128,0.5534706331045004
039515,324,2061,56,0.55857060268824976
039515,324,2061,73,0.61278611732140953
039515,325,2061,129,0.59414526266780476
039515,325,2061,134,0.57334586559153078
039515,325,2061,141,0.58309033607257521
039515,325,2061,146,0.58402143197915524
039515,327,2061,103,0.55198158197664859
039515,328,2061,74,0.60648262262755726
039515,328,2061,79,0.59128080842439446
039515,328,2061,84,0.56677294417221236
039515,331,2061,141,0.5993024713223073
039515,332,2061,91,0.59634712157104608
039515,333,2061,213,0.57509790531406357
039515,333,2061,215,0.58624164455342442
039515,335,2061,323,0.57480359406189541
039515,335,2061,326,0.58229266424056692
039515,338,2061,464,0.55792602626331034
039515,340,2061,495,0.55278187768722331
039515,341,2061,447,0.58943402942572376
039515,341,2061,462,0.56232241125058446
039515,342,2061,472,0.59352415490221477
039515,343,2061,207,0.56508906093393629
039515,343,2061,210,0.57674322513025689
039515,344,2061,147,0.59884762504236677
039515,344,2061,161,0.59696522366026983
039515,345,2061,229,0.59610752480971196
039515,345,2061,243,0.58105295722361283
039515,346,2061,523,0.59261274667673547
039515,350,2061,163,0.55758439746428468
039515,350,2061,179,0.58168233826508031
039515,352,2061,121,0.53730772905321489
039515,354,2061,499,0.56257828702848112
039515,354,2061,504,0.59113037139038516
039515,354,2061,511,0.58035008203203375
039515,355,2061,400,0.56013931423767493
039515,357,2061,276,0.57938086901161867
039515,357,2061,287,0.57767186364003553
039515,358,2061,123,0.5836712538714518
039515,359,2061,459,0.59378669798227823
039515,360,2061,345,0.60741972768020747
039515,363,2061,565,0.57260466879705352
039515,363,2061,570,0.58046886539638332
039515,365,2061,158,0.58406751597078921
039515,366,2061,336,0.58290614115278239
039515,366,2061,347,0.60715704637039558
