run,event,channel,waveform_index_save,fprompt
039504,1,2050,61,0.5392727748919639
039504,1,2050,64,0.54891117883307428
039504,1,2050,74,0.54624295296489855
039504,2,2050,217,0.54140127388535031
039504,2,2050,243,0.55710055844983319
039504,3,2050,284,0.52170634076537814
039504,4,2050,220,0.55731981981981982
039504,4,2050,228,0.54371009550982063
039504,4,2050,236,0.53914827057018067
039504,4,2050,239,0.56948007664079503
039504,6,2050,155,0.53688353169322023
039504,6,2050,167,0.55513059185667157
039504,6,2050,169,0.54018132756192816
039504,6,2050,184,0.56062789580524697
039504,6,2050,193,0.52394197834532541
039504,7,2050,267,0.55610437389290091
039504,8,2050,102,0.54147777295961941
039504,8,2050,104,0.54672325552365497
039504,9,2050,432,0.52823806864022838
039504,9,2050,461,0.537802509926673
039504,10,2050,364,0.55412871639178363
039504,11,2050,199,0.54082140886023122
039504,11,2050,205,0.54389232887403272
039504,12,2050,83,0.54352418860992036
039504,13,2050,200,0.55176746800701038
039504,13,2050,222,0.5425894606856192
039504,13,2050,226,0.52071109773832802
039504,14,2050,264,0.53368333694161796
039504,15,2050,77,0.54707865168539327
039504,15,2050,80,0.53821592210767466
039504,15,2050,88,0.53201346227926116
039504,16,2050,509,0.52570567817145852
039504,17,2050,426,0.5350093329867921
039504,18,2050,408,0.53960300853927501
039504,19,2050,267,0.53817468105986266
039504,20,2050,496,0.54760665972944844
039504,20,2050,515,0.53021073187793288
039504,21,2050,278,0.5524221081086137
039504,21,2050,279,0.52790539508931666
039504,21,2050,288,0.5472862405953175
039504,23,2050,76,0.56462250048363549
039504,23,2050,87,0.58780236157285337
039504,23,2050,92,0.541673109633524
039504,24,2050,411,0.53410015533693322
039504,26,2050,283,0.54750772564915517
039504,26,2050,288,0.54674189622745883
039504,26,2050,289,0.52829783511222106
039504,26,2050,298,0.55391154924482233
039504,27,2050,433,0.54280200874174644
039504,27,2050,437,0.53309865809865808
039504,27,2050,447,0.53833788779938918
039504,27,2050,456,0.55672807767536103
039504,27,2050,463,0.53327524315950969
039504,28,2050,399,0.54425111013702809
039504,28,2050,409,0.54666646502378125
039504,28,2050,410,0.53245759469455423
039504,29,2050,393,0.55603338094880084
039504,29,2050,402,0.54586896664903994
039504,29,2050,431,0.54568600119477717
039504,29,2050,436,0.54200688827831744
039504,31,2050,534,0.53651852341015649
039504,32,2050,474,0.55197087818519852
039504,32,2050,502,0.54416468888659586
039504,33,2050,193,0.55358102945753984
039504,33,2050,197,0.5319637851004182
039504,33,2050,204,0.54749512036434611
039504,34,2050,333,0.5451420194721377
039504,34,2050,347,0.55905052003598432
039504,34,2050,352,0.54545753947996778
039504,34,2050,362,0.54672947317613829
039504,35,2050,395,0.54128475998135772
039504,37,2050,198,0.54541239204775982
039504,38,2050,200,0.5119088304925713
039504,38,2050,201,0.54840251938387341
039504,38,2050,213,0.54699428028881858
039504,38,2050,230,0.5390662644637918
039504,39,2050,331,0.54417866106643442
039504,39,2050,340,0.55285133573163292
039504,40,2050,434,0.5471278436172341
039504,40,2050,445,0.54160630170605228
039504,40,2050,457,0.53769467962788753
039504,41,2050,152,0.57309895628972773
039504,41,2050,154,0.55258131645713959
039504,42,2050,188,0.54156269430051818
039504,42,2050,200,0.52469930069930071
039504,43,2050,113,0.54541042285991626
039504,43,2050,116,0.54477073206636983
039504,43,2050,139,0.53924373755224553
039504,44,2050,183,0.54205945767299857
039504,45,2050,345,0.53172009731239289
039504,45,2050,355,0.54342772418590179
039504,45,2050,362,0.54189065416587767
039504,45,2050,378,0.53836974088384193
039504,46,2050,202,0.54055823364875322
039504,46,2050,216,0.54423144126603762
039504,47,2050,149,0.54481176629334771
039504,47,2050,152,0.57219129323719997
039504,47,2050,163,0.54766870515041177
039504,47,2050,169,0.54135514251296701
039504,49,2050,227,0.53911509628105247
039504,49,2050,237,0.54279915599742512
039504,50,2050,279,0.55215613593276935
039504,50,2050,282,0.58407447427479009
039504,50,2050,287,0.54378464339629162
039504,50,2050,294,0.54673013979136098
039504,50,2050,302,0.53431340146216999
039504,50,2050,303,0.54348684363315447
039504,50,2050,306,0.55309125555790806
039504,51,2050,151,0.54386868835566027
039504,51,2050,152,0.54412029610821844
039504,51,2050,155,0.54019650291423815
039504,52,2050,274,0.549384236453202
039504,52,2050,287,0.55151070079731435
039504,53,2050,253,0.55906896263012473
039504,53,2050,258,0.53516178905671075
039504,53,2050,263,0.54816219013670908
039504,54,2050,151,0.53937999780917956
039504,54,2050,164,0.53862882157734948
039504,54,2050,169,0.55356346255974509
039504,56,2050,510,0.54126317150429892
039504,57,2050,211,0.54696776622549159
039504,57,2050,214,0.5311348720848541
039504,57,2050,235,0.54981127480823089
039504,58,2050,278,0.53908894308683897
039504,58,2050,284,0.54108758366921439
039504,58,2050,286,0.54310976924735821
039504,58,2050,292,0.54254176716018521
039504,59,2050,124,0.54079668656352786
039504,59,2050,135,0.54294770786763902
039504,60,2050,455,0.55398681756751655
039504,61,2050,106,0.53912242255204701
039504,62,2050,235,0.5397253072221857
039504,63,2050,320,0.54027980346943261
039504,63,2050,331,0.53868239071375645
039504,66,2050,441,0.54514767101986994
039504,66,2050,450,0.51679792157181137
039504,68,2050,407,0.54881678475594287
039504,68,2050,411,0.53444561774023236
039504,69,2050,299,0.53450503603842026
039504,70,2050,185,0.5580239241882865
039504,70,2050,194,0.53125441945976526
039504,70,2050,195,0.53598953711056097
039504,71,2050,175,0.53286983391270759
039504,71,2050,188,0.53491335372069315
039504,72,2050,236,0.5355671327010908
039504,72,2050,237,0.55738201961764444
039504,72,2050,244,0.5321247507148178
039504,73,2050,195,0.54459851515984758
039504,76,2050,119,0.54133822181484881
039504,76,2050,137,0.56932327482979228
039504,77,2050,372,0.55429181139185901
039504,77,2050,375,0.54855649188514355
039504,78,2050,320,0.52515003560166817
039504,78,2050,342,0.55237105722295188
039504,79,2050,276,0.55720502828028573
039504,79,2050,278,0.53902135968285902
039504,79,2050,287,0.55060959489663841
039504,80,2050,251,0.54979649226670613
039504,81,2050,389,0.5349001229883249
039504,81,2050,398,0.54822893104014758
039504,81,2050,399,0.55577312402509049
039504,82,2050,247,0.54960348072947207
039504,84,2050,280,0.55283129013426735
039504,84,2050,290,0.55442899972744619
039504,84,2050,300,0.53664664117968319
039504,85,2050,272,0.53348576801436021
039504,85,2050,273,0.53796158454667586
039504,85,2050,274,0.54593538549509202
039504,86,2050,205,0.53824229424382219
039504,86,2050,217,0.54408764185792202
039504,86,2050,219,0.54578493644920223
039504,86,2050,220,0.55440675124350303
039504,87,2050,222,0.54414021427150527
039504,87,2050,234,0.53497169509025533
039504,88,2050,255,0.56163811115754281
