run,event,channel,waveform_index_save,fprompt
039512,1,2071,618,0.61494428331552431
039512,1,2071,622,0.61291561739724276
039512,1,2071,625,0.60689198631900265
039512,2,2071,531,0.61507809442487638
039512,2,2071,533,0.57669544237946246
039512,2,2071,535,0.62647280517316617
039512,2,2071,536,0.62730558557215788
039512,2,2071,537,0.64289448428148965
039512,3,2071,550,0.61606628242074923
039512,3,2071,553,0.62574767390341157
039512,4,2071,155,0.62081950808447883
039512,5,2071,39,0.61373407643312106
039512,5,2071,40,0.61478429796355838
039512,5,2071,41,0.62145869511287521
039512,6,2071,541,0.59051431673225674
039512,6,2071,542,0.5981156656533807
039512,7,2071,480,0.61428326841587122
039512,7,2071,481,0.61727392279724602
039512,7,2071,485,0.58602061855670107
039512,8,2071,514,0.61126190168454608
039512,8,2071,515,0.59980349774022401
039512,8,2071,518,0.59817857142857145
039512,9,2071,56,0.58155262740117475
039512,9,2071,59,0.62434196095635008
039512,9,2071,65,0.59795293926511606
039512,10,2071,298,0.62813882017839739
039512,10,2071,299,0.63399972676351379
039512,10,2071,301,0.63670608577515675
039512,10,2071,307,0.61741592229218534
039512,10,2071,310,0.61335320815164185
039512,11,2071,515,0.59893422327484125
039512,11,2071,516,0.61892477942276058
039512,11,2071,517,0.57770991242917069
039512,12,2071,539,0.62586074980872231
039512,13,2071,36,0.59378065820376369
039512,13,2071,38,0.57590238942552108
039512,13,2071,39,0.61580316063212648
039512,13,2071,41,0.60588944118090071
039512,15,2071,129,0.64428431051424828
039512,15,2071,132,0.60056402501328321
039512,15,2071,133,0.56934243991655475
039512,15,2071,137,0.62498131361863474
039512,15,2071,140,0.58491311216429698
039512,15,2071,141,0.61828456584691183
039512,17,2071,196,0.60559055746072255
039512,17,2071,202,0.59301406669827728
039512,17,2071,207,0.63868636896237474
039512,18,2071,571,0.62859391339032566
039512,19,2071,480,0.59997984277363436
039512,20,2071,347,0.60684906183565945
039512,20,2071,348,0.61962544187329205
039512,21,2071,656,0.62574363208119854
039512,21,2071,658,0.63843900468029224
039512,21,2071,662,0.63363008155388156
039512,22,2071,362,0.60997850100081552
039512,22,2071,364,0.64512516269637077
039512,22,2071,368,0.6379063586178696
039512,22,2071,369,0.6358246709616221
039512,22,2071,370,0.62163005735242483
039512,23,2071,259,0.57067848619161265
039512,23,2071,262,0.60458555193515062
039512,23,2071,263,0.63835684911276214
039512,24,2071,46,0.58091948900772428
039512,24,2071,47,0.63331965333268958
039512,25,2071,312,0.59699824365320131
039512,25,2071,314,0.62738991888760143
039512,25,2071,316,0.63055119234613732
039512,25,2071,319,0.60136563723961045
039512,26,2071,562,0.6333856321019351
039512,26,2071,564,0.63011137939091832
039512,27,2071,66,0.63823942015431379
039512,27,2071,69,0.61378434175003971
039512,28,2071,499,0.6418349396526547
039512,28,2071,501,0.56004373834180232
039512,30,2071,602,0.59586263963591224
039512,30,2071,604,0.59134597814567114
039512,30,2071,608,0.59225210758731428
039512,31,2071,535,0.61631173538740369
039512,31,2071,536,0.60853220696937693
039512,31,2071,539,0.58930955934333518
039512,32,2071,432,0.63490843319014245
039512,32,2071,436,0.64412360688956438
039512,32,2071,438,0.5740661534074708
039512,33,2071,491,0.63131278925386614
039512,34,2071,685,0.63024566627672018
039512,34,2071,689,0.62204329814245618
039512,34,2071,694,0.62447713329615173
039512,35,2071,45,0.56186317321688506
039512,35,2071,52,0.63418139444552335
039512,36,2071,75,0.62862855165519627
039512,36,2071,78,0.61570278454834182
039512,36,2071,79,0.62567041588770722
039512,36,2071,81,0.59313358675805916
039512,36,2071,86,0.61546747891980236
