run,event,channel,waveform_index_save,fprompt
043384,1,2081,1236,0.5484821991338471
043384,1,2081,1249,0.54218428024727705
043384,1,2081,1257,0.54866926556935225
043384,1,2081,1260,0.55556206088992977
043384,2,2081,847,0.54132724310485281
043384,3,2081,1067,0.56313454483405856
043384,3,2081,1068,0.5313359518517391
043384,3,2081,1085,0.53540495715470382
043384,3,2081,1086,0.54785321646114993
043384,3,2081,1093,0.55578343339886294
043384,4,2081,818,0.53424033987457009
043384,5,2081,818,0.55124431362055126
043384,6,2081,859,0.53465647001699446
043384,6,2081,860,0.55080845037176918
043384,6,2081,871,0.548980579421674
043384,7,2081,739,0.55802075896534675
043384,7,2081,741,0.55346137737090884
043384,7,2081,751,0.54446260546892256
043384,8,2081,1145,0.53702873714737676
043384,9,2081,725,0.55295689943200799
043384,9,2081,734,0.54894552324208457
043384,10,2081,1104,0.55926718227195438
043384,10,2081,1105,0.54390356901919024
043384,10,2081,1127,0.56013195795071269
043384,11,2081,793,0.5416836823989265
043384,12,2081,1038,0.55619549418604652
043384,12,2081,1042,0.55260474034185947
043384,12,2081,1047,0.52641550881432264
043384,12,2081,1054,0.53462779690189333
043384,12,2081,1060,0.53035178920152926
043384,13,2081,1050,0.54247009846031846
043384,13,2081,1072,0.55330549499279402
043384,14,2081,674,0.5597363569787116
043384,14,2081,687,0.53328395518933436
043384,14,2081,694,0.53681460975174133
043384,15,2081,802,0.54834537367109371
043384,15,2081,812,0.51971258031403267
043384,15,2081,817,0.55447786474584126
043384,15,2081,818,0.53024710063083658
043384,16,2081,826,0.53635090550900766
043384,16,2081,827,0.52933351070905943
043384,16,2081,839,0.55304791182424828
043384,17,2081,890,0.54031506863337186
043384,17,2081,892,0.53688248405992434
043384,17,2081,893,0.54882702884723311
043384,17,2081,899,0.54139231413863287
043384,17,2081,906,0.54229819681865055
043384,17,2081,911,0.5318889132408654
043384,17,2081,912,0.55425722128484722
043384,18,2081,1107,0.51020247998744306
043384,18,2081,1126,0.52800710821517161
043384,18,2081,1128,0.55611675756073375
043384,18,2081,1141,0.54616721447731309
043384,19,2081,1035,0.52320312731364937
043384,19,2081,1036,0.53543946232020523
043384,19,2081,1044,0.55166326113608499
043384,19,2081,1049,0.5353057565077598
043384,19,2081,1052,0.55493865129981546
043384,19,2081,1060,0.54770494653568635
043384,20,2081,1021,0.5428148788352225
043384,20,2081,1022,0.52872757582072027
043384,20,2081,1035,0.53622048992826521
043384,20,2081,1050,0.53684141973298605
043384,21,2081,1159,0.53879045697745809
043384,21,2081,1160,0.53484863723222364
043384,21,2081,1165,0.54627727600436193
043384,21,2081,1166,0.53447119780554708
