sample,mean,median,percentile_16,percentile_84
0,-0.010660129599273205,0,-4,4
1,0.012028275057673454,0,-3.5,4
2,0.024427089840173721,0,-3.5,4
3,0.040901836007833481,0,-3,4
4,0.050535857677459717,0,-3,4
5,0.068834796547889709,0,-3,4
6,0.070915520191192627,0,-3,4
7,0.060483410954475403,0,-3,4
8,0.039647702127695084,0,-3,4
9,0.022859422490000725,0,-3,3.5
10,0.01559115294367075,0,-3,3
11,0.027334397658705711,0,-3,3
12,0.030327213928103447,0,-3,3
13,0.036512371152639389,0,-3,3
14,0.02246038056910038,0,-3,3
15,0.019325047731399536,0,-2.5,3
16,0.022032834589481354,0,-2.5,3
17,0.025624215602874756,0,-2.5,3
18,0.043894652277231216,0,-2.5,3
19,0.048911184072494507,0,-2.5,3
20,0.077499717473983765,0,-2,3
21,0.070687495172023773,0,-2,2.5
22,0.096767760813236237,0,-2,2.5
23,0.093860447406768799,0,-2,2.5
24,0.099618062376976013,0,-2,2
25,0.10192680358886719,0,-2,2
26,0.10446356981992722,0,-2,2.5
27,0.12187892198562622,0,-2.5,2.5
28,0.099760577082633972,0,-2.5,2.5
29,0.104093037545681,0,-2.5,2.5
30,0.11518070846796036,0,-3,2.5
31,0.13174095749855042,0,-3,3
32,0.14274312555789948,0,-3,3
33,0.16195416450500488,0,-3,3
34,0.13607342541217804,0,-3,3
35,0.13992133736610413,0,-3,3
36,0.15870481729507446,0,-3,3
37,0.16808231174945831,0,-3,3
38,0.18891802430152893,0,-3,3
39,0.19259491562843323,0,-3,3
40,0.21833314001560211,0,-3,3
41,0.23868429660797119,0,-3.5,3
42,0.25641319155693054,0,-3.5,3
43,0.26767188310623169,0,-4,3
44,0.28953370451927185,0,-4,3
45,0.30486831068992615,0,-4,3
46,0.35993614792823792,0,-4,3.5
47,0.40730816125869751,0,-4,3.5
48,0.48067495226860046,0,-4,4
49,0.57550448179244995,0,-4,4
50,0.68729335069656372,-0.5,-4,4
51,0.83493900299072266,-0.5,-4.5,4
52,1.1201117038726807,-0.5,-4.5,4
53,1.5438661575317383,-0.5,-4.5,5
54,2.225287914276123,0,-4.5,5
55,3.545234203338623,0,-4.5,6
56,6.5564074516296387,0.5,-4,9
57,15.015220642089844,4,-2,21.5
58,39.170902252197266,20,3,64
59,96.536430358886719,68.5,21,164
60,201.37797546386719,156.5,61,342
61,351.52423095703125,275.5,120,603
62,529.4979248046875,406,189,903
63,715.38238525390625,540,258,1223.5
64,895.385009765625,668.5,322,1525
65,1062.421630859375,787,381,1811
66,1213.367919921875,896,436,2067
67,1346.8126220703125,990,483,2293
68,1462.3924560546875,1070,524,2483.8599999999988
69,1560.593017578125,1139,558,2649.5
70,1642.4921875,1195,586.5,2789
71,1709.6744384765625,1243.75,610,2903.7199999999975
72,1763.9739990234375,1280,629,2995
73,1807.3656005859375,1309,644.5,3067.8599999999988
74,1841.8485107421875,1333,656.5,3125.8599999999988
75,1869.0999755859375,1352,666.63999999999987,3168
76,1890.5802001953125,1367.75,674,3206
77,1907.53076171875,1380,680,3234
78,1921.595703125,1391,686,3259
79,1935.019775390625,1402,691,3286.8599999999988
80,1950.1578369140625,1414,696,3308
81,1967.9317626953125,1427,703,3341.5
82,1987.5740966796875,1442,710,3374
83,2007.531005859375,1457,717,3409
84,2026.3406982421875,1471,724,3439
85,2043.095703125,1483,731,3467
86,2057.244140625,1493.25,737,3491.8599999999988
87,2068.60791015625,1501,741,3511
88,2077.154541015625,1507,744,3528.8599999999988
89,2083.019775390625,1512,746,3539.8599999999988
90,2086.30712890625,1514,748,3544.7199999999975
91,2087.265869140625,1515,748.5,3544
92,2086.139892578125,1515,748,3540.3599999999988
93,2083.17333984375,1513,747,3533
94,2078.6953125,1509,746,3527
95,2072.97314453125,1506,743,3517.8599999999988
96,2066.326416015625,1504,741,3504.3599999999988
97,2058.89404296875,1499.25,738,3490
98,2050.91552734375,1493,735,3476.8599999999988
99,2042.5947265625,1488,732,3460
100,2034.197509765625,1481,729,3443.3599999999988
101,2025.8875732421875,1475,725.63999999999987,3426
102,2017.691650390625,1469,723,3412.3599999999988
103,2009.4677734375,1463,721,3397
104,2001.1348876953125,1457,718,3385
105,1992.548828125,1450.75,715,3372
106,1983.5914306640625,1445,711,3360
107,1974.2122802734375,1437.25,708,3341.3599999999988
108,1964.400146484375,1430,703.5,3324.7199999999975
109,1954.0809326171875,1422,700,3304.7199999999975
110,1943.3697509765625,1413,696,3287.8599999999988
111,1932.2647705078125,1406,692.63999999999987,3266
112,1920.7886962890625,1398,688.13999999999987,3247.7199999999975
113,1909.0338134765625,1389,685,3228
114,1897.0721435546875,1379.75,680.5,3207
115,1884.836669921875,1370,675.5,3187
116,1872.3778076171875,1361,671,3165.3599999999988
117,1859.736572265625,1351,666,3145
118,1846.9163818359375,1341,661,3124
119,1833.983642578125,1332,656,3101.7199999999975
120,1820.9527587890625,1323,651,3079
121,1807.90869140625,1313,646,3057.3599999999988
122,1794.8310546875,1303,641,3035.8599999999988
123,1781.7314453125,1293,636,3013
124,1768.52490234375,1284,631,2993.4399999999951
125,1755.23974609375,1275,626,2972.7199999999975
126,1741.8712158203125,1264,621,2947.8599999999988
127,1728.42431640625,1255,616,2922
128,1714.9024658203125,1244.5,611,2902
129,1701.2674560546875,1234,606,2880
130,1687.5596923828125,1224,601,2855
131,1673.7677001953125,1213,595.5,2833
132,1659.951171875,1203,590,2809.8599999999988
133,1646.0601806640625,1193.25,585,2786
134,1632.1680908203125,1183,580,2761
135,1618.2884521484375,1173,575,2741
136,1604.4185791015625,1163,569.5,2717.8599999999988
137,1590.5830078125,1152.25,564,2694
138,1576.724853515625,1141.75,559,2667.3599999999988
139,1562.9066162109375,1132,554,2645
140,1549.0999755859375,1122,549,2621.7199999999975
141,1535.2803955078125,1111.75,543,2599
142,1521.459228515625,1101.5,537.63999999999987,2575
143,1507.701904296875,1090,532.5,2551
144,1493.9881591796875,1080,527,2526
145,1480.3262939453125,1070,522,2503
146,1466.7015380859375,1060,517.5,2479.5
147,1453.1134033203125,1049.75,512,2457.5
148,1439.6085205078125,1040,507,2432.3599999999988
149,1426.1884765625,1029.5,503,2410
150,1412.830322265625,1020.75,498,2390
151,1399.5802001953125,1011,493,2366
152,1386.3834228515625,1001,488,2341
153,1373.2432861328125,992,483,2319
154,1360.1124267578125,981,478,2297
155,1347.05224609375,972,472.5,2276.8599999999988
156,1334.015625,961.5,468,2254.8599999999988
157,1321.0604248046875,951.25,463.5,2233.7199999999975
158,1308.1693115234375,942,458.5,2211
159,1295.37451171875,933,453.5,2190
160,1282.6640625,923,448.63999999999987,2168.8599999999988
161,1270.0010986328125,914,444,2148
162,1257.40576171875,905.75,440,2127
163,1244.897216796875,896.75,435,2105.8599999999988
164,1232.484375,887,431.5,2083.5
165,1220.1505126953125,878,426.5,2065
166,1207.9111328125,869,422,2043.3599999999988
167,1195.74072265625,861,417.5,2023
168,1183.6707763671875,852,413,2001
169,1171.6888427734375,844,409,1984
170,1159.76953125,835,404,1962
171,1147.939697265625,827,400,1941.3599999999988
172,1136.1707763671875,818,395.5,1923
173,1124.4935302734375,809,391,1901
174,1112.9122314453125,801,387,1881.3599999999988
175,1101.4019775390625,793,383,1860
176,1090.0050048828125,785,379,1841.7199999999975
177,1078.697509765625,776,375,1822.5
178,1067.5042724609375,768,371,1803
179,1056.39306640625,759,367,1784
180,1045.3779296875,751.25,363,1765.5
