sample,mean,mean_uncertainty,median,percentile_16,percentile_84
0,1.1538533395609529,0.18664532179470461,1,-7,10
1,1.1256422232601588,0.18026155449817313,1,-7,9.5
2,1.1262027090144793,0.17416175322010938,1,-6.5,9
3,1.1660906118636152,0.16810997140467218,1,-6,9
4,1.1618869687062121,0.16261532893140682,1,-6,9
5,1.1264829518916395,0.15766381264324419,1,-6,8.5
6,1.0552078468005606,0.1525909421058872,1,-5.5,8
7,0.9895375992526857,0.14818345129491203,1,-5.5,8
8,0.98981784212984592,0.14331794667020314,1,-5.5,8
9,0.95095749649696404,0.13904227779881301,1,-5,8
10,0.90210182157870156,0.13466678842495416,1,-5,7.5
11,0.85614198972442779,0.13085994669705367,1,-5,7
12,0.83960765997197573,0.12752510889369112,1,-5,7
13,0.8086875291919664,0.1249674942343891,0.5,-5,7
14,0.76870621205044376,0.12194775278623439,0.5,-5,7
15,0.74292386735170479,0.11773869832453866,0.5,-5,6.5
16,0.77505838393274173,0.11253871148054093,0.5,-4.5,6.5
17,0.78524054180289582,0.10643961385150691,0.5,-4.5,6
18,0.77636618402615598,0.10042634201769464,0,-4.5,6
19,0.77944885567491828,0.093880324082767586,0,-4.5,6
20,0.80887435777673988,0.086670814042118544,0,-4,6
21,0.796823914058851,0.079541917353922978,0,-4,5.5
22,0.74320411022886501,0.072774276200184423,0,-4,5.5
23,0.71293787949556287,0.067349269981720833,0,-4,5
24,0.71667445119103224,0.063962019735400402,0,-4,5
25,0.73236805231200375,0.063704484589114041,0,-4,5
26,0.72041102288650161,0.066390515808476505,0,-4,5
27,0.73162073797290983,0.070073267488682103,0,-4.5,5.5
28,0.75254553946753855,0.07471159513314897,0,-4.5,5.5
29,0.79710415693601122,0.08066549792881289,0,-4.5,5.5
30,0.79953292853806635,0.0878772565497285,0,-5,6
31,0.80046707146193363,0.095787100038424514,0,-5,6
32,0.81634750116767862,0.10472001888564404,0,-5,6
33,0.87716020551144325,0.11381902473687167,-0.5,-5,6
34,0.92835123773937411,0.12220874325281403,-0.5,-5,6
35,0.924521251751518,0.13056740276259207,-0.5,-5.5,6
36,0.902662307333022,0.13833021120683944,-0.5,-5.5,6
37,0.93311536665109762,0.14599629733919883,-1,-6,6
38,0.92218589444184962,0.15309534081315804,-1,-6,6.5
39,0.9442316674451191,0.1594787439586377,-1,-6,7
40,0.947781410555815,0.16459868267315669,-1,-6,7
41,0.98383932741709479,0.16951782859662709,-1,-6.5,7
42,0.98804297057449786,0.1737194813758639,-1,-6.5,7
43,1.0033629145259224,0.17775142226677476,-1,-6.5,7
44,1.0667912190565156,0.18216477978423942,-1,-7,8
45,1.0617468472676319,0.18709107886785487,-1,-7,8
46,1.0928538066324147,0.1931062071709552,-1,-7,8
47,1.0432508173750583,0.19933395939463069,-1,-7.5,8
48,1.0568893040635217,0.20545326813763826,-1,-8,9
49,1.1139654367118168,0.21262406133532646,-1,-8,9
50,1.1664642690331621,0.21997856756765405,-1.5,-8,10
