sample,mean,median,percentile_16,percentile_84
0,-0.16347947716712952,0,-5,5.5
1,-0.11012126505374908,0.5,-4.5,5
2,-0.10778918117284775,0,-4.5,5
3,-0.12215485423803329,0.5,-4,5
4,-0.10181903094053268,0,-4,5
5,-0.088386192917823792,0,-4,5
6,-0.027285447344183922,0.5,-4,4.5
7,-0.005270522553473711,0,-3.5,4.5
8,0.0093750003725290298,0.5,-3.5,4
9,-0.028684701770544052,0,-3.5,4
10,-0.0089085819199681282,0,-3,4
11,0.040158580988645554,0,-3,4
12,0.065345145761966705,0,-3,4
13,0.072154849767684937,0,-3,4
14,0.072901122272014618,0,-3,4
15,0.071408584713935852,0,-3,3.5
16,0.093703359365463257,0,-3,3.5
17,0.10349813103675842,0,-3,3
18,0.14267723262310028,0,-3,3
19,0.15564365684986115,0,-3,3
20,0.12943096458911896,0,-3,3
21,0.14556902647018433,0,-2.5,3
22,0.16665111482143402,0,-2.5,3
23,0.19025187194347382,0,-2.5,3
24,0.19361007213592529,0,-2,2.5
25,0.22103545069694519,0,-2,2.5
26,0.21599812805652618,0,-2.5,3
27,0.22793842852115631,0,-3,3
28,0.24911381304264069,0,-3,3
29,0.25806903839111328,0,-3,3
30,0.27318096160888672,0,-3,3
31,0.3159981369972229,0,-3,3
32,0.33260262012481689,0,-3,3
33,0.32971081137657166,0,-3,3
34,0.37206158041954041,0,-3,3
35,0.44025185704231262,0,-3.5,3
36,0.50041979551315308,0,-3.5,3
37,0.57709890604019165,0,-4,3
38,0.61403918266296387,0,-4,3.5
39,0.67775183916091919,0,-4,3.5
40,0.75937497615814209,-0.5,-4,4
41,0.79342353343963623,-0.5,-4,4
42,0.91226679086685181,-0.5,-4,4
43,0.99193096160888672,-0.5,-4.5,4
44,1.0606809854507446,-0.5,-4.5,4
45,1.1277518272399902,-0.5,-5,4
46,1.2118003368377686,-1,-5,4
47,1.3038712739944458,-1,-5,4.5
48,1.458442211151123,-1,-5,5
49,1.6177705526351929,-1,-5,5
50,1.7684235572814941,-1,-5.5,5
51,2.0001399517059326,-1,-6,5
52,2.2657182216644287,-1,-6,5.5
53,2.6091883182525635,-1,-6,6
54,3.0407183170318604,-1,-6,6
55,4.0249533653259277,-0.5,-6,7
56,6.9629197120666504,1,-5,11
57,18.633255004882812,7,-2.5,31
58,58.727657318115234,38,8,103
59,158.53903198242188,129,43.5,272
60,337.66983032226562,296,113,564
61,584.78662109375,530,205,979.97999999999956
62,868.14410400390625,788,301,1470.9799999999996
63,1157.595947265625,1046.75,398,1974.9599999999991
64,1434.86474609375,1292,496.01999999999998,2452.9799999999996
65,1691.59423828125,1517.5,583,2894.4799999999996
66,1923.869384765625,1721,661.51999999999998,3294.4799999999996
67,2129.91162109375,1896.5,733.5,3652.9799999999996
68,2309.224609375,2057.75,796,3959.4799999999996
69,2462.483642578125,2186.5,849.01999999999998,4219.9799999999996
70,2591.371826171875,2299.75,895,4433.4799999999996
71,2698.24951171875,2397.5,936.01999999999998,4616
72,2785.86669921875,2473.5,971,4766.8999999999978
73,2857.2392578125,2537.5,995.5,4881.9799999999996
74,2915.370361328125,2584.5,1018.04,4978.9799999999996
75,2962.79248046875,2623.5,1043.02,5053.4399999999987
76,3001.446044921875,2658,1062,5120
77,3033.0810546875,2686,1076,5168.9199999999983
78,3060.3388671875,2714.5,1087.04,5202.9599999999991
79,3087.1015625,2742.75,1098.52,5240.9199999999983
80,3116.838134765625,2773,1110.04,5283
81,3150.349365234375,2801,1123.52,5355
82,3185.8974609375,2833.5,1133,5425.9599999999991
83,3220.903076171875,2865,1146.52,5492
84,3253.304931640625,2891.75,1157.52,5544.9199999999983
85,3281.9462890625,2915.5,1166.52,5587.9599999999991
86,3306.28662109375,2937,1176.52,5627
87,3326.1298828125,2954.5,1183.02,5662.3999999999978
88,3341.4931640625,2968.75,1189,5686
89,3352.4521484375,2978,1192,5707.9599999999991
90,3359.393310546875,2983.5,1197.5599999999999,5712.9599999999991
91,3362.60595703125,2985.75,1198.52,5719.5
92,3362.586669921875,2987,1197,5721.5
93,3359.75146484375,2984.75,1196.52,5711
94,3354.60888671875,2978,1193.02,5702.4599999999991
95,3347.567138671875,2970.75,1191.04,5688.4799999999996
96,3339.119384765625,2964,1190.02,5672.9799999999996
97,3329.44921875,2954.5,1188.04,5652
98,3318.884765625,2946,1185.04,5630.9599999999991
99,3307.817138671875,2933.25,1182,5609.9799999999996
100,3296.63134765625,2919.75,1177.5599999999999,5590.9599999999991
101,3285.52392578125,2910.5,1173,5576.9599999999991
102,3274.478271484375,2899.75,1168.02,5554
103,3263.238037109375,2889,1164.02,5528.9799999999996
104,3251.665771484375,2876.5,1159.0799999999999,5505.9799999999996
105,3239.54248046875,2867,1154.52,5483.9599999999991
106,3226.7353515625,2854,1152,5460.4799999999996
107,3213.20068359375,2842.5,1146.04,5440.4799999999996
108,3198.909423828125,2827.75,1140.02,5418.9199999999983
109,3183.87646484375,2814,1134.02,5393
110,3168.142578125,2800,1127.04,5365
111,3151.81787109375,2784.5,1120.52,5341.9199999999983
112,3134.9306640625,2770,1112,5312.9599999999991
113,3117.4638671875,2756,1102,5286.4799999999996
114,3099.55078125,2739.75,1094.5,5266.7599999999948
115,3081.257568359375,2723,1087,5231.8799999999974
116,3062.6982421875,2706,1078.52,5200.4799999999996
117,3043.823974609375,2689.5,1071,5173.4199999999983
118,3024.733154296875,2672,1063,5137
119,3005.478515625,2652,1054,5108.4799999999996
120,2986.0849609375,2633,1047.52,5071.4399999999987
121,2966.611083984375,2616,1039.04,5041.9799999999996
122,2946.983154296875,2598,1031,5014.9199999999983
123,2927.29638671875,2580.5,1022.02,4974.9599999999991
124,2907.4287109375,2563.75,1014.02,4945.7999999999956
125,2887.451416015625,2546.25,1006.02,4908.5
126,2867.302490234375,2527.25,1000.04,4871.9599999999991
127,2846.9638671875,2509.5,992,4836
128,2826.375732421875,2488.5,984.03999999999996,4798.9799999999996
129,2805.672119140625,2467.25,975.03999999999996,4764.9599999999991
130,2784.767822265625,2447,965.01999999999998,4730.9599999999991
131,2763.767333984375,2428.75,958,4697
132,2742.62060546875,2411,950.01999999999998,4660
