sample,mean,mean_uncertainty,median,percentile_16,percentile_84
0,-0.72924816608428955,0.66268618594912987,0,-5,6
1,-0.6358104944229126,0.64414059624050757,0.5,-4,5.5
2,-0.55541068315505981,0.62336431620157284,0.5,-4,5.5
3,-0.57409822940826416,0.60571206294559032,0.5,-4,5
4,-0.56714469194412231,0.58797170525112397,0,-4,5
5,-0.45241200923919678,0.57009840809138301,0.5,-4,5
6,-0.48413732647895813,0.55149584031843024,0,-4,5
7,-0.41894829273223877,0.53118197178038551,0,-3.5,5
8,-0.3772273063659668,0.50776569900376167,0.5,-3.5,5
9,-0.37418514490127563,0.48200676649596796,0.5,-3.5,4.5
10,-0.28465884923934937,0.45516299864812937,0,-3,5
11,-0.27118644118309021,0.43125920505920257,0,-3,4
12,-0.24554541707038879,0.41105968357202277,0,-3,4
13,-0.17383746802806854,0.39216661935358449,0,-3,4
14,-0.15210777521133423,0.37614308451516132,0,-3,4
15,-0.1342894434928894,0.36065377019243833,0,-3,4
16,-0.11342894285917282,0.34498668741535454,0,-3,4
17,-0.11212516576051712,0.32627276668302557,0,-3,4
18,-0.036505866795778275,0.3008201769327814,0,-3,3.5
19,-0.00043459364678710699,0.26810779631286769,0,-3,3.5
20,0.059104736894369125,0.22941979288791739,0,-3,3.5
21,0.11820947378873825,0.18506937873995497,0,-3,3
22,0.16514559090137482,0.14208002164397462,0,-2.5,3
23,0.20990873873233795,0.10453739982918329,0,-2.5,3
24,0.24554541707038879,0.082177058580126638,0,-2,2.5
25,0.25597566366195679,0.081625621959282788,0,-2.5,2.5
26,0.25554105639457703,0.097776560664150206,0,-3,3
27,0.19947849214076996,0.12239727598366791,0,-3,3
28,0.31029987335205078,0.14835253216664687,0,-3,3
29,0.35723599791526794,0.17517680623936058,0,-3,3
30,0.46544981002807617,0.20169880299846321,0,-3,3
31,0.4328552782535553,0.22958524474408726,0,-3,3
32,0.53324639797210693,0.25934627993109127,0,-3,3
33,0.64232939481735229,0.29011602278168203,0,-3.5,3
34,0.72577142715454102,0.32203231080906519,0,-3.5,3
35,0.83615821599960327,0.35340711875073227,0,-3.5,3
36,0.95827901363372803,0.38594234619127321,0,-4,3
37,1.142112135887146,0.41879860739380126,0,-4,3
38,1.3211647272109985,0.45515077502566298,0,-4,3.5
39,1.6179921627044678,0.49211614445016622,0,-4,3.5
40,1.7696653604507446,0.53012064084862487,0,-4,4
41,2.0356366634368896,0.56784979559573101,0,-4,4
42,2.220773458480835,0.60720093701808342,0,-5,4
43,2.3459365367889404,0.64493987284343623,-0.5,-5,4
44,2.5984354019165039,0.68066440841111953,0,-5,4
45,2.7544546127319336,0.71534706206261223,-0.5,-5,4
46,2.9408953189849854,0.74974653386386714,-0.5,-5.5,4
47,3.1056063175201416,0.78293078906348867,-0.5,-5.5,4.5
48,3.31768798828125,0.81319619672130128,-0.5,-5.5,4.5
49,3.4380702972412109,0.84197523006750474,-0.5,-5.5,5
50,3.5953934192657471,0.8723690608415694,-1,-6,5
51,3.8166015148162842,0.90147280283941045,-1,-6,5
52,4.1599302291870117,0.93688603669750414,-1,-6,5
53,4.41156005859375,0.9879907589414878,-0.5,-7,5.5
54,4.839634895324707,1.0624787728039022,-1,-7,6
55,5.6249456405639648,1.1655716241676175,-1,-7,6.5
56,7.3946108818054199,1.3018247897577777,0,-7,8.5
57,12.900043487548828,1.4935863621080459,2,-5.5,17
58,31.709692001342773,1.8010370088309173,13.5,-1,53
59,84.515861511230469,2.3993587970230967,58,13,150.5
60,193.86570739746094,3.5958728655981149,160,54,327
61,365.60757446289062,5.6437860887637337,313,123.5,611.5
62,583.31072998046875,8.4523433063398112,503,214,958
63,821.0169677734375,11.67965646324736,699,300,1351
64,1057.15380859375,14.965428169989181,897,389,1738
65,1279.24951171875,18.084857377452455,1078.5,467,2099
66,1481.671875,20.939838161427446,1242,548,2446
67,1661.91650390625,23.497046736389837,1384,617,2737.5
68,1818.9244384765625,25.73679770753856,1515.5,676.5,3002.5
69,1952.421142578125,27.643901438196984,1614,721,3224
70,2063.487060546875,29.225038505758896,1696.5,764.5,3420
71,2154.166015625,30.503311846919768,1766,799.5,3570
72,2226.611572265625,31.510881430372294,1825.5,823.5,3692
73,2283.30078125,32.274152582332015,1869.5,844,3772
74,2326.634521484375,32.83454217094004,1903,860,3858
75,2359.024658203125,33.233507138846534,1927,875,3912
76,2382.912109375,33.512507910811564,1945,886,3941
77,2400.66064453125,33.706676843768115,1965,897,3988
78,2415.359375,33.856755971913046,1977,908,4015.5
79,2430.099609375,34.011070410888216,1992,911,4034
80,2447.3525390625,34.212871291057517,2007,917,4048
81,2467.503662109375,34.473073100170886,2027,927,4071
82,2489.246826171875,34.765673774170324,2048,934,4105
83,2510.610107421875,35.059710653365173,2067,943,4129
84,2530.36669921875,35.329509839823203,2086,948,4150
85,2547.684814453125,35.57087585736479,2100,957,4174
86,2562.136962890625,35.772145396049467,2115,962,4190
87,2573.587890625,35.933266761501613,2128,969,4214
88,2581.919189453125,36.051700410671607,2134.5,972,4227
89,2587.10693359375,36.124147442361817,2137.5,973,4236
90,2589.36669921875,36.154722938827668,2137,974,4239
91,2588.855224609375,36.147090985661109,2138,974,4241
92,2585.986083984375,36.105005549937019,2135,974,4244
93,2580.950439453125,36.036466736607608,2132,974.5,4240
94,2574.20263671875,35.942158398987594,2126,969.5,4222
95,2566.07177734375,35.830154326052586,2119.5,967,4207
96,2556.865234375,35.703185560720733,2106,966,4178.5
97,2546.902099609375,35.567853067542437,2095,961,4163
98,2536.465087890625,35.429299077972161,2082,955,4163
99,2525.823974609375,35.287002330012754,2076.5,952,4143
100,2515.20166015625,35.147328489215681,2074,947,4125
101,2504.53857421875,35.010199349742962,2067,942,4100
102,2493.639404296875,34.872425153034925,2057,936,4074.5
103,2482.36669921875,34.733972564440663,2046,929.5,4068
104,2470.7431640625,34.591909152125979,2031,926,4045.5
105,2458.456298828125,34.445433946775957,2025,922.5,4028
106,2445.75390625,34.29199835056162,2012,916,4021
107,2432.544189453125,34.134644984299591,2003,912.5,4013
108,2418.9326171875,33.971712737549176,1985,904.5,3990
109,2404.75439453125,33.800280372306204,1968,899,3967.5
110,2390.009521484375,33.624901873433927,1952,892,3937
111,2374.811767578125,33.444482173447078,1938,887,3906
112,2359.166015625,33.258052469668648,1933,881,3875
113,2343.153076171875,33.064538713543477,1918,874,3843
114,2326.911865234375,32.862381599429298,1902,862,3816
115,2310.34423828125,32.656311359038469,1889,856.5,3795
116,2293.62548828125,32.449269612197348,1873,851,3776
117,2276.955322265625,32.243697364950869,1861,843,3759
118,2260.220703125,32.036232887869815,1844,836,3730
119,2243.56494140625,31.827863854607894,1834,828,3692
120,2226.90576171875,31.619090539118986,1821,819,3660.5
121,2210.28955078125,31.407974885785695,1807,813,3635.5
122,2193.594482421875,31.19525126595143,1793,806,3615
123,2176.772705078125,30.983268783172537,1779,799.5,3588.5
124,2159.79052734375,30.771953507311686,1766.5,793,3563
125,2142.7626953125,30.560908183123772,1751,787,3537
126,2125.7109375,30.350016918864885,1741,784,3505
127,2108.49072265625,30.138181462551156,1727.5,775,3471.5
128,2091.16162109375,29.923061636802395,1714,770,3440
