sample,mean,median,percentile_16,percentile_84
0,-0.045632310211658478,0,-3.5,4
1,-0.018043162301182747,0,-3,4
2,-0.0019731929060071707,0,-3,4
3,0.018576456233859062,0,-3,4
4,0.041152630001306534,0,-3,4
5,0.060813453048467636,0,-3,4
6,0.065613113343715668,0,-3,3.5
7,0.080723151564598083,0,-3,3
8,0.096295371651649475,0,-3,3
9,0.10973441600799561,0,-3,3
10,0.1088811457157135,0,-3,3
11,0.10873893648386002,0,-3,3
12,0.11129875481128693,0,-2.5,3
13,0.11044547706842422,0,-2.5,3
14,0.10745902359485626,0,-2.5,3
15,0.11172538995742798,0,-2.5,3
16,0.10678351670503616,0,-2,3
17,0.099210724234580994,0,-2,3
18,0.098321899771690369,0,-2,3
19,0.11410744488239288,0,-2,3
20,0.12559106945991516,0,-2,3
21,0.12335123121738434,0,-2,2.5
22,0.11997368931770325,0,-2,2.5
23,0.12377786636352539,0,-2,2
24,0.095904290676116943,0,-2,2
25,0.096402034163475037,0,-2,2
26,0.10113058984279633,0,-2,2
27,0.11979592591524124,0,-2,2
28,0.12128915637731552,0,-2,2
29,0.10322821140289307,0,-2.5,2
30,0.10276602208614349,0,-2.5,2
31,0.092740073800086975,0,-2.5,2.5
32,0.095726527273654938,0,-3,2.5
33,0.084847301244735718,0,-3,2.5
34,0.078234434127807617,0,-3,2.5
35,0.084705084562301636,0,-3,2.5
36,0.093842215836048126,0,-3,3
37,0.10468588769435883,0,-3,3
38,0.10401038080453873,0,-3,3
39,0.10884559154510498,0,-3,3
40,0.10507696866989136,0,-3,3
41,0.10166388005018234,0,-3,3
42,0.1175205335021019,0,-3,3
43,0.15431791543960571,0,-3,3
44,0.17323212325572968,0,-3.5,3
45,0.21298040449619293,0,-3.5,3
46,0.2524087131023407,0,-4,3
47,0.29521456360816956,0,-4,3
48,0.37183132767677307,0,-4,3
49,0.45740747451782227,0,-4,3
50,0.58074092864990234,0,-4,3.5
51,0.7199665904045105,0,-4,4
52,0.95717638731002808,0,-4,4
53,1.2801756858825684,0,-4,4
54,1.757794976234436,0,-4,4
55,2.5444056987762451,0,-4,4.5
56,4.0478010177612305,0,-4,6
57,7.7972946166992188,1,-4,10
58,18.81126594543457,6,-1,27.5
59,49.632293701171875,28.5,6,83
60,118.49882507324219,88,31,197
61,235.71748352050781,187.5,82,387
62,393.18478393554688,310,150.5,647
63,570.78082275390625,441.5,226,938
64,749.75396728515625,571,297,1225.9200000000001
65,918.75616455078125,692,363,1495.9200000000001
66,1072.4522705078125,801,422,1748
67,1208.5948486328125,898,473,1969
68,1326.2125244140625,979,518,2159.5
69,1425.313720703125,1049,556,2320
70,1506.8792724609375,1106,587.07999999999993,2451
71,1572.56640625,1151,613,2553
72,1624.2886962890625,1189,633,2634
73,1664.15771484375,1218,649.57999999999993,2697
74,1694.2579345703125,1240,662,2742
75,1716.526611328125,1256,671,2776
76,1732.597412109375,1267,677,2800.8400000000001
77,1743.789794921875,1275,682,2818.4200000000001
78,1751.3546142578125,1281,685,2828
79,1756.6893310546875,1285,687.57999999999993,2836.4200000000001
80,1761.79736328125,1292,691,2845.8400000000001
81,1768.87548828125,1298,694,2855.8400000000001
82,1778.9759521484375,1305,698,2876.4200000000001
83,1791.4666748046875,1316.5,703,2896
84,1804.877197265625,1327,709,2917.4200000000001
85,1817.7088623046875,1337,713.57999999999993,2939
86,1828.973876953125,1346,718.07999999999993,2960
87,1838.1361083984375,1353.5,722,2974
88,1844.91845703125,1359,725,2987
89,1849.2703857421875,1362,726.57999999999993,2995.5
90,1851.152587890625,1364,728,3000
91,1850.7646484375,1364,728,3000.6800000000003
92,1848.3240966796875,1361.5,727,2995
93,1844.0606689453125,1358.5,725,2986
94,1838.20654296875,1355.5,723,2977
95,1831.067626953125,1349.5,720,2966.8400000000001
96,1822.898193359375,1344,717.5,2954.8400000000001
97,1813.9542236328125,1337.5,714,2938.8400000000001
98,1804.3785400390625,1330.5,710,2920
99,1794.402099609375,1321,706,2903
100,1784.1558837890625,1314,702,2890
101,1773.8939208984375,1308,698,2875
102,1763.8067626953125,1301,694,2856
103,1753.9468994140625,1294.5,690,2836.6000000000004
104,1744.26904296875,1287.5,687,2820.8400000000001
105,1734.5889892578125,1281,683,2805
106,1724.78515625,1274,678,2789
107,1714.76171875,1267,674,2771
108,1704.4749755859375,1260,670,2754
109,1693.8883056640625,1251.5,666,2735.5
110,1682.9412841796875,1244,662,2722
111,1671.6942138671875,1237,658,2703
112,1660.1087646484375,1228,653,2685.4200000000001
113,1648.2366943359375,1219,647.57999999999993,2668.4200000000001
114,1636.142333984375,1210,643,2647
115,1623.8145751953125,1200,637.07999999999993,2628.4200000000001
116,1611.3076171875,1190.5,632.07999999999993,2610
117,1598.630126953125,1180.5,627,2587
118,1585.82568359375,1171,621.5,2567
119,1572.957763671875,1161,616,2548
120,1560.017333984375,1152,611,2526.4200000000001
121,1547.06884765625,1143,606,2502.9200000000001
122,1534.107421875,1133,601,2484
123,1521.2193603515625,1122.5,596,2464
124,1508.374755859375,1113,590,2444
125,1495.5809326171875,1104,586,2422.8400000000001
126,1482.8837890625,1095,581,2402
127,1470.190185546875,1085,576,2381.9200000000001
128,1457.5103759765625,1076,571,2361
129,1444.8624267578125,1067,565,2341
130,1432.188232421875,1056.5,559,2321.9200000000001
131,1419.5528564453125,1048,554.5,2299
132,1406.9681396484375,1039,549,2276.8400000000001
133,1394.4256591796875,1028,544,2256.4200000000001
134,1381.905029296875,1018,538.5,2234
135,1369.3941650390625,1009,533,2215
136,1356.9359130859375,999,527.57999999999993,2193.9200000000001
137,1344.46337890625,989,523,2174
138,1332.01611328125,981,517.07999999999993,2154.4200000000001
139,1319.570068359375,972,512,2132
140,1307.123779296875,962,507,2113
141,1294.7298583984375,953,503,2091.9200000000001
142,1282.353759765625,944,498,2070
143,1270.0118408203125,936,493,2049.9200000000001
144,1257.7333984375,927,487.07999999999993,2030.8400000000001
145,1245.5032958984375,918,482.57999999999993,2011
146,1233.353515625,908,478,1992
147,1221.2342529296875,899,472,1973.9200000000001
148,1209.1744384765625,889,467,1954
149,1197.197509765625,880,462,1933
150,1185.325439453125,871.5,456,1914.9200000000001
151,1173.507080078125,864,452,1897
152,1161.8037109375,855,447,1877
153,1150.1651611328125,846,442.5,1857
154,1138.6365966796875,837.5,438,1839
155,1127.20654296875,829,434,1820
156,1115.8721923828125,820,430,1800
157,1104.597412109375,811,425,1781
158,1093.4013671875,803,420,1762
159,1082.25634765625,795,416,1745
160,1071.2181396484375,787,411.5,1726
161,1060.2381591796875,778,407,1709.4200000000001
162,1049.3419189453125,769.5,403,1692
163,1038.5023193359375,761,399,1674
164,1027.7578125,754,394,1656
165,1017.0806884765625,746,390,1638
166,1006.4972534179688,738,386,1619
167,995.99884033203125,731,382,1602
168,985.59307861328125,723,377,1584
169,975.26702880859375,715,373,1569
170,965.03399658203125,708,369,1554
171,954.8941650390625,700,365,1538
172,944.81939697265625,692,361,1522
173,934.8406982421875,685,356.5,1506
174,924.95306396484375,677,353,1489
175,915.16326904296875,670,349,1474
176,905.4859619140625,663,345,1459
177,895.91351318359375,655,341,1443
178,886.42181396484375,648,338,1427.8400000000001
179,877.03521728515625,640,334,1413
180,867.74615478515625,633,330,1397
181,858.52398681640625,627,327,1382.4200000000001
182,849.42138671875,620,323,1368
183,840.44439697265625,613,319.5,1352
184,831.51458740234375,606,316,1338
185,822.68707275390625,599.5,313,1323
186,813.964599609375,593,309,1310
187,805.31488037109375,586.5,305.57999999999993,1296
188,796.7379150390625,580,302,1281
189,788.2354736328125,574,298.5,1267
190,779.8206787109375,568,295,1253
191,771.435302734375,562,292,1241
192,763.11309814453125,556,288,1228
193,754.84857177734375,550,285,1214
194,746.70245361328125,544,282,1199.5
195,738.65185546875,538,279,1186
196,730.6932373046875,532,275.5,1173
197,722.863037109375,526,272.5,1161
198,715.08843994140625,519.5,269,1148
199,707.38671875,514,266,1135.4200000000001
200,699.7943115234375,508,263,1124
201,692.25543212890625,502,260.5,1111
202,684.78631591796875,497,258,1098
203,677.38458251953125,490.5,254.57999999999993,1086
204,670.05670166015625,485,252,1075
205,662.8148193359375,480,249,1062
206,655.6214599609375,475,246,1049.9200000000001
207,648.53192138671875,470,243,1038
208,641.5179443359375,465,240,1028
209,634.61529541015625,460,237,1017
210,627.7733154296875,455,234.5,1006.4200000000001
211,621.0531005859375,450,232,996.92000000000007
212,614.3939208984375,445.5,229.5,986
213,607.81787109375,440,227,974.42000000000007
214,601.29656982421875,435,224.5,964
215,594.8238525390625,430,222,953.84000000000015
216,588.41265869140625,425,219,943
217,582.1002197265625,420,216,931
218,575.82421875,415,214,919
219,569.62261962890625,411,211,909
220,563.4517822265625,406,208.5,898.92000000000007
221,557.36224365234375,402,206,888
222,551.3414306640625,397,204,879
223,545.39141845703125,392.5,202,869
224,539.491455078125,388,200,859
225,533.63720703125,384,197,849
226,527.8311767578125,380,195,840
227,522.07708740234375,376,192.5,831
228,516.36572265625,372,190,821
229,510.69192504882812,368,188,812.42000000000007
230,505.06982421875,364,186,803
231,499.48919677734375,359,184,795
232,493.972900390625,355,182,785.5
233,488.53982543945312,351,179,776
234,483.17373657226562,347,177,768
235,477.8795166015625,342.5,175,759
236,472.6138916015625,339,172,751
237,467.4154052734375,335,170.07999999999993,743.92000000000007
238,462.26824951171875,331,169,735
239,457.15322875976562,328,167,729
240,452.07052612304688,324,164,721
241,447.03594970703125,320,162,713
242,442.05374145507812,316.5,160,705
243,437.08944702148438,313,158.5,697
244,432.19766235351562,309,156,689
245,427.38272094726562,306,154,681
246,422.59921264648438,302,152.5,673
247,417.86083984375,299,151,665
248,413.1553955078125,295,149,657
249,408.49716186523438,292,147,650
250,403.88259887695312,288,145,642
251,399.30691528320312,285,143,634
252,394.78875732421875,282,141,627
253,390.28964233398438,279,139.5,619.84000000000015
254,385.84844970703125,275,138,612
255,381.44943237304688,272,136,604
256,377.1195068359375,269,134,598
257,372.8475341796875,266,133,591
258,368.61520385742188,263,131,584
259,364.42440795898438,260,129.5,576
260,360.28094482421875,257,128,568.92000000000007
261,356.15597534179688,254,126,562
262,352.07818603515625,251,125,556
263,348.03326416015625,248,123,550
264,344.02755737304688,245,121.5,544
265,340.05606079101562,242.5,120,537
266,336.1341552734375,240,118.5,531
267,332.23703002929688,237,117,525
268,328.37973022460938,235,115,519
269,324.59442138671875,231.5,114,512.92000000000007
270,320.83877563476562,229,112,507.42000000000007
271,317.11557006835938,226,111,501.92000000000007
272,313.43673706054688,223,109.5,495.92000000000007
273,309.78457641601562,220,108,490
274,306.1767578125,218,107,484.5
275,302.6171875,215.5,105,478
276,299.12112426757812,213,104,472
277,295.62734985351562,210,102.5,466
278,292.197509765625,207,101,460
279,288.79171752929688,205,100,456
280,285.40731811523438,202,99,451
281,282.0748291015625,200,98,446
282,278.75125122070312,197.5,96,441
283,275.45864868164062,195,95,435.5
284,272.19210815429688,193,94,430
285,268.94174194335938,190.5,92,424
286,265.75787353515625,188,91,419.5
287,262.59243774414062,186,90,415
288,259.48464965820312,184,89,410
289,256.39871215820312,181,87,404.5
290,253.35955810546875,179,86,400
291,250.35498046875,177,85,396
292,247.39031982421875,175,84,392
293,244.40058898925781,173,82.5,387
294,241.47834777832031,171,81.5,382
295,238.56118774414062,169,80,377
296,235.69390869140625,166.5,79.5,373
297,232.86097717285156,164.5,78,368
298,230.04957580566406,162.5,77,363
299,227.28628540039062,160,76,359
300,224.55020141601562,158,75,354
301,221.84074401855469,156,74,350
302,219.16957092285156,154,73,346
303,216.51318359375,152,72,342
304,213.89054870605469,150,71,338
305,211.28256225585938,148,70,333.5
306,208.70500183105469,146,69,329.42000000000007
307,206.11982727050781,144,68,325
308,203.570068359375,142,67,321
309,201.02976989746094,140,66.5,317
