sample,mean,median,percentile_16,percentile_84
0,0.0684947669506073,0,-4,4
1,0.085655316710472107,0,-3.5,4
2,0.082647792994976044,0,-3.5,4
3,0.085950165987014771,0,-3,4
4,0.090638361871242523,0,-3,4
5,0.10116467624902725,0,-3,4
6,0.10293380171060562,0,-3,4
7,0.10431962460279465,0,-3,4
8,0.094972722232341766,0,-3,3.5
9,0.10169541835784912,0,-3,3.5
10,0.11393188685178757,0,-3,3.5
11,0.10549904406070709,0,-3,3
12,0.10119415819644928,0,-3,3
13,0.078283943235874176,0,-3,3
14,0.069910071790218353,0,-2.5,3
15,0.081438891589641571,0,-2.5,3
16,0.092967711389064789,0,-2.5,3
17,0.099719889461994171,0,-2,3
18,0.11685094982385635,0,-2,3
19,0.11637918651103973,0,-2,3
20,0.11174996197223663,0,-2,3
21,0.1090078130364418,0,-2,2.5
22,0.10676691681146622,0,-2,2.5
23,0.12047766149044037,0,-2,2.5
24,0.096093177795410156,0,-2,2
25,0.11531770974397659,0,-2,2
26,0.11189739406108856,0,-2,2
27,0.13560371100902557,0,-2,2.5
28,0.12666961550712585,0,-2.5,2.5
29,0.12941177189350128,0,-2.5,2.5
30,0.13867020606994629,0,-2.5,2.5
31,0.15356037020683289,0,-3,2.5
32,0.14306354522705078,0,-3,2.5
33,0.15385521948337555,0,-3,3
34,0.17077988386154175,0,-3,3
35,0.1721951961517334,0,-3,3
36,0.17431814968585968,0,-3,3
37,0.1689223051071167,0,-3,3
38,0.17246055603027344,0,-3,3
39,0.17800383269786835,0,-3,3
40,0.19133126735687256,0,-3,3
41,0.19994102418422699,0,-3,3
42,0.22863039374351501,0,-3.5,3
43,0.24758955836296082,0,-3.5,3
44,0.25201237201690674,0,-4,3
45,0.27548283338546753,0,-4,3
46,0.31525874137878418,0,-4,3.5
47,0.37083885073661804,0,-4,3.5
48,0.40094354748725891,0,-4,4
49,0.45796844363212585,0,-4,4
50,0.54170721769332886,-0.5,-4,4
51,0.67371368408203125,-0.5,-4,4
52,0.83765298128128052,-0.5,-4.5,4
53,1.1272003650665283,-0.5,-4.5,5
54,1.6337313652038574,0,-5,5
55,2.5398790836334229,0,-5,5.5
56,4.4681706428527832,0,-4.5,7
57,9.4716501235961914,2,-3.5,13
58,24.419872283935547,10,-0.5,38
59,65.015800476074219,41,10,110
60,150.74996948242188,114,41,253.5
61,288.87139892578125,225.5,97,487
62,466.65792846679688,361,168,793
63,661.9879150390625,504,242,1130
64,856.22015380859375,642,312,1468
65,1038.6885986328125,772,377,1780.3799999999992
66,1204.3807373046875,888,434.5,2070.7599999999984
67,1351.045654296875,991,485,2319
68,1477.74951171875,1078,529,2536
69,1584.5972900390625,1151,566,2717.3799999999992
70,1672.73583984375,1211,597,2870.7599999999984
71,1743.9112548828125,1261,623,2991
72,1800.235107421875,1301,643.61999999999989,3086
73,1844.0721435546875,1331,660,3158
74,1877.6536865234375,1355,673,3213.7599999999984
75,1903.0101318359375,1372.5,683,3253
76,1921.73974609375,1386,690,3282
77,1935.2933349609375,1396,695.5,3306
78,1945.0059814453125,1403,700,3321
79,1952.5299072265625,1410,703,3336.3799999999992
80,1960.119384765625,1416.5,707,3349
81,1970.0731201171875,1424,711,3365
82,1983.1529541015625,1433,716,3390.8799999999992
83,1998.459716796875,1446,722,3416
84,2014.3115234375,1459,727,3444.8799999999992
85,2029.2889404296875,1469.5,732.61999999999989,3474
86,2042.405517578125,1479.5,737,3494
87,2053.12353515625,1488.5,741,3515
88,2061.27587890625,1493,744,3530.8799999999992
89,2066.765869140625,1497,745.5,3541.3799999999992
90,2069.63525390625,1499.5,746.5,3545.3799999999992
91,2069.978759765625,1500,747,3548.8799999999992
92,2068.12109375,1499,746,3547
93,2064.26953125,1497.5,745,3543.3799999999992
94,2058.7275390625,1493.5,744,3532
95,2051.822021484375,1490,741,3521
96,2043.814208984375,1484,737,3503.8799999999992
97,2034.9031982421875,1479,733,3488
98,2025.41064453125,1471,729,3472
99,2015.4459228515625,1464,726,3452.3799999999992
100,2005.2271728515625,1457,721.11999999999989,3432.7599999999984
101,1994.9912109375,1450,717,3415
102,1984.9241943359375,1442.5,713.5,3397
103,1975.07275390625,1436,710,3381.7599999999984
104,1965.3656005859375,1429,707,3362
105,1955.6456298828125,1422,703,3344.7599999999984
106,1945.770263671875,1415,699.11999999999989,3327
107,1935.6251220703125,1407,696,3307.7599999999984
108,1925.1768798828125,1398,692,3290.7599999999984
109,1914.355224609375,1390,688,3270.3799999999992
110,1903.134521484375,1382,685,3250.8799999999992
111,1891.46533203125,1373.5,680,3231
112,1879.43017578125,1365,676,3209.7599999999984
113,1867.0523681640625,1355.5,671,3187.7599999999984
114,1854.37939453125,1346,667,3163.8799999999992
115,1841.48974609375,1336,662.11999999999989,3139.7599999999984
116,1828.3465576171875,1327,657.5,3119.3799999999992
117,1815.09228515625,1319,653,3097.7599999999984
118,1801.6551513671875,1310,648,3075
119,1788.1494140625,1301,643.5,3052
120,1774.575439453125,1291,638,3028.8799999999992
121,1760.958740234375,1281,633,3006.7599999999984
122,1747.34423828125,1271,628,2983
123,1733.7333984375,1262,623,2958.7599999999984
124,1720.1470947265625,1252.5,617.5,2935.7599999999984
125,1706.603271484375,1242,612.5,2913
126,1693.056884765625,1231.5,608,2891
127,1679.49609375,1222,603,2866
128,1665.9093017578125,1211,598,2843
129,1652.2930908203125,1202,592.23999999999978,2818
130,1638.6763916015625,1191,587,2794.3799999999992
131,1625.05126953125,1180,582,2768.7599999999984
132,1611.37451171875,1171,577,2745
133,1597.681396484375,1160,572,2721
134,1583.94189453125,1151,566,2697.3799999999992
135,1570.228271484375,1141.5,561,2671.8799999999992
136,1556.5198974609375,1132,556,2648
137,1542.836181640625,1122,551,2626
138,1529.160400390625,1111,545.11999999999989,2602.8799999999992
139,1515.5230712890625,1100.5,540,2581
140,1501.93115234375,1090,535,2556
141,1488.4180908203125,1080,531,2533
142,1474.9017333984375,1071,525.11999999999989,2508.7599999999984
143,1461.45654296875,1061,520.5,2485
144,1448.05908203125,1050.5,515,2460
145,1434.683837890625,1041,510,2436.7599999999984
146,1421.3812255859375,1032,504.5,2415
147,1408.15869140625,1022,499.5,2390.8799999999992
148,1395.0205078125,1014,494.5,2368.7599999999984
149,1381.958984375,1004,489.5,2346
150,1368.986083984375,994,484.5,2327
151,1356.05322265625,984,480,2303.3799999999992
152,1343.19091796875,975,475.5,2282.7599999999984
153,1330.375244140625,965,471,2260
154,1317.629150390625,955,466,2237
155,1304.919921875,946,462,2216
156,1292.259033203125,936.5,458,2194
157,1279.6934814453125,927.5,453,2172
158,1267.1988525390625,918,448.5,2149.8799999999992
159,1254.806396484375,909,444,2128.7599999999984
160,1242.484130859375,899,439.5,2109
161,1230.21044921875,890,435,2089.8799999999992
162,1218.0093994140625,880,430.11999999999989,2069
163,1205.8804931640625,871,425.5,2049.8799999999992
