sample,mean,median,percentile_16,percentile_84
0,0.0021892893128097057,0,-4,4
1,0.0037891545798629522,0,-3.5,4
2,0.023240149021148682,0,-3,4
3,0.054479621350765228,0,-3,4
4,0.050774671137332916,0,-3,4
5,0.11847423017024994,0,-3,4
6,0.10095991939306259,0,-3,4
7,0.084371842443943024,0,-3,3.5
8,0.11737959086894989,0,-3,3.5
9,0.12571573257446289,0,-3,3.5
10,0.08605591207742691,0,-3,3
11,0.05355338379740715,0,-3,3
12,0.090939708054065704,0,-3,3
13,0.075698889791965485,0,-2.5,3
14,0.033849779516458511,0,-2.5,3
15,0.04176490381360054,0,-2.5,3
16,0.054648030549287796,0,-2.5,3
17,0.063657797873020172,0,-2,3
18,0.060542270541191101,0,-2,3
19,0.055911082774400711,0,-2,3
20,0.041175480931997299,0,-2,3
21,0.053974401205778122,0,-2,2.5
22,0.06921522319316864,0,-2,2.5
23,0.11805322021245956,0,-2,2
24,0.1482822448015213,0,-2,2
25,0.15678679943084717,0,-2,2
26,0.18230043351650238,0,-2,2
27,0.18390029668807983,0,-2,2
28,0.1918996274471283,0,-2,2.5
29,0.18617379665374756,0,-2.5,2.5
30,0.20890872180461884,0,-2.5,2.5
31,0.18230043351650238,0,-3,2.5
32,0.21993938088417053,0,-3,3
33,0.23837992548942566,0,-3,3
34,0.22583360970020294,0,-3,3
35,0.22482317686080933,0,-3,3
36,0.22212865948677063,0,-3,3
37,0.26321995258331299,0,-3,3
38,0.27273494005203247,0,-3,3
39,0.32628831267356873,0,-3,3
40,0.37933647632598877,0,-3,3
41,0.41874366998672485,0,-3,3
42,0.47196024656295776,0,-3.5,3
43,0.5056416392326355,0,-4,3
44,0.56433141231536865,0,-4,3
45,0.63160997629165649,0,-4,3
46,0.72617042064666748,0,-4,3
47,0.86207479238510132,0,-4,3
48,1.0179352760314941,0,-4,3.5
49,1.2134556770324707,0,-4,4
50,1.3981138467788696,-0.5,-4,4
51,1.6600707769393921,-0.5,-4,4
52,1.9679185152053833,-0.5,-4.5,4
53,2.4506568908691406,0,-4.5,4
54,3.1271471977233887,-0.5,-5,5
55,4.2813239097595215,0,-5,5
56,6.4393734931945801,0,-4.5,6.5
57,11.708319664001465,1,-3.5,12
58,27.239810943603516,10,0,37.5
59,69.64129638671875,44,12,111.5
60,159.70553588867188,127,55.5,253
61,305.82720947265625,260,142,469
62,495.27105712890625,419.75,256,738.5
63,704.42144775390625,588,380,1042
64,913.02423095703125,751.5,498,1336
65,1109.190673828125,908,602,1621
66,1287.3450927734375,1048,697,1888
67,1444.96533203125,1171,779,2118
68,1581.0177001953125,1279.5,847,2317
69,1695.630126953125,1365.75,905,2493
70,1790.0062255859375,1441,953,2635
71,1866.05029296875,1499,993,2747
72,1926.148681640625,1546,1023,2833
73,1972.6983642578125,1582,1048,2903
74,2008.206298828125,1608,1066,2953.5
75,2034.7581787109375,1629.5,1081.5,2989.5
76,2054.1953125,1645,1092,3022
77,2068.0380859375,1656,1101,3044
78,2077.82177734375,1663.5,1106,3058.5
79,2085.355224609375,1671,1110.5,3062
80,2093.0849609375,1679,1116,3073.5
81,2103.404541015625,1686,1123,3093
82,2117.140380859375,1697,1132,3116
83,2133.36376953125,1713.25,1141.5,3136
84,2150.34326171875,1728,1151,3160
85,2166.404296875,1741,1159,3180
86,2180.471435546875,1753,1166,3201
87,2192.0263671875,1763,1173,3217.5
88,2200.765869140625,1772,1179,3233
89,2206.572021484375,1778.75,1182,3243
90,2209.50048828125,1780.25,1183.5,3247
91,2209.724365234375,1781,1184,3246
92,2207.479736328125,1779,1182.5,3240
93,2203.067626953125,1777,1180.5,3231
94,2196.80322265625,1770,1177,3225
95,2189.07470703125,1763,1174,3214.5
96,2180.12451171875,1754.75,1169.5,3200
97,2170.272216796875,1745.5,1164.5,3188
98,2159.740478515625,1737,1158.5,3171
99,2148.737060546875,1730,1153,3159
100,2137.5185546875,1720,1149,3144
101,2126.252197265625,1711,1143,3129
102,2115.244140625,1701,1135.5,3108
103,2104.5244140625,1692,1130,3090.5
104,2094.014404296875,1683.5,1125,3077
105,2083.543212890625,1675,1119,3060
106,2072.888671875,1667,1114,3045
107,2061.9755859375,1659,1108.5,3027
108,2050.70068359375,1650.75,1101,3011
109,2038.9912109375,1640,1094,2995
110,2026.796875,1629,1087,2976
111,2014.1114501953125,1619,1080,2957
112,2001.0118408203125,1609.75,1074,2937
113,1987.469482421875,1599.25,1066,2916
114,1973.6214599609375,1589.5,1058,2893
115,1959.6063232421875,1578.25,1049,2867
116,1945.53759765625,1567.75,1043,2847
117,1931.3704833984375,1556.75,1034.5,2825
118,1917.113525390625,1544,1027,2806
119,1902.715087890625,1531,1019,2782
120,1888.14990234375,1519.75,1010,2761
121,1873.3563232421875,1508,1002,2739
122,1858.483642578125,1495.25,993.5,2718
123,1843.5740966796875,1483,986,2696
124,1828.6348876953125,1471,976,2674
125,1813.6680908203125,1457.75,969,2654
126,1798.734619140625,1446,960,2628
127,1783.7645263671875,1433,951.5,2605
128,1768.717529296875,1422,942,2583
129,1753.6611328125,1410,934,2561.5
130,1738.6761474609375,1398,926,2539
131,1723.7325439453125,1387,917.5,2519
132,1708.869140625,1375,910,2496
133,1694.1885986328125,1361,901,2473
134,1679.5587158203125,1349,892,2452
135,1664.9754638671875,1337,884.5,2430
136,1650.4398193359375,1325.5,877,2408
137,1635.896240234375,1313,868,2388
138,1621.322021484375,1301.75,859,2367
139,1606.7301025390625,1290,851,2348
140,1592.152587890625,1277,842.5,2327
141,1577.5335693359375,1265,834.5,2304
142,1562.935302734375,1252.5,828,2282
143,1548.369140625,1240,820,2259.5
144,1533.837158203125,1228,811,2237
145,1519.38232421875,1217,804,2216
146,1505.0208740234375,1205,796.5,2197
147,1490.7186279296875,1193,789,2174
148,1476.4998779296875,1182.25,782,2149
149,1462.2791748046875,1171,774,2127
150,1448.161376953125,1161,767.5,2105
151,1434.141845703125,1149,760,2085
152,1420.1328125,1136,751,2063
153,1406.206298828125,1125,744,2040
154,1392.3712158203125,1112,736.5,2020
155,1378.6220703125,1100,729,1999
156,1364.997802734375,1089,722,1977.5
157,1351.4461669921875,1078,714,1957
158,1338.0223388671875,1066.5,707,1937
159,1324.6884765625,1056,700,1919.5
160,1311.441162109375,1046.75,693,1901
161,1298.257080078125,1035,686,1881
162,1285.1689453125,1026,679,1861
163,1272.158935546875,1015,672,1843.5
164,1259.203125,1004,665,1827
165,1246.3697509765625,993,657,1809
166,1233.66796875,982,649,1789
167,1221.081298828125,972,642.5,1771
168,1208.5653076171875,960.5,635,1754
169,1196.12548828125,950,628,1733
170,1183.7940673828125,941,621,1717
171,1171.620361328125,932.25,614,1698
172,1159.51318359375,922.75,606,1680
173,1147.5521240234375,912,599.5,1661
174,1135.724609375,903,592.5,1643
175,1124.0184326171875,894,586,1625
176,1112.3997802734375,884,580,1608
177,1100.881591796875,874,573,1591
178,1089.50537109375,865,567,1575
179,1078.2252197265625,857,561,1558
180,1067.082763671875,848,555,1542
181,1055.935546875,839,549,1527
182,1044.91650390625,830,543,1513
183,1034.0020751953125,821,537,1495
184,1023.2138061523438,813,531,1481
185,1012.465576171875,805,525,1465
186,1001.8339233398438,796,520,1450
187,991.29949951171875,787,514,1433
188,980.83135986328125,778,508,1415.5
189,970.47210693359375,769,502,1399
190,960.1976318359375,762,497,1386
191,949.98712158203125,753.25,490.5,1371
192,939.84710693359375,745,485,1358
193,929.81634521484375,737,480,1342
194,919.8582763671875,729,474,1325.5
195,910.03680419921875,721,469,1311.5
196,900.3248291015625,713.5,464,1294
197,890.790771484375,706,460,1279.5
198,881.335693359375,698.75,454,1266
199,872.0184326171875,690.5,449,1254.5
200,862.827392578125,683,443.5,1244
201,853.677734375,677,439,1230
202,844.61712646484375,668,434,1217
203,835.611083984375,660,429,1205
204,826.6646728515625,652,424.5,1192
205,817.78570556640625,645,419,1180
206,809.0467529296875,638,415,1166.5
207,800.3985595703125,631,410,1151
208,791.86114501953125,624,405,1139
209,783.37689208984375,617,401,1127
210,775.053466796875,610,397,1116
211,766.78839111328125,603,391.5,1103
212,758.57293701171875,597,387,1091
213,750.41790771484375,589,382.5,1078
214,742.36334228515625,583,377.5,1064.5
215,734.46160888671875,576,374,1053
216,726.6365966796875,569.5,370,1043
217,718.8795166015625,563.5,366,1030
218,711.254638671875,557,362,1020
219,703.672119140625,551,358,1009
220,696.15277099609375,544,353.5,998
221,688.7047119140625,538,350,988
222,681.33636474609375,532,346,978
223,674.04376220703125,527,342,968
224,666.80841064453125,521,338,958
225,659.62396240234375,515,334,950
226,652.51513671875,509,330,939
227,645.4862060546875,503,326,927.5
228,638.49749755859375,498,322,918.5
229,631.59967041015625,492,318,907
230,624.82391357421875,486,314.5,899
231,618.13909912109375,481,311,890
232,611.53216552734375,476,307,881
233,604.98175048828125,470.25,303,871
234,598.4796142578125,465,300,862
235,592.03082275390625,460,296,850
236,585.66485595703125,454.5,293,840
237,579.3447265625,449,289,831
238,573.0574951171875,444,286,822
239,566.8426513671875,438,283,811
240,560.6573486328125,433,279,802
241,554.49359130859375,428.25,276,794
242,548.3782958984375,423,273,785.5
243,542.31793212890625,418,269.5,777
244,536.31060791015625,414,266,769
245,530.30108642578125,409,263,760
246,524.39599609375,404.5,260,751.5
247,518.5308837890625,399.75,256.5,742
248,512.71875,395,253.5,734
249,506.94940185546875,390.5,250.5,724.5
250,501.27044677734375,387,248,717
251,495.65341186523438,382.75,245,709
252,490.1229248046875,377.75,242,699
253,484.70065307617188,374,239,690
254,479.34994506835938,369,236,683
255,474.05471801757812,365,233,674.5
256,468.82073974609375,361,230,667.5
257,463.65139770507812,357,227,660
258,458.52761840820312,352.5,224,652
259,453.46759033203125,348.5,221,644.5
260,448.4527587890625,344,219,637
261,443.44247436523438,340,216,630
262,438.44863891601562,336.75,214,624
263,433.517333984375,332.75,211,617.5
264,428.6199951171875,329,208,611
265,423.73171997070312,325,206,604
266,418.89938354492188,321,203,596.5
267,414.1295166015625,317,201,588.5
268,409.42269897460938,314,198,583.5
269,404.730712890625,310.5,195,577
270,400.10760498046875,307,193,570
271,395.48281860351562,303,191,563.5
272,390.93820190429688,299,188.5,557
273,386.40536499023438,296,186,551
274,381.92083740234375,292,183.5,544
275,377.48104858398438,289,181,537
276,373.10812377929688,285,179,530.5
277,368.77981567382812,282,176.5,523
278,364.4793701171875,279,173.5,517
279,360.23004150390625,275.5,171,511
280,356.04345703125,272,168,505
281,351.85296630859375,269,166,499
282,347.72357177734375,266,164,493
283,343.6064453125,262,162.5,486.5
284,339.55398559570312,259.5,160,480
285,335.56170654296875,256,158,475.5
286,331.58151245117188,253,156,470
287,327.60980224609375,250,154,465
288,323.70797729492188,247,152,459
289,319.79144287109375,244,150,453.5
290,315.95648193359375,241,148,449
291,312.20367431640625,238,146,444
292,308.475341796875,235,145,440
293,304.78436279296875,232.5,143,435
294,301.1466064453125,229,141,430
295,297.58126831054688,227,139,424
296,294.021728515625,224,137,418
297,290.54901123046875,221,135,413
298,287.12991333007812,218.25,133,408
299,283.73904418945312,215,131,403
300,280.390625,212.5,129,398
301,277.03216552734375,210,128,394
302,273.70233154296875,207.5,126,389
303,270.41082763671875,205,125,384.5
304,267.16427612304688,203,123,379.5
305,263.925048828125,200,121,376
306,260.72836303710938,198,119,371
307,257.565185546875,195,117,366.5
308,254.42068481445312,193,116,361
309,251.264404296875,191,114,357
310,248.21943664550781,188.5,113,352
311,245.15240478515625,186,111,348
312,242.14239501953125,183,110,344
313,239.10726928710938,181,108,339
314,236.12966918945312,179,107,335
315,233.18212890625,176,105,329
316,230.26651000976562,174,104,326
317,227.37748718261719,172,102,322
318,224.48173522949219,170,100.5,318
319,221.62411499023438,167,99,314
320,218.83084106445312,165,98,310
321,216.01347351074219,163,96,306
322,213.21556091308594,161,94,302
323,210.43777465820312,159,93,299
324,207.74031066894531,157,92,295
325,205.02349853515625,154.25,90,290
326,202.385986328125,152,89,286.5
327,199.79908752441406,151,88,284
328,197.245361328125,148.5,86,279
329,194.68634033203125,146,85,275.5
330,192.13093566894531,144.75,83,272
331,189.63194274902344,143,82,268.5
332,187.17741394042969,141,81,265
333,184.71623229980469,139,79,262
334,182.3056640625,137,78,258
