sample,mean,median,percentile_16,percentile_84
0,-0.038825955241918564,0,-3,4
1,-0.032719921320676804,0,-3,4
2,0.0072851306758821011,0,-3,4
3,0.032004043459892273,0,-3,3.5
4,0.03819429874420166,0,-3,3.5
5,0.051206469535827637,0,-3,3
6,0.086916245520114899,0,-3,3
7,0.094032928347587585,0,-3,3
8,0.096306905150413513,0,-3,3
9,0.10018107295036316,0,-3,3
10,0.11024550348520279,0,-3,3
11,0.1040552482008934,0,-2.5,3
12,0.10915063321590424,0,-2.5,3
13,0.12687918543815613,0,-2.5,3
14,0.11571987718343735,0,-2,3
15,0.12414199858903885,0,-2,3
16,0.1355118602514267,0,-2,3
17,0.12266812473535538,0,-2,3
18,0.13247989118099213,0,-2,3
19,0.13517497479915619,0,-2,2.5
20,0.14191266894340515,0,-2,2.5
21,0.12262601405382156,0,-2,2.5
22,0.11870972812175751,0,-2,2.5
23,0.11622520536184311,0,-2,2
24,0.11150882393121719,0,-2,2
25,0.12359455972909927,0,-2,2
26,0.1230471208691597,0,-2,2
27,0.097991324961185455,0,-2,2
28,0.096980668604373932,0,-2,2
29,0.083631619811058044,0,-2,2
30,0.081905081868171692,0,-2.5,2
31,0.077778242528438568,0,-2.5,2.5
32,0.085105486214160919,0,-3,2.5
33,0.076683372259140015,0,-3,2.5
34,0.10443424433469772,0,-3,2.5
35,0.10460268706083298,0,-3,2.5
36,0.11917294561862946,0,-3,2.5
37,0.11256158351898193,0,-3,2.5
38,0.13867014646530151,0,-3,3
39,0.14894512295722961,0,-3,3
40,0.18204404413700104,0,-3,3
41,0.18802374601364136,0,-3,3
42,0.21455341577529907,0,-3,3
43,0.2383037805557251,0,-3,3
44,0.28390955924987793,0,-3,3
45,0.32193541526794434,0,-3,3
46,0.37280499935150146,0,-3.5,3
47,0.45134121179580688,0,-3.5,3
48,0.54124730825424194,0,-4,3
49,0.66349434852600098,0,-4,3
50,0.79685854911804199,0,-4,3
51,0.96163725852966309,0,-4,3
52,1.2263022661209106,0,-4,4
53,1.5759885311126709,0,-4,4
54,2.1214048862457275,0,-4,4
55,3.0318355560302734,0,-4,4
56,4.9447507858276367,0,-4,6
57,9.9749860763549805,2,-3,13
58,24.421947479248047,10,0,39
59,61.316715240478516,39,10,104
60,135.24348449707031,104,41,224
61,250.21620178222656,200,95,404
