sample,mean,mean_uncertainty,median,percentile_16,percentile_84
0,0.039983896257998898,0.072828341934763896,0,-4,4
1,0.060028817222528286,0.070346444777282233,0,-3.5,4
2,0.05125651565877018,0.068235264961814618,0,-3.5,4
3,0.072403271602322322,0.065859754610047533,0,-3,4
4,0.073166080433953465,0.06370418940613852,0,-3,4
5,0.067190744586176215,0.061405726285754109,0,-3,4
6,0.073844132728736703,0.059251403274334327,0,-3,4
7,0.069521549349493575,0.057082144635792767,0,-3,4
8,0.099440606856803837,0.054831909261250776,0,-3,4
9,0.0786328770606433,0.05259413935013843,0,-3,3.5
10,0.053333050811543839,0.050246576422279011,0,-3,3
11,0.084650591176844509,0.047858035900023375,0,-3,3
12,0.077700555155316348,0.045526346636017768,0,-3,3
13,0.085328643471627746,0.042990305414926711,0,-3,3
14,0.085031995592660087,0.040301799230932543,0,-3,3
15,0.088718904945543922,0.03781329699004761,0,-2.5,3
16,0.079904225113361871,0.035439591292466946,0,-2.5,3
17,0.09681315421451879,0.033251961113522764,0,-2.5,3
18,0.10389032504131882,0.030778642789970351,0,-2.5,3
19,0.093253379666906805,0.028233719672979999,0,-2,3
20,0.086939017671737936,0.025724080514959623,0,-2,3
21,0.086006695766410984,0.023125309637928602,0,-2,3
22,0.087913717845488834,0.02085291302466832,0,-2,2.5
23,0.072699919481289996,0.019031479724059275,0,-2,2.5
24,0.086896639403313977,0.018031977668171443,0,-2,2
25,0.092363436030003812,0.018196063701613634,0,-2,2
26,0.10109335932533797,0.019289974833140423,0,-2,2.5
27,0.10431410772555834,0.021027177553461458,0,-2.5,2.5
28,0.079607577234394197,0.02354648830134292,0,-2.5,2.5
29,0.068631605712590582,0.026336021459040095,0,-2.5,2.5
30,0.086133830571682835,0.029439498136853877,0,-3,2.5
31,0.10825528668898589,0.032573144271154278,0,-3,2.5
32,0.11346781370513201,0.035600882018562471,0,-3,3
33,0.14088655337542907,0.03864703184034287,0,-3,3
34,0.14292071025977879,0.041706208405930374,0,-3,3
35,0.16567784040344111,0.044761780204095984,0,-3,3
36,0.18555324829427469,0.047961193809086186,0,-3,3
37,0.19674111115819809,0.051480847994057173,0,-3,3
38,0.22382082468110354,0.054943181884957469,0,-3,3
39,0.23530533542399457,0.05845744359626185,0,-3,3
40,0.26878416747891681,0.061773715194888459,0,-3,3
41,0.27624274272153237,0.06515006139545397,0,-3.5,3
42,0.29166843242785101,0.068323626398393941,0,-3.5,3
43,0.32853752595668939,0.071497701407342434,0,-4,3
44,0.34692969445268468,0.074734444695192317,0,-4,3
45,0.3775691825232021,0.078171486170996549,0,-4,3
46,0.42096452938932916,0.082207036644108611,0,-4,3.5
47,0.49957621731576046,0.086824497491789693,0,-4,4
48,0.5655168029834301,0.092907966578307993,0,-4,4
49,0.70515319744035254,0.10128649013253949,0,-4,4
50,0.84593380514472183,0.11179180010756287,-0.5,-4,4
51,1.0699029537653091,0.12531916453358019,-0.5,-4,4
52,1.3826121964656524,0.14279191979079187,-0.5,-4.5,4.5
53,1.8671229393566979,0.16625024849746858,0,-5,5
54,2.6144213247446708,0.19774655847135036,0,-5,5
55,4.0201932449040134,0.24074171600815542,0,-5,6
56,7.147243293639022,0.3013280402691878,0.5,-4,9
57,16.152074416239351,0.39075723323445055,4,-2,21.819999999999709
58,43.526444039496546,0.52869845109465174,23,4,70
59,111.27802262999533,0.76109677332079106,81,29,184
60,237.68426071110736,1.1776198381842129,193,84.5,391
61,420.14601432385473,1.8399437580113478,349,165,692
62,636.66713989066409,2.7022931970779926,530,255.5,1056.3199999999997
63,862.46245285417638,3.6551184072261234,711,345.18000000000006,1420
64,1080.5837818366742,4.6071348744670368,884,429,1782.6399999999994
65,1282.6905750731025,5.5091735496639762,1044,507,2118.8199999999997
66,1465.1508030681866,6.3384744305802654,1190,577,2426
67,1626.3974869686824,7.0825542952848171,1314.5,637.5,2693.6399999999994
68,1766.007098359961,7.7336258878480519,1423,689,2932
69,1884.4983896258,8.2897850821431653,1515,733,3132
70,1983.1996652116795,8.7543059173051709,1588.5,768,3295.3199999999997
71,2064.1030427596729,9.134361519220862,1650,798.5,3431.3199999999997
72,2129.3526083824213,9.4381514667896766,1698,824,3542
73,2181.4677501377296,9.6760760709718241,1738.5,844,3626
74,2222.7993600881468,9.8597514635377035,1770,860.5,3695.3199999999997
75,2255.4338899012587,9.9994068282517219,1797,874,3743.4599999999991
76,2281.0250243675046,10.104104443662216,1819,885,3783
77,2301.1138915963893,10.181277164218116,1835,893.5,3817
78,2317.6338729499512,10.239280748727809,1848,900.68000000000006,3844
79,2333.4487222952071,10.290709899608466,1861,909.68000000000006,3871.6399999999994
80,2351.4588083230919,10.352207118763721,1876,918,3900.8199999999997
81,2372.8262279103274,10.43293361715992,1894,927,3938.6399999999994
82,2396.6095902021443,10.528859965002699,1916,935.5,3979.8199999999997
83,2420.7899097342884,10.62900540171327,1937,945,4015
84,2443.5760266135526,10.72422703534539,1959,955,4050.2799999999988
85,2463.9099249904648,10.809115705998069,1975,964,4083
86,2481.1174937492056,10.880345787175004,1988.5,971.5,4111
87,2495.0059541467135,10.936713799490503,1999,978.68000000000006,4136.6399999999994
88,2505.571068356147,10.978516320692902,2008,984.5,4153.8199999999997
89,2512.8555536720769,11.005557574264285,2014,988.18000000000006,4165
90,2517.0152349874984,11.018582636939714,2018,990,4170.8199999999997
91,2518.2680213586473,11.018689005155281,2021,991,4169
92,2516.9782387591645,11.007919216392395,2018,991,4165
93,2513.450925965165,10.987866855309361,2015,990,4156.8199999999997
94,2508.0145569352035,10.960241144993994,2012,987.36000000000013,4148.6399999999994
95,2501.0357884476839,10.926939643262306,2006,984,4135.3199999999997
96,2492.7777471712507,10.88966891007218,1999,981,4121
97,2483.4594016188498,10.849626473669494,1991,977,4106.6399999999994
98,2473.3668898588803,10.807072842340986,1983,972,4088.3199999999997
99,2462.7163834385728,10.762969466237417,1974,968,4071
100,2451.907848455312,10.719203902873739,1964,964,4051
101,2441.218523541128,10.676672962357719,1954,958.5,4031.8199999999997
102,2430.5771708267998,10.635252504604031,1945,954.18000000000006,4013
103,2419.8475441793448,10.594295591622869,1935,951,3996
104,2408.9263253803451,10.553044082830848,1925,946,3979
105,2397.6599355850321,10.511074144041567,1916,941,3960
106,2385.8794973937365,10.467299252838309,1907.5,936,3942
107,2373.5734415391789,10.421631725694846,1897,930,3925.6399999999994
108,2360.771178539645,10.374082269296775,1886,923.68000000000006,3903
109,2347.4909734288258,10.324859431705798,1875,918,3881
110,2333.746599143959,10.273550208655882,1866,911,3858
111,2319.5406407594187,10.220415460908367,1853.5,904,3835
112,2304.9752299021061,10.165895193003857,1842,898,3811
113,2290.1165190490315,10.109795543963621,1830,891,3785.6399999999994
