sample,mean,median,percentile_16,percentile_84
0,-0.4110875129699707,0,-4,4.5
1,-0.33452552556991577,0,-3.5,4.5
2,-0.30211243033409119,0,-3,4
3,-0.27539956569671631,0,-3,4
4,-0.22555045783519745,0,-3,4
5,-0.16474795341491699,0,-3,4
6,-0.11433999985456467,0,-3,4
7,-0.093997985124588013,0,-3,4
8,-0.058790657669305801,0,-3,4
9,-0.040795795619487762,0,-3,4
10,0.03375433012843132,0,-3,4
11,0.062143735587596893,0,-3,3.5
12,0.072538278996944427,0,-3,3.5
13,0.089750751852989197,0,-3,3
14,0.085950598120689392,0,-3,3
15,0.10886330902576447,0,-3,3
16,0.13825863599777222,0,-2.5,3
17,0.13155247271060944,0,-2.5,3
18,0.20319660007953644,0,-2,3
19,0.18553705513477325,0,-2,3
20,0.19839052855968475,0,-2,3
21,0.21694423258304596,0,-2,3
22,0.18318989872932434,0,-2,3
23,0.17346596717834473,0,-2,2.5
24,0.17201296985149384,0,-2,2
25,0.21739129722118378,0,-2,2
26,0.17950150370597839,0,-2.5,2
27,0.19324913620948792,0,-2.5,2.5
28,0.1521180272102356,0,-3,2
29,0.20051413774490356,0,-3,2.5
30,0.22733877599239349,0,-3,3
31,0.23762154579162598,0,-3,3
32,0.23650385439395905,0,-3,2.5
33,0.23348608613014221,0,-3,3
34,0.22935062646865845,0,-3,3
35,0.22253268957138062,0,-3,3
36,0.20364367961883545,0,-3,3
37,0.23214484751224518,0,-3,3
38,0.21236167848110199,0,-3,3
39,0.26254609227180481,0,-3,3
40,0.20487314462661743,0,-3.5,3
41,0.19649043679237366,0,-4,3
42,0.23382139205932617,0,-4,3
43,0.26724040508270264,0,-4,3
44,0.2804291844367981,-0.5,-4,3
45,0.34056109189987183,-0.5,-4,3
46,0.43265900015830994,-0.5,-4,3
47,0.5598524808883667,-0.5,-4,3
48,0.70850563049316406,-0.5,-4,3
49,0.89750754833221436,-0.5,-4.5,3
50,1.1186989545822144,-0.5,-4.5,3.5
51,1.2826645374298096,-1,-5,4
52,1.5046384334564209,-1,-5,4
53,1.7719906568527222,-1,-5,4
54,2.0790209770202637,-0.5,-5,4
55,2.5890243053436279,-0.5,-5,4.5
56,3.8008270263671875,0,-5,6
57,7.8798480033874512,1,-4,12
58,22.296077728271484,9,-1,39
59,65.308486938476562,45,10.5,115
60,160.78227233886719,131,47,271.81999999999971
61,318.363037109375,264,111,533
62,522.59619140625,430,190,879
63,746.40032958984375,609,270.5,1262.6399999999994
64,967.73077392578125,783.5,344,1645
65,1174.8065185546875,939,415.68000000000006,1990
66,1362.7608642578125,1084,481,2310
67,1529.6302490234375,1210.5,535,2594.239999999998
68,1674.6400146484375,1319,586,2845.9199999999983
69,1797.863037109375,1414,627,3064
70,1900.6134033203125,1489,661.18000000000006,3239
71,1984.6585693359375,1553,692,3373.4599999999991
72,2052.284423828125,1604,716.36000000000013,3488.2799999999988
73,2105.83984375,1643.5,734.68000000000006,3571.6399999999994
74,2147.643310546875,1675,751,3638
