sample,mean,mean_uncertainty,median,percentile_16,percentile_84
0,-0.051552478224039078,0.03765186927438615,0,-3,3
1,-0.024162763729691505,0.037084920059340921,0,-3,3
2,-0.031010191887617111,0.036594728584179233,0,-3,3
3,-0.012356853112578392,0.03609312191865835,0,-3,3
4,-0.016725040972232819,0.035712154974230338,0,-3,3
5,-0.024674354121088982,0.035383716080258351,0,-2.5,3
6,-0.029475424438714981,0.034739327858640562,0,-3,3
7,-0.023415056988596916,0.034281677071729251,0,-2.5,3
8,-0.058714728802442551,0.033793236356326355,0,-2.5,3
9,-0.048679705709218979,0.033261892807622755,0,-2.5,3
10,-0.063673213124275208,0.032460297643922137,0,-2.5,3
11,-0.042501278221607208,0.031691929184887606,0,-2,3
12,-0.032623667269945145,0.030525608349894994,0,-2,3
13,-0.037582147866487503,0.029066928167351905,0,-2,3
14,-0.039353035390377045,0.027299524342246018,0,-2,3
15,-0.055133603513240814,0.025660050220217678,0,-2,2.5
16,-0.034315846860408783,0.023754208275285193,0,-2,2.5
17,-0.0078312540426850319,0.021901516042419425,0,-2,2.5
18,0.010822084732353687,0.020374008665348827,0,-2,2.5
19,0.024438235908746719,0.019065868195751741,0,-2,2.5
20,0.026878124102950096,0.01781159469850457,0,-2,2
21,0.029711542651057243,0.016816149262553676,0,-2,2
22,0.014639329165220261,0.015791083818998616,0,-2,2
23,0.043012868613004684,0.015026585926258745,0,-2,2
24,0.021722875535488129,0.014706614737923928,0,-2,2
25,0.021289993077516556,0.014717114036781342,0,-2,2
26,0.043799929320812225,0.015342422587872877,0,-2,2
27,0.054976191371679306,0.016309327176633144,0,-2,2
28,0.056550312787294388,0.017590635461678217,0,-2,2
29,0.056983195245265961,0.019397276728117373,0,-2,2
30,0.057455431669950485,0.021254286411563086,0,-2,2
31,0.065089918673038483,0.023179622896623831,0,-2,2
32,0.069615520536899567,0.024925671829839669,0,-2,2
33,0.097556173801422119,0.026821539147293627,0,-2.5,2
34,0.11679980903863907,0.02816654893500669,0,-2.5,2
35,0.13010114431381226,0.029668163663552266,0,-2.5,2
36,0.13104560971260071,0.031156417395246265,0,-3,2
37,0.1202235221862793,0.032503322368498705,0,-3,2
38,0.15481483936309814,0.034008693617506552,0,-3,2
39,0.16311833262443542,0.035399630218986976,0,-3,2
40,0.2058950811624527,0.036863163083508829,0,-3,2.5
41,0.21380504965782166,0.03825352113091985,0,-3,2.5
42,0.24579906463623047,0.039732758442912054,0,-3,3
43,0.26311439275741577,0.04101502225036803,0,-3,3
44,0.2762189507484436,0.042376173563795472,0,-3,3
45,0.30821296572685242,0.043710633092706258,0,-3,3
46,0.3474479615688324,0.045733443611415805,0,-3,3
47,0.45984023809432983,0.048387606684857032,0,-3,3
48,0.56790363788604736,0.052210658667772969,0,-3,3
49,0.75557827949523926,0.057321055949378245,0,-3,3
50,0.91853922605514526,0.063722749970998097,0,-3,3.5
51,1.2547322511672974,0.070869499832311403,0,-3,4
52,1.5172562599182129,0.078639762218036022,0,-3,4
53,2.0371098518371582,0.087152658461371907,0,-3,5
54,2.5061981678009033,0.096767365082995452,0,-3,6
55,3.3900673389434814,0.10744015603850691,0.5,-3,7.5
56,4.3505568504333496,0.119628753195393,1,-3,9
57,5.963007926940918,0.13408899345091219,1,-3,12
58,8.0283737182617188,0.15224108949958889,2,-3,16
59,11.496241569519043,0.17773030372021395,4,-2,22
60,16.183071136474609,0.22651452943363631,6,-2,29.5
61,22.917949676513672,0.3200345975547475,9,-1,39
62,30.837156295776367,0.46056906935635267,12.5,-0.5,49.699999999998909
63,39.939552307128906,0.62694334404088292,17,0.5,60
64,49.012317657470703,0.79880121077251387,21,1.5,71
