sample,mean,mean_uncertainty,median,percentile_16,percentile_84
0,-0.28390083632019114,0.36366225867198032,0,-10,10.5
1,-0.39531063321385901,0.35028015791354444,0,-10,10
2,-0.52852449223416964,0.34167961469858332,0,-10,10
3,-0.57332735961768222,0.337378030548038,0,-10,10
4,-0.52105734767025091,0.33566860481518618,0,-10,10
5,-0.40725806451612906,0.33548919486562701,0,-10,10
6,-0.27165471923536438,0.3303398628472648,0,-10,10
7,-0.18533452807646356,0.31939375702704575,0,-10,10
8,-0.099611708482676226,0.2999181096972513,0,-10,10
9,0.04465352449223417,0.28338701142055872,0,-10,10
10,0.15008960573476701,0.28000319661268913,0,-9.5,10
11,0.18115292712066905,0.28495684059819953,0,-9.5,10
12,0.19160692951015532,0.29262100135371805,0,-9.5,10.5
13,0.085573476702508963,0.29909600562869443,0,-9.5,10
14,-0.15337514934289129,0.29899047889713787,0,-9.5,9.5
15,-0.32093787335722818,0.29230779513321659,0,-10,10
16,-0.34483273596176822,0.28032145664796276,0,-9.5,9.5
17,-0.32721027479091996,0.2705201768867645,0,-9.5,9.5
18,-0.38545400238948624,0.26256368356182824,0,-9.7400000000000091,9.5
19,-0.51478494623655913,0.25557525164789124,0,-10,9.5
20,-0.52016129032258063,0.2528513972800604,0,-10,9.5
21,-0.4538530465949821,0.24976400453550843,0,-9.5,9.7400000000000091
22,-0.47267025089605735,0.24463625887960119,0,-10,9.5
23,-0.43324372759856633,0.23975796068295338,0,-10,9.5
24,-0.16950418160095579,0.2348930171820284,0,-10,9.5
25,-0.060782556750298686,0.23423251927080782,0,-10,10
26,-0.15098566308243727,0.24029038949010254,0,-10,9.5
27,-0.19698327359617682,0.24299103058435123,0,-10,9.5
28,-0.12470131421744325,0.24219864176091471,0,-9.5,9.5
29,-0.021356033452807646,0.24796300696625406,0,-9.5,10
30,-0.14799880525686979,0.26245916614426945,0,-9.5,9.5
31,-0.23402031063321385,0.28510923744846733,0,-9.5,9.5
32,-0.20504778972520907,0.31461587090204818,0,-9,9
33,-0.14919354838709678,0.3424210446430388,0,-9.5,9.5
34,-0.015083632019115891,0.35953975004763944,0,-9.5,10
35,0.11693548387096774,0.36579936491204645,0,-9.5,10
36,0.29047192353643969,0.36623692282194525,0,-9.5,10
37,0.44310035842293904,0.36429084049241495,0,-10,10
38,0.53658900836320189,0.36046855013909795,0,-10,10
39,0.49118876941457584,0.35757117727149756,0,-10,10
40,0.44758064516129031,0.3578715436601278,0,-10,10
41,0.44339904420549581,0.36009028782107605,0,-10,9.5
42,0.46430704898446834,0.36453848997936761,0,-10,9.5
43,0.44071087216248506,0.37478743511092333,0,-10,10
44,0.49387694145758659,0.3881645060714663,0,-10,10
45,0.49118876941457584,0.40268004487509257,0,-10,9.5
46,0.47715053763440862,0.4167792812805301,0,-10,9.5
47,0.54793906810035842,0.43073562769219353,0,-10,9.5
48,0.68862007168458783,0.44461864250254801,0,-10.5,10
49,1.0022401433691757,0.45604624714549602,0,-10.5,11
50,1.3131720430107527,0.4623753508010689,0,-10.5,10.5
51,1.3944145758661888,0.46566156764451105,0,-11,11
52,1.4129330943847074,0.47312575731315976,0,-11,11
53,1.4266726403823178,0.48942463269617631,0,-11,11
54,1.4637096774193548,0.50601039629265765,0,-11,11
55,1.4726702508960574,0.5187190597915029,0,-10.5,11
56,1.4371266427718041,0.53288856401442919,0,-10.5,10
57,1.3729091995221028,0.54910785004760021,0,-11,11
58,1.26747311827957,0.57031468740669988,0,-11,10.5
59,1.3711170848267622,0.61764318902633686,-0.5,-11,10.5
60,1.9917861409796893,0.71821370683585961,-0.5,-11,11
61,3.7988351254480288,0.87944830546726993,0,-11,11.5
62,10.366636798088411,1.1547334494210979,2.5,-9.5,17.5
