sample,mean,median,percentile_16,percentile_84
0,-0.038792524486780167,0,-3,4
1,-0.026690870523452759,0,-3,4
2,0.042960871011018753,0,-3,4
3,0.0057146698236465454,0,-3,3.5
4,6.7231412685941905e-05,0,-3,3.5
5,0.0036977275740355253,0,-3,3.5
6,0.061247814446687698,0,-3,3.5
7,0.025615166872739792,0,-3,3
8,0.0041011162102222443,0,-3,3
9,0.027497647330164909,0,-3,3
10,0.060844425112009048,0,-2.5,3
11,0.02319483645260334,0,-3,3
12,0.018354175612330437,0,-3,3
13,0.02319483645260334,0,-2.5,3
14,0.064071536064147949,0,-2.5,3
15,0.027363184839487076,0,-2.5,3
16,0.030724754557013512,0,-2,3
17,0.039733763784170151,0,-2,3
18,0.023060373961925507,0,-2,3
19,0.0385235995054245,0,-2,3
20,0.078324593603610992,0,-2,3
21,0.085988976061344147,0,-2,3
22,0.085182197391986847,0,-2,2.5
23,0.089888393878936768,0,-2,2
24,0.034355249255895615,0,-2,2
25,0.051700953394174576,0,-2,2
26,0.086257897317409515,0,-2,2
27,0.14044640958309174,0,-2,2
28,0.13842947781085968,0,-2,2
29,0.10817533731460571,0,-2.5,2
30,0.13654699921607971,0,-2.5,2
31,0.16895253956317902,0,-3,2
32,0.19060105085372925,0,-3,2
33,0.19396261870861053,0,-3,2.1199999999998909
34,0.28069114685058594,0,-3,2.5
35,0.33151808381080627,0,-3,3
36,0.38113486766815186,0,-3,3
37,0.41219577193260193,0,-3,3
38,0.48534354567527771,0,-3,3
39,0.50255477428436279,0,-3,3
40,0.48615032434463501,0,-3,3
41,0.55781900882720947,0,-3,3
42,0.60071265697479248,0,-3,3
43,0.65073281526565552,0,-3,3
44,0.69658464193344116,0,-3.5,3
45,0.800121009349823,0,-3,3
46,0.94144141674041748,0,-3.5,3
47,1.0408095121383667,0,-3.5,3
48,1.2139976024627686,0,-4,3
49,1.3822106122970581,0,-4,3
50,1.552306056022644,0,-4,3
51,1.8583433628082275,0,-4,4
52,2.2527229785919189,0,-4,4
53,2.8080542087554932,0,-4,4
54,3.6475057601928711,0,-4,4
55,4.9624176025390625,0,-4,4.5
56,7.4116578102111816,0,-4,6
57,13.625991821289062,2,-3,14
58,31.758033752441406,13,1,46.5
59,77.50860595703125,51,16,124
60,166.78962707519531,134,62,257
61,302.27557373046875,254,146,449.23999999999978
62,470.21331787109375,393,256,670.23999999999978
63,650.45050048828125,536.5,369,912.11999999999989
64,827.29345703125,673,476.88,1150
65,992.09259033203125,797,574,1379.2399999999998
66,1141.0650634765625,909,659.38,1583
67,1272.71875,1006,734,1760.2399999999998
68,1386.6732177734375,1091,797,1912
69,1483.28955078125,1164,851.5,2045.4799999999996
70,1563.613525390625,1225,896,2151.8599999999997
71,1629.1409912109375,1272,932,2246.2399999999998
72,1681.6160888671875,1312,962,2322.5
73,1723.028564453125,1344.5,985,2381.2399999999998
74,1755.3553466796875,1369,1002.88,2426.2399999999998
75,1780.2022705078125,1388,1016.76,2459
76,1799.11962890625,1402,1027,2485.4799999999996
77,1813.2691650390625,1411,1035,2502.3599999999997
78,1824.305908203125,1421,1042,2520.2399999999998
79,1834.324462890625,1429,1048,2528
80,1845.7166748046875,1439,1055.8800000000001,2543.5599999999986
81,1859.8719482421875,1450,1064.8800000000001,2559.4799999999996
82,1876.364013671875,1464,1073,2584.2399999999998
83,1893.6785888671875,1479,1084,2608.4799999999996
84,1910.268798828125,1493,1093,2632
