sample,mean,median,percentile_16,percentile_84
0,0.03061394952237606,0,-4,4
1,0.040182299911975861,0,-4,4
2,0.033477295190095901,0,-3.5,4
3,0.034288577735424042,0,-3,4
4,0.036054309457540512,0,-3,4
5,0.035577084869146347,0,-3,4
6,0.047650862485170364,0,-3,4
7,0.056741990149021149,0,-3,4
8,0.051731131970882416,0,-3,3.5
9,0.034026104956865311,0,-3,3.5
10,0.034360162913799286,0,-3,3
11,0.043952371925115585,0,-3,3
12,0.05700446292757988,0,-3,3
13,0.061514232307672501,0,-3,3
14,0.048366699367761612,0,-3,3
15,0.051898159086704254,0,-2.5,3
16,0.064640052616596222,0,-2.5,3
17,0.05700446292757988,0,-2.5,3
18,0.073158510029315948,0,-2.5,3
19,0.077047891914844513,0,-2.5,3
20,0.090791955590248108,0,-2,3
21,0.097306065261363983,0,-2,3
22,0.10303276032209396,0,-2,2.5
23,0.10198286920785904,0,-2,2.5
24,0.11601326614618301,0,-2,2
25,0.11644276976585388,0,-2,2
26,0.11241022497415543,0,-2,2.5
27,0.098785467445850372,0,-2.5,2.5
28,0.11238636076450348,0,-2.5,2.5
29,0.13634303212165833,0,-2.5,2.5
30,0.14288100600242615,0,-3,2.5
31,0.13049702346324921,0,-3,3
32,0.12410221993923187,0,-3,3
33,0.14233219623565674,0,-3,3
34,0.1463170200586319,0,-3,3
35,0.12768140435218811,0,-3,3
36,0.12935169041156769,0,-3,3
37,0.12792001664638519,0,-3,3
38,0.12522369623184204,0,-3,3
39,0.1333126574754715,0,-3,3
40,0.14381159842014313,0,-3,3
41,0.15426281094551086,0,-3.5,3
42,0.1545252799987793,0,-3.5,3
43,0.14638860523700714,0,-4,3
44,0.16409362852573395,0,-4,3
45,0.20344078540802002,0,-4,3
46,0.21775752305984497,0,-4,3
47,0.23980529606342316,0,-4,3.5
48,0.28399628400802612,0,-4,3.5
49,0.35390967130661011,0,-4,4
50,0.42093583941459656,-0.5,-4,4
51,0.58006632328033447,-0.5,-4,4
52,0.80190414190292358,-0.5,-4.5,4
53,1.1785057783126831,-0.5,-4.5,4
54,1.8179627656936646,0,-5,5
55,3.0203535556793213,0,-4.5,6
56,5.6472597122192383,0,-4,8
57,12.945525169372559,3,-3,18
58,34.384262084960938,17,2,56
59,87.530815124511719,60.5,18,148
60,188.38638305664062,145,56,319
61,336.93130493164062,260,114,579
62,516.12750244140625,392,184,892
63,705.12652587890625,526,253,1225
64,888.833984375,656,318,1545
65,1059.552490234375,775.5,377,1834.8600000000006
66,1213.837158203125,885.5,431,2099
67,1350.17138671875,980,479,2331
68,1468.193115234375,1063,521,2537
69,1568.286376953125,1132,555,2710.3600000000006
70,1651.5291748046875,1188,583,2852
71,1719.6004638671875,1235,606.5,2972.7200000000012
72,1774.2783203125,1273,625,3066.3600000000006
73,1817.662841796875,1302,641,3140
74,1851.718017578125,1326,652.13999999999987,3201.3600000000006
75,1878.272216796875,1344,662,3246.5
76,1898.81103515625,1359,670,3281
77,1914.69091796875,1371,675,3305.7200000000012
78,1927.46337890625,1381,680.63999999999987,3326.8600000000006
79,1939.4381103515625,1391,685,3348.7200000000012
80,1953.1029052734375,1401.5,690,3371
81,1969.611083984375,1414,696,3400.7200000000012
82,1988.3662109375,1428,703,3430
83,2007.6654052734375,1443,710,3463
84,2026.056396484375,1457,717,3496
85,2042.5015869140625,1468,723,3527
86,2056.357421875,1478,728,3550
87,2067.42578125,1485,732,3572
88,2075.766845703125,1491,735,3584.8600000000006
89,2081.38037109375,1495,738,3594
90,2084.4091796875,1498,740,3600
91,2085.060791015625,1499,740,3602
92,2083.554443359375,1499,740,3596
93,2080.221923828125,1496,739,3589
94,2075.2880859375,1492,737,3581
95,2069.082763671875,1488.5,735,3568.5
96,2061.872802734375,1483.5,732,3553.7200000000012
97,2053.8291015625,1478.5,729,3538
98,2045.2158203125,1473,726,3523.8600000000006
99,2036.2763671875,1465,722,3508
100,2027.285400390625,1459,719,3494
101,2018.4437255859375,1453,716,3475
102,2009.81884765625,1446,713,3460
103,2001.2547607421875,1441.5,710,3447.7200000000012
104,1992.6009521484375,1436,707,3433
105,1983.7109375,1429,703.5,3417.3600000000006
106,1974.5030517578125,1422.5,700,3400.3600000000006
107,1964.8984375,1415,697.5,3385
108,1954.8594970703125,1407,694,3367.7200000000012
109,1944.373779296875,1399,690.5,3350
110,1933.4822998046875,1390.5,686,3331.8600000000006
111,1922.178955078125,1381,682.5,3312.8600000000006
112,1910.51806640625,1373,678,3292
113,1898.577392578125,1364,674,3271
114,1886.3936767578125,1355,669,3249.7200000000012
115,1873.929931640625,1346,664.5,3225.7200000000012
116,1861.2451171875,1336,659,3201
117,1848.3480224609375,1327,654,3176.7200000000012
118,1835.2718505859375,1318,650,3154
119,1822.04736328125,1308,645,3132
120,1808.7598876953125,1299,640,3108
121,1795.4453125,1289,635,3083
122,1782.14306640625,1279,630,3059
123,1768.829833984375,1269,625,3038.8600000000006
124,1755.4871826171875,1260,620,3016
125,1742.0872802734375,1249,615,2993
126,1728.61181640625,1239,610,2970
127,1715.071044921875,1229,605,2946
128,1701.400634765625,1218.5,600,2921.3600000000006
129,1687.6451416015625,1208,594.5,2897
130,1673.8338623046875,1198,589,2873
131,1659.92529296875,1188,583.5,2848.8600000000006
132,1645.9779052734375,1177,579,2823
133,1632.0162353515625,1167.5,574,2800
134,1618.019287109375,1158,569,2776
135,1604.001220703125,1147.5,564,2753
136,1589.923095703125,1137,559,2729.8600000000006
137,1575.83837890625,1126.5,553.5,2706
138,1561.72998046875,1116,548,2680
139,1547.6580810546875,1106,543,2655
140,1533.62109375,1096,538,2631.3600000000006
141,1519.6468505859375,1086,532.5,2606
142,1505.70849609375,1076,527,2581.3600000000006
143,1491.817138671875,1066,522,2556.8600000000006
144,1478.0062255859375,1056,517.5,2532.5
145,1464.2308349609375,1046,512,2509
146,1450.534912109375,1035,508,2483
147,1436.9400634765625,1026,503,2460
148,1423.402587890625,1016,497.13999999999987,2438
149,1409.9686279296875,1006,493,2415.5
150,1396.570556640625,996.5,488,2393
151,1383.2550048828125,987,483,2370
152,1369.9447021484375,977,478,2346.5
153,1356.7081298828125,967,473.5,2323.8600000000006
154,1343.501953125,957,468,2300.3600000000006
155,1330.37939453125,948,464,2276
156,1317.341552734375,937.5,459,2255
157,1304.3568115234375,928,454,2233
158,1291.4737548828125,918,449,2210.3600000000006
159,1278.6766357421875,909,445,2189
160,1265.960205078125,899,440,2168
161,1253.31005859375,890.5,435.5,2145
162,1240.7645263671875,881.5,430,2122.7200000000012
163,1228.3035888671875,872,426,2100.3600000000006
164,1215.9481201171875,864,421.5,2079
165,1203.6680908203125,855,417,2057
166,1191.48681640625,847,412.5,2038
167,1179.3701171875,838,408,2018.8600000000006
168,1167.34033203125,829.5,404,1998.5
169,1155.399169921875,820,400,1976.8600000000006
170,1143.577392578125,811,395.5,1956
171,1131.86083984375,802.5,391,1936.3600000000006
172,1120.265380859375,795,386.5,1917
173,1108.7579345703125,786.5,382,1897
174,1097.3651123046875,778,378,1875.3600000000006
175,1086.0390625,770,373.5,1855.3600000000006
176,1074.791748046875,762,369.5,1839
177,1063.62353515625,753,366,1820
178,1052.5428466796875,745,361.5,1802
179,1041.526611328125,737,358,1783
180,1030.6162109375,729,354,1763
181,1019.812744140625,721,350,1744.8600000000006
182,1009.0868530273438,713,346,1723.7200000000012
183,998.46942138671875,706,343,1705
184,987.92449951171875,698.5,338,1686.3600000000006
185,977.509765625,692,335,1668.7200000000012
186,967.1610107421875,684,331,1651.8600000000006
187,956.896728515625,677,327,1633.3600000000006
188,946.687744140625,669,323.5,1615
189,936.57403564453125,662,320,1598
190,926.549072265625,654,316,1580
191,916.6070556640625,647,312.5,1564
192,906.75445556640625,640,309,1547
193,896.95623779296875,633,305,1529.8600000000006
194,887.2376708984375,626,302,1513
195,877.578857421875,619,298,1497
196,868.0360107421875,611.5,294.5,1479.3600000000006
197,858.5987548828125,605,291,1462.8600000000006
198,849.2650146484375,598.5,287.63999999999987,1447
199,840.02880859375,591,284.5,1432
200,830.86029052734375,585,281,1415
201,821.80908203125,578,278,1399
202,812.86328125,572.5,274.5,1383
203,804.026123046875,565.5,272,1368
204,795.27825927734375,559.5,268,1352
205,786.6312255859375,552.5,265,1337
206,778.0703125,546,262,1321.8600000000006
207,769.56683349609375,540,259,1307
208,761.1522216796875,534,256,1293
209,752.81903076171875,529,253.13999999999987,1278
210,744.5731201171875,523,250,1264
211,736.3814697265625,517,247,1249
212,728.273681640625,511,244,1234
213,720.26092529296875,505,241,1220.3600000000006
214,712.334716796875,499.5,238,1207
215,704.46636962890625,494,235,1194
216,696.65985107421875,488,232.5,1181.5
217,688.93231201171875,482,230,1168
218,681.27972412109375,477,227,1153
219,673.68572998046875,472,224,1140
220,666.1817626953125,466,221.5,1128
221,658.759521484375,461,219,1116
222,651.40985107421875,455.5,216,1104
223,644.12799072265625,451,214,1091.3600000000006
224,636.9422607421875,445.5,211,1079
225,629.7762451171875,440,209,1068
226,622.69842529296875,435,206,1056
227,615.68359375,430,204,1043.5
228,608.72900390625,425,201,1031
229,601.845703125,420,199,1020
230,595.0355224609375,415,196,1008
231,588.313232421875,410,194,997
232,581.666259765625,405,191.5,984.36000000000058
233,575.0694580078125,400,189,973
234,568.5584716796875,396,186,962.5
235,562.12640380859375,391,184,952
236,555.7464599609375,386.5,182,940
237,549.41552734375,382,180,928
238,543.1634521484375,377.5,177,917
239,536.96759033203125,373,175.13999999999987,906
240,530.822998046875,368,173,895
241,524.72625732421875,364,171,884
242,518.702880859375,360,169,874
243,512.76214599609375,355,167,863
244,506.89459228515625,351,165,854
245,501.11141967773438,347,163,843.86000000000058
246,495.38339233398438,343,160.5,835
247,489.68814086914062,339,158.5,824.36000000000058
248,484.04843139648438,335,156,814.5
249,478.44882202148438,331,154.5,805
250,472.9266357421875,326.5,152.5,796
251,467.46533203125,323,150.13999999999987,786.36000000000058
252,462.05010986328125,319,149,777
253,456.68115234375,315,147,768
254,451.3798828125,311.5,145,758
255,446.12384033203125,308,143,750
256,440.8896484375,304,141,741
257,435.7054443359375,300,139,733
258,430.58380126953125,296,138,724
259,425.521484375,292.5,136,715
260,420.51312255859375,289,134,706
261,415.5421142578125,286,132,698.5
262,410.64071655273438,282,130.5,689.5
263,405.78787231445312,279,129,681
264,400.9791259765625,276,127,672.5
265,396.2196044921875,272.5,125.5,664.5
266,391.51760864257812,269,124,656
267,386.83892822265625,266,122,648.5
268,382.20166015625,263,121,640.5
269,377.63046264648438,259,119,633
270,373.0716552734375,256,118,625
271,368.58526611328125,253,116,618
272,364.12005615234375,250,114.5,611
273,359.72396850585938,247,113,603
274,355.37890625,244,111.5,596
275,351.08328247070312,241,110,588.86000000000058
276,346.84481811523438,238,108,582
277,342.63565063476562,235,107,575
278,338.45565795898438,232,105,568
279,334.31475830078125,229,104,561
280,330.19775390625,226,102,554
281,326.1578369140625,223,101,547
282,322.13812255859375,220,99,540
283,318.17141723632812,217.5,98,533
284,314.230224609375,215,97,526
285,310.31600952148438,212,95,519
286,306.48245239257812,209,94,512
287,302.6710205078125,206,92,507
288,298.9102783203125,204,91,500
289,295.21054077148438,201,90,494.86000000000058
290,291.51638793945312,198.5,89,488.36000000000058
291,287.85211181640625,196,87,482
292,284.24526977539062,193.5,86,476
293,280.67864990234375,191,85,469.86000000000058
294,277.15432739257812,188.5,84,463.5
295,273.64849853515625,186,82.5,458
296,270.18612670898438,184,81,451.36000000000058
297,266.77841186523438,181.5,80,446.5
298,263.36990356445312,179,79,440.5
299,259.99087524414062,177,77,435
300,256.6480712890625,175,76,429
301,253.36224365234375,173,75,423
302,250.10162353515625,170.5,74,418
303,246.86477661132812,168,73,412
304,243.66250610351562,166,72,406.5
305,240.52351379394531,164,71,401
306,237.42477416992188,161.5,70,395
307,234.36390686035156,159,69,390.5
