sample,mean,mean_uncertainty,median,percentile_16,percentile_84
0,0.35775394241205388,0.13781821491907645,0.5,-4,5
1,0.35405094809423482,0.13482775123388313,0.5,-4,5
2,0.37026750941709763,0.13190016564328302,0.5,-4,5
3,0.37480048521994508,0.12821099444041681,0.5,-4,5
4,0.38673944965843071,0.12430851039087311,0.5,-4,5
5,0.3686075464470408,0.12027800076734629,0.5,-3.5,5
6,0.38297261061099408,0.11636075599617676,0.5,-3,4.5
7,0.41598033582327781,0.11311120176877511,0.5,-3,4.5
8,0.41195811785737085,0.11007511606707136,0.5,-3,4.5
9,0.42153482730000641,0.10699323097432306,0.5,-3,4
10,0.39861456936729872,0.10407455966878915,0.5,-3,4
11,0.37620506927153163,0.10092627092524643,0,-3,4
12,0.36305305497031221,0.097356277554003987,0,-3,4
13,0.33566366596437464,0.093367924854238352,0,-3,4
14,0.32372470152588906,0.088585090734382435,0,-3,4
15,0.31408414735363593,0.083917623222935861,0,-3,4
16,0.31389261316478323,0.07901804275103505,0,-3,4
17,0.29193002617633912,0.074389181310596006,0,-3,4
18,0.3050820404775586,0.069288832650487686,0,-3,4
19,0.31319032113898998,0.064784569802124076,0,-3,3.5
20,0.30559279831449915,0.059944262106329853,0,-3,3.5
21,0.28452403754070099,0.054329726754427904,0,-3,3
22,0.30776351912149652,0.047779193457595313,0,-3,3
23,0.30150673561897468,0.041665379472682049,0,-3,3
24,0.32927919300261765,0.037293699517764352,0,-3,3
25,0.37116133563174358,0.0374664673132062,0,-3,3
26,0.38086573453361428,0.041793340017336415,0,-3,3
27,0.39874225882653386,0.048205383868981405,0,-3,3
28,0.41847028027836303,0.054688619206885634,0,-3,3
29,0.42542935580667818,0.060693628780130973,0,-3,3
30,0.38022728723743854,0.065688250087420796,0,-3,3
31,0.36056311051522699,0.07033727703481954,0,-3,3
32,0.40250909787397049,0.074809727565848777,0,-3,3
33,0.39708229585647703,0.079275837343231431,0,-3,3
34,0.40263678733320563,0.083805261590839342,0,-3,3
35,0.37933346102279258,0.088161196016525972,0,-3,3
36,0.39031475451701464,0.092362080431796098,0,-3.5,3
37,0.39529464342718507,0.09671601623945926,0,-3.5,3
38,0.37345974589797615,0.10073193396249049,0,-4,3
39,0.36784140969162998,0.10432156323778782,0,-4,3.5
40,0.39242163059439444,0.10757545164611686,0,-4,3.5
41,0.39606078018259594,0.11118933925848268,-0.5,-4,3.5
42,0.41610802528251295,0.11483655024205894,-0.5,-4,4
43,0.45760709953393347,0.1190015008671995,-0.5,-4,4
44,0.45237183170529272,0.12376047437801177,-0.5,-4,4
45,0.4982761923003256,0.12923703943676779,-0.5,-4,4
46,0.49885079486688372,0.13528721787559544,-0.5,-4,4
47,0.52828321522058352,0.14200657190967586,-1,-4.5,4
48,0.5640362638064228,0.14886718040545591,-1,-4.5,4
49,0.62232650194726424,0.15637810444993172,-1,-5,4
50,0.66542169443912402,0.16472452964567502,-1,-5,4.5
51,0.76999936155270388,0.17468814234745328,-1,-5,5
52,0.91237310859988507,0.18814346294758591,-1,-5,5
53,1.0598544340164719,0.20574686685306487,-1,-5,5
54,1.222147736704335,0.22678703361586378,-1,-5,5
55,1.4948924216305943,0.25206258861139597,-1,-5,5
56,1.7994956266360211,0.28532748404391117,-1,-5,5
57,2.2171678477941645,0.33038651184687079,-1,-5.5,5.5
58,2.7428653514652366,0.38657918342902109,-1,-5.5,5.5
59,3.4143203728532208,0.44999540293196555,-1,-6,6
60,4.2275106939922109,0.51892955337220636,-1,-6,6
61,5.4175764540637168,0.59976160302835846,-1,-7,7.5
62,15.102311179212156,0.71668324977802955,4,-8,26
63,74.052193066462365,0.9417517178171847,51,9.5,131
64,262.97500478835474,1.4423779274124329,233,115,409
65,660.79604801123662,2.4331726909885605,617,378,946.07999999999993
66,1276.6536104194599,4.0500762358188176,1218,777,1781
67,2034.0559599055098,6.2656788463464457,1985,1231.46,2855.5
68,2812.4985954159483,8.7947504940450276,2767,1639.46,4019
69,3501.2797356828196,11.218787775198143,3453,1967.46,5093
70,4034.4655238460064,13.178391775359497,3979,2215,5948
71,4395.7406946306583,14.507514258592826,4340,2378,6510.1599999999999
72,4603.0940752090919,15.235393122757289,4552,2483,6816.0799999999999
73,4689.8385047564325,15.496125192055388,4653.5,2525,6938.0799999999999
74,4691.0823277788422,15.438940398635605,4675,2530.5,6918.54
75,4637.4446466194213,15.186856282640701,4640,2507.46,6822
76,4553.0698142118372,14.828998772357435,4569,2471,6683
77,4455.8624465300391,14.43114640444035,4469,2432.96,6525
78,4357.7674455723682,14.037525920960492,4365,2393,6371
79,4266.0380833812169,13.675615812756407,4261.5,2348,6226.04
80,4184.4641831066847,13.35870703672898,4167,2310,6098
81,4114.4615016280404,13.091628441239145,4088,2278,5989.0799999999999
82,4055.8642980271979,12.873046445739481,4022,2251.9200000000001,5899.54
83,4007.4208325352743,12.697046660134532,3972.5,2230,5831.04
84,3967.3439634808146,12.555694012036424,3926,2208.96,5771
85,3933.5933409947011,12.440858261740317,3894,2192.9200000000001,5722.54
86,3904.3566685820088,12.345403184827751,3866,2181,5679
87,3878.028059758667,12.263544356188101,3839,2167,5643
88,3853.3555193768752,12.189727539905217,3812,2153,5610
89,3829.4198748643298,12.12067247525782,3791,2139,5576.54
90,3805.5256017365768,12.053357678348734,3768,2127.9200000000001,5539
91,3781.3250015961185,11.986081528295358,3743,2113,5509
92,3756.7818744812616,11.917387207103507,3722,2101.96,5475
93,3732.0172061546318,11.847436265311957,3697,2082.8800000000001,5442.0799999999999
94,3707.0361041945989,11.776723832377536,3674,2065.9200000000001,5406.5
95,3681.6526527485157,11.703967977125018,3647,2053,5373
96,3655.8784715571728,11.62893832054041,3622,2037.9200000000001,5337.0799999999999
97,3629.792983464215,11.551636092234169,3596,2021.46,5302
98,3603.5171742322673,11.473546340426079,3569,2007.9200000000001,5265
99,3577.1651343931558,11.395802527620447,3541,1995,5229
100,3550.7343101576967,11.317777331809948,3513,1980,5192
101,3524.2988891017048,11.239074308748579,3487,1964.9200000000001,5154
102,3497.9375917767989,11.160158814412011,3461,1949,5116.0799999999999
103,3471.6443529336652,11.081563096321371,3435,1935.96,5077
104,3445.3567962714678,11.002056944109489,3412,1919,5039.0799999999999
105,3418.9971589095321,10.921458500093166,3389,1904,5003
106,3392.4807188916557,10.839072081672533,3362.5,1888,4969
107,3365.864425716657,10.756395081886865,3336.5,1873,4934
108,3339.1662197535593,10.673354222997558,3311,1857.9200000000001,4896
109,3312.3939539041053,10.589419442976052,3285.5,1843.96,4854.0799999999999
110,3285.5380514588519,10.503991664719623,3259.5,1830.46,4818
111,3258.6031730830618,10.417914030010456,3233,1816,4777.04
112,3231.6020238779288,10.331407394101751,3210.5,1802,4736.54
113,3204.4917001851495,10.244921023049114,3180,1789,4693.0799999999999
114,3177.2734150545871,10.15731452875991,3155,1775,4650.5
115,3149.930568856541,10.069160261759508,3126,1761,4610.0799999999999
116,3122.524899444551,9.9802113073521728,3100,1747,4566.04
117,3095.2012066653897,9.8904647345364456,3076,1733.9200000000001,4518
118,3067.9156291898103,9.8004442308304203,3052,1718,4464.0799999999999
119,3040.7171359254294,9.7094920263479469,3027,1702.9200000000001,4404
120,3013.5080444359319,9.61806343619606,2999,1687.96,4347.54
121,2986.3217455149079,9.5261506026043445,2970.5,1673.9200000000001,4298.04
122,2959.1352550596948,9.4334365620015479,2945,1660,4250
123,2932.0550022345656,9.3406569121777405,2922,1643,4208.0799999999999
124,2905.043382493775,9.2489785617121569,2895,1629,4171.0799999999999
125,2878.1897146140586,9.1580364459149948,2870,1614.46,4135.54
126,2851.5607163378663,9.0678347094313008,2842,1599,4100.04
127,2825.0964374640876,8.9783018991808881,2817,1586,4064
128,2798.8004532975801,8.8892884380250887,2791,1573,4029.0799999999999
129,2772.6041945987358,8.800566082847844,2766.5,1558.9200000000001,3995
130,2746.5117474302497,8.7122557303469428,2742,1543,3959
131,2720.5167273191596,8.6242480532576344,2716,1530,3920
132,2694.6483113069016,8.5369232293469377,2692,1513,3882.5
133,2668.9912213496777,8.4514246980820698,2665,1502,3848.0799999999999
134,2643.5545872438229,8.3670160068747297,2640,1486,3816
135,2618.3700759752282,8.2835480935742627,2613.5,1473,3780
136,2593.3933793015385,8.2014362696497045,2589,1458.96,3744
137,2568.6391176658367,8.1206670165913621,2565,1446,3708
138,2544.0643235650896,8.0419625139697697,2541,1431,3675
139,2519.7439507118688,7.9651526388920502,2518,1415.46,3639
140,2495.6101321585902,7.8896710186900165,2494,1402.9200000000001,3605.54
141,2471.6958117857371,7.8149513901027445,2474,1388,3573
142,2448.0404456362126,7.7416893137022615,2451,1376,3536.0799999999999
143,2424.6016408095511,7.6696270806253519,2425,1363,3503
144,2401.3526463640428,7.5985519010055436,2400.5,1349,3468.0799999999999
145,2378.2476856285512,7.5284026107053243,2379,1336.96,3436.0799999999999
146,2355.3010598225114,7.4588533675247035,2356,1323,3405
147,2332.5836365957989,7.3897161008975418,2332.5,1310,3371.54
148,2310.118016982698,7.320714777124639,2311,1299.96,3338.0799999999999
149,2287.8588712251803,7.2522500552463001,2289,1287,3307
150,2265.7884504884123,7.1843847764262359,2269,1274,3275.0799999999999
151,2243.9241205388494,7.1169733376069493,2248,1260,3245
152,2222.2313413777692,7.0497838303196563,2225,1249.46,3215
153,2200.6652940049798,6.9828313931978192,2204,1236,3186
154,2179.2178701398198,6.9166111821293166,2184.5,1223,3152
155,2157.8557428334293,6.8510102352526454,2163,1212.46,3120.5
156,2136.6251356700504,6.786095138529137,2139,1201,3091.0799999999999
157,2115.4858264700247,6.7220488776533438,2118.5,1188.96,3060
158,2094.5795505331034,6.6589381336046989,2098,1176.96,3027.54
159,2073.8895805401262,6.5965235746581179,2077,1165,2998
160,2053.4681414799206,6.5351875426724391,2057,1151.96,2969
161,2033.2877801187512,6.47480884388664,2036,1139.9200000000001,2941
162,2013.2756496201239,6.4152128648993223,2013,1128,2913
163,1993.4388367490264,6.3561072577934015,1993,1116.5,2885.0799999999999
164,1973.7962395454256,6.2968678309246959,1973,1104,2858.54
165,1954.2865032241589,6.2376338618006413,1954,1092.5,2832
166,1934.8330779544149,6.1787544276779451,1935.5,1082,2803
167,1915.446753495499,6.1202652452045179,1919,1072,2776.04
168,1896.1736257421949,6.0620563327542794,1900,1062.46,2748
169,1877.0684096277853,6.0044140685447003,1881,1052,2721.54
170,1858.2058673306519,5.9470715342838707,1862.5,1039.46,2692.54
