sample,mean,median,percentile_16,percentile_84
0,-0.0030115512199699879,0,-3,4
1,0.0021039603743702173,0,-3,4
2,0.029867986217141151,0,-3,4
3,0.032136965543031693,0,-3,4
4,0.073556102812290192,0,-3,3.5
5,0.086881190538406372,0,-3,3.5
6,0.11720296740531921,0,-3,3.5
7,0.12594884634017944,0,-3,3
8,0.12945544719696045,0,-3,3
9,0.11959570646286011,0,-3,3
10,0.14834983646869659,0,-2.5,3
11,0.17867161333560944,0,-2.5,3
12,0.17520627379417419,0,-2.5,3
13,0.17079207301139832,0,-2,3
14,0.1636551171541214,0,-2,3
15,0.14575082063674927,0,-2,3
16,0.14995874464511871,0,-2,3
17,0.14537954330444336,0,-2,3
18,0.12516501545906067,0,-2,3
19,0.12062706053256989,0,-2,3
20,0.1216171607375145,0,-2,2.5
21,0.11819306761026382,0,-2,2.5
22,0.11761551350355148,0,-2,2.5
23,0.11976072937250137,0,-2,2
24,0.12132838368415833,0,-2,2
25,0.11464521288871765,0,-2,2
26,0.10499174892902374,0,-2,2
27,0.10697194933891296,0,-2,2
28,0.12169966846704483,0,-2,2
29,0.12570132315158844,0,-2,2
30,0.13894389569759369,0,-2.5,2.5
31,0.11971947550773621,0,-2.5,2.5
32,0.10148514807224274,0,-3,2.5
33,0.069306932389736176,0,-3,2
34,0.074917495250701904,0,-3,2
35,0.071658417582511902,0,-3,2.5
36,0.076608911156654358,0,-3,2.5
37,0.090140260756015778,0,-3,2.5
38,0.11481022834777832,0,-3,2.5
39,0.12046204507350922,0,-3,3
40,0.1224834993481636,0,-3,3
41,0.15684819221496582,0,-3,3
42,0.19278052449226379,0,-3,3
43,0.20792078971862793,0,-3,3
44,0.23923267424106598,0,-3,3
45,0.2884075939655304,0,-3.5,3
46,0.33915016055107117,0,-3.5,3
47,0.41216996312141418,0,-4,3
48,0.48811879754066467,0,-4,3
49,0.5993812084197998,0,-4,3
50,0.70730197429656982,0,-4,3
51,0.83877885341644287,0,-4,3.5
52,1.0288366079330444,0,-4,3.5
53,1.3267326354980469,0,-4,4
54,1.7800742387771606,0,-4,4
55,2.5584158897399902,0,-4,4
56,3.9919142723083496,0,-4,5
57,7.4258251190185547,1,-3.5,9
58,17.310602188110352,5,-2,25
59,44.806228637695312,25,5,76
60,106.52772521972656,79,27,177
61,212.86967468261719,171,76,345
62,357.41220092773438,284,144,573
63,521.78900146484375,408,219,827
64,688.21661376953125,531,290.5,1080.5
65,845.67431640625,647,356,1326
66,989.02655029296875,752,414,1547
67,1116.0262451171875,844,467,1741
68,1225.775146484375,923,511,1912
69,1318.2728271484375,989,549.5,2054.8799999999992
70,1394.3363037109375,1043.5,580,2169
71,1455.5220947265625,1087.5,605,2257
72,1503.609619140625,1121.5,624,2332
73,1540.5662841796875,1148,640,2388.3799999999992
74,1568.392578125,1168,653,2429.8799999999992
75,1588.8306884765625,1184,661.62000000000012,2460.8799999999992
76,1603.413818359375,1195,668,2482
77,1613.433837890625,1204,673,2499
78,1620.045166015625,1210.75,676,2510
79,1624.613037109375,1214,679,2517
80,1628.8858642578125,1219,682.5,2521.3799999999992
81,1634.8919677734375,1225,685,2531.7599999999984
82,1643.6744384765625,1234,689,2550.7599999999984
83,1654.7554931640625,1245,694,2567.7599999999984
84,1666.7650146484375,1254,700,2589.7599999999984
85,1678.2772216796875,1261.25,704,2609
86,1688.3983154296875,1269,709,2625.8799999999992
87,1696.5589599609375,1275,712,2638
88,1702.5418701171875,1279,714.62000000000012,2646
89,1706.1976318359375,1282,716,2651.7599999999984
90,1707.589111328125,1283,717,2653.3799999999992
91,1706.8585205078125,1281.5,716,2652
92,1704.199951171875,1278.25,715,2648
93,1699.847412109375,1277,713,2640.1399999999976
94,1694.00048828125,1272.75,710,2632.7599999999984
95,1686.967529296875,1267,707.12000000000012,2621.1399999999976
96,1679.026123046875,1261,704,2606
97,1670.3526611328125,1254,701,2593.8799999999992
98,1661.1419677734375,1246,697.5,2580
99,1651.529052734375,1240,693.5,2565
100,1641.6776123046875,1233,689.5,2549.7599999999984
101,1631.7724609375,1226,685.62000000000012,2535
102,1622.067626953125,1218.25,682,2521
103,1612.640869140625,1212,678,2505
104,1603.453125,1204,673,2490.7599999999984
105,1594.287841796875,1196.75,668,2473.8799999999992
106,1585.03857421875,1189.25,664,2460
107,1575.6280517578125,1182.5,660,2444
108,1565.969482421875,1175,656,2429
109,1556.0313720703125,1169,652,2414
110,1545.7940673828125,1160,648,2399
111,1535.2196044921875,1152,643,2380.7599999999984
112,1524.4176025390625,1143.5,639,2364
113,1513.350341796875,1135,634,2347.8799999999992
114,1501.9749755859375,1126,629.5,2330
115,1490.390869140625,1117,625,2311
116,1478.6136474609375,1108,620,2294.3799999999992
117,1466.6865234375,1100.5,614,2273
118,1454.6834716796875,1092,609,2257
119,1442.6126708984375,1083,604,2237
120,1430.4637451171875,1074,599,2220
121,1418.312744140625,1064,594,2201
122,1406.19873046875,1054,588.5,2182
