sample,mean,mean_uncertainty,median,percentile_16,percentile_84
0,0.70281255080474725,0.22869508224552579,1,-5,7.5
1,0.69956104698423016,0.22141332717824427,1,-5,7.5
2,0.71118517314257845,0.21347416392827168,1,-5,7
3,0.75142253292147621,0.20540147138842257,1,-4.5,7
4,0.78913997723947327,0.1977795646183115,1,-4.5,7
5,0.80621037229718739,0.19058372722853414,1,-4,7
6,0.82612583319785404,0.18438818183272784,1,-4,7
7,0.86376198992033815,0.17867412714928899,1,-4,6.5
8,0.87823118192163874,0.17383668927358689,1,-4,6
9,0.87221589985368231,0.1692215226447373,1,-4,6
10,0.84465940497480085,0.16509910815212048,1,-4,6
11,0.84352137863761989,0.1604098158519896,1,-4,6
12,0.83588034465940497,0.1554230159108303,1,-4,6
13,0.84620386928954638,0.14910553801775225,1,-4,6
14,0.8618923752235409,0.14130715149161363,0.5,-3.5,5.9200000000000728
15,0.83384815477158181,0.13306264688367817,0.5,-3.5,5.5
16,0.84148918874979683,0.12418502398130808,0.5,-3.5,5
17,0.85254430173955453,0.11538950452582039,0.5,-3.5,5
18,0.84311494066005532,0.10620744571244314,0,-3,5
19,0.8327914160299138,0.0967310658069966,0,-3,5
20,0.84734189562672735,0.086457861271636627,0,-3,5
21,0.83531133149081449,0.076821269568111972,0,-3,4.5
22,0.86229881320110546,0.068960571898349324,0,-3,4.5
23,0.84238335230043893,0.063006681662505115,0,-3,4
24,0.81978540074784589,0.059842469170415982,0,-3,4
25,0.82141115265810438,0.059515217789529382,0,-3,4
26,0.79865062591448543,0.061841848544381336,0,-3,4
27,0.8053162087465453,0.066495917687558664,0,-3.5,4
28,0.77808486424971546,0.072663227862930738,0,-3.5,4
29,0.7869452121606243,0.080950271387929443,0,-3.5,4
30,0.7842627215086978,0.091792902437609181,0,-4,4
31,0.78905868964396031,0.10507819990455405,0,-4,4
32,0.79718744919525275,0.1197534282207711,0,-4,4
33,0.80921801333116561,0.13433937237264226,-0.5,-4,4
34,0.8418956267273614,0.14821979476962394,-0.5,-4,4
35,0.88912371972037063,0.16121412448097491,-0.5,-4,4
36,0.9177369533409202,0.17397610939167879,-0.5,-4.5,4
37,0.98309218013331168,0.18641944120354254,-0.5,-4.5,4.5
38,1.0262558933506747,0.19928264683555669,-1,-5,4.9200000000000728
39,1.0992521541212812,0.2126440240898721,-1,-5,4.5
40,1.1764753698585595,0.22596174407541486,-1,-5,5
41,1.2597951552593074,0.23985623717091656,-1,-5,5
42,1.2975125995773045,0.25374321920946796,-1,-5,5
43,1.3626239635831572,0.26903352879119435,-1,-5.5,5
44,1.4530970573890425,0.28740023541636717,-1,-5.5,5
45,1.587465452771907,0.30930124269847914,-1,-6,5
46,1.7319135099983742,0.33415749618359125,-1,-6,5.5
47,1.8418956267273614,0.36021620241726993,-1,-6,5.5
48,2.0221915135750286,0.3862709387022723,-1,-6,6
49,2.1548528694521214,0.41035963739568665,-1,-6.5,6
50,2.2873516501381888,0.43159277560157944,-1,-6.5,6.5
51,2.3872541050235734,0.44802268625571645,-1,-7,7
52,2.4682978377499594,0.46027862531397601,-1,-7,7
53,2.5476345309705737,0.46908070336592861,-1,-7,7
54,2.6342058201918386,0.47598331452228598,-1,-7,7.5
55,2.7932856446106324,0.48370573644040304,-1,-7,8
56,2.9613883921313606,0.49417380483932671,-1,-7.5,8
57,3.2433750609656968,0.50899873897277592,-1,-7.5,8.5
58,3.6613558770931558,0.5307626742175291,-1,-8,9
59,4.2245976264022111,0.5638873311686925,-1,-8,9
60,5.585351975288571,0.6179615560269559,-1,-8,10
61,10.109169240773857,0.71451176572669117,1,-6.5,15
62,29.858071858234432,0.89953006319442963,12,-2,46
63,106.69070069907332,1.2748148725836728,75,23,181
64,318.83799382214272,1.9573372755426277,281.5,138.5,490
65,735.58876605430009,3.0056887734833788,693,427,1041
