sample,mean,median,percentile_16,percentile_84
0,0.0016402738401666284,0,-3,4
1,0.0072698555886745453,0,-3,4
2,0.024604106321930885,0,-3,4
3,0.01942003145813942,0,-3,3.5
4,0.012656433507800102,0,-3,3.5
5,0.024644607678055763,0,-3,3
6,0.044975902885198593,0,-3,3
7,0.048580452799797058,0,-3,3
8,0.040561337023973465,0,-3,3
9,0.051780000329017639,0,-3,3
10,0.052833016961812973,0,-3,3
11,0.05846259742975235,0,-3,3
12,0.075634844601154327,0,-2.5,3
13,0.065509699285030365,0,-2.5,3
14,0.056437566876411438,0,-2.5,3
15,0.061014134436845779,0,-2,3
16,0.056761574000120163,0,-2,3
17,0.061014134436845779,0,-2,3
18,0.052104003727436066,0,-2,3
19,0.068466246128082275,0,-2,2.5
20,0.08203393965959549,0,-2,2.5
21,0.069154754281044006,0,-2,2.5
22,0.075715847313404083,0,-2,2.5
23,0.064294680953025818,0,-2,2
24,0.07166578620672226,0,-2,2
25,0.1114373654127121,0,-2,2
26,0.12840710580348969,0,-2,2
27,0.12642258405685425,0,-2,2
28,0.12387104332447052,0,-2,2
29,0.13071563839912415,0,-2,2
30,0.14691588282585144,0,-2,2
31,0.14561985433101654,0,-2.5,2.5
32,0.13589972257614136,0,-3,2.5
33,0.14740188419818878,0,-3,2.5
34,0.14355432987213135,0,-3,2.5
35,0.14250130951404572,0,-3,2.5
36,0.12909562885761261,0,-3,2.5
37,0.13780324161052704,0,-3,2.5
38,0.12492406368255615,0,-3,3
39,0.12779960036277771,0,-3,3
40,0.1469968855381012,0,-3,3
41,0.17190474271774292,0,-3,3
42,0.18660645186901093,0,-3,3
43,0.21771091222763062,0,-3,3
44,0.25890001654624939,0,-3,3
45,0.29867157340049744,0,-3,3
46,0.33095055818557739,0,-3.5,3
47,0.37051960825920105,0,-4,3
48,0.42580291628837585,0,-4,3
49,0.50842410326004028,0,-4,3
50,0.62474179267883301,0,-4,3
51,0.75681424140930176,0,-4,3.5
52,0.93023771047592163,0,-4,4
53,1.1955975294113159,0,-4,4
54,1.6251468658447266,0,-4,4
55,2.382953405380249,0,-4,4
56,3.7751610279083252,0,-4,5
57,7.146794319152832,1,-3.5,9
58,16.976974487304688,5,-1.5,25
59,44.654914855957031,25,5,75.5
60,107.06186676025391,79.5,27.5,177
61,214.48193359375,172,76,348.5
62,360.14483642578125,287,144,575
63,525.50970458984375,412,219,835.5
64,692.77532958984375,535,290.5,1094
65,850.97222900390625,649,356.70000000000005,1334.5999999999985
66,994.93377685546875,754,414.70000000000005,1559
67,1122.4659423828125,846,466,1756
68,1232.7354736328125,926,511,1930
69,1325.676025390625,992,549,2078
70,1402.182861328125,1049,580,2197.5999999999985
71,1463.7584228515625,1093,606,2294
72,1512.2396240234375,1128,626.5,2368
73,1549.5906982421875,1155,642,2428
74,1577.7734375,1176,654,2473.7999999999993
75,1598.5870361328125,1191.5,663,2504
76,1613.5440673828125,1202,670,2527
77,1623.8831787109375,1210,675,2542.7999999999993
78,1630.775634765625,1216,678,2552
79,1635.5716552734375,1219,681,2556
80,1640.0460205078125,1223,683.5,2557
81,1646.2423095703125,1228,687,2568.5999999999985
82,1655.25927734375,1237,691,2582
83,1666.5777587890625,1245,696.20000000000005,2598
84,1678.7877197265625,1255,701.5,2617
85,1690.556884765625,1265,706,2635
86,1700.93310546875,1274,710,2654
87,1709.3018798828125,1281.5,714,2666
88,1715.449462890625,1286.5,716,2677
89,1719.28076171875,1290,717,2686
90,1720.7724609375,1291,717,2689.5999999999985
91,1720.0985107421875,1291.5,716.20000000000005,2690
92,1717.4586181640625,1289,715,2685.2999999999993
93,1713.086181640625,1285,713.20000000000005,2679
94,1707.264892578125,1281,711,2667.7999999999993
95,1700.2303466796875,1276,708,2657
96,1692.234130859375,1269,704.20000000000005,2644
97,1683.4976806640625,1262,701,2630
98,1674.18798828125,1255,696.70000000000005,2617
99,1664.468994140625,1247,693,2603
100,1654.525634765625,1240,689,2586.5999999999985
101,1644.5069580078125,1232,685,2572
102,1634.6302490234375,1225,680,2558
103,1624.94140625,1218,676,2540.5999999999985
104,1615.4271240234375,1210,672,2524.5999999999985
105,1605.9130859375,1203,668,2508
106,1596.326904296875,1197,665,2491.2999999999993
107,1586.561279296875,1190,661,2477
108,1576.632080078125,1184,657,2460
109,1566.4693603515625,1175,653,2443.7999999999993
110,1556.0435791015625,1168,647.70000000000005,2428.5999999999985
111,1545.3355712890625,1159,644,2412.0999999999985
112,1534.393798828125,1151,639,2395
113,1523.2508544921875,1142.5,633.5,2376.5999999999985
