sample,mean,mean_uncertainty,median,percentile_16,percentile_84
0,0.36583941605839415,0.25240083427764409,1,-7,9.5
1,0.40350364963503649,0.24560683111844239,1,-7,9
2,0.46666666666666667,0.23937767199619603,1,-6.5,9
3,0.49927007299270071,0.23461556916775392,1,-6.5,9
4,0.48515815085158148,0.22996715114727764,1,-6,8
5,0.51094890510948909,0.22545358854779204,1,-6,8
6,0.52223844282238441,0.22103420037790222,1,-5.5,8
7,0.46394160583941607,0.21632838043461056,1,-5.5,8
8,0.43620437956204378,0.21053042737939615,1,-5,7.5
9,0.41177615571776155,0.20415409938536899,1,-5,7
10,0.40204379562043796,0.19756373866384649,1,-5,7
11,0.47474452554744523,0.19060344561176243,0.5,-5,7
12,0.54793187347931871,0.18298298536242252,0.5,-5,7
13,0.54238442822384425,0.17602304835513954,0.5,-5,7
14,0.5631143552311435,0.17022668647707354,0.5,-5,6.5
15,0.58004866180048664,0.1636690639390404,0.5,-5,6.5
16,0.59231143552311438,0.15695795141841412,0,-4.5,6
17,0.57761557177615575,0.14933698482193078,0,-4.5,6
18,0.61265206812652073,0.14084586953290962,0,-4.5,6
19,0.68038929440389295,0.13063688815060875,0,-4,6
20,0.74374695863746954,0.1202275557036297,0,-4,6
21,0.76389294403892949,0.10851606384796042,0,-4,6
22,0.74783454987834552,0.095718703102191813,0,-4,5.5
23,0.8211192214111922,0.083955759795828061,0,-4,5.5
24,0.90569343065693431,0.076887853618443039,0,-4,5.5
25,0.9769343065693431,0.078199974712733183,0,-4,5.5
26,1.024330900243309,0.08572297482073131,0,-4,6
27,1.0805839416058394,0.096543616384777986,0,-4,6
28,1.2083698296836982,0.11026262766940322,0,-4,6
29,1.3005352798053529,0.12685207531971723,0,-4,6
30,1.3483211678832117,0.14483685755561829,0,-4.5,6
31,1.388905109489051,0.16256689081233947,0,-4.5,6
32,1.4128467153284672,0.18087819350551115,0,-5,6
33,1.4419464720194648,0.20059213575396639,0,-5,6
34,1.4709489051094891,0.22152490983634596,0,-5,6
35,1.5383941605839415,0.24158005193070398,-0.5,-5,6
36,1.6036982968369831,0.25971458620002918,-0.5,-5,6.5
37,1.665206812652068,0.27802932499815664,-0.5,-5,6.5
38,1.7435523114355231,0.29505521288397707,-0.5,-5.5,6.5
39,1.7961070559610706,0.30968338870608447,-0.5,-5.5,7
40,1.8504136253041363,0.32446795784980426,-1,-6,7
41,1.8934306569343067,0.33888401820265679,-1,-6,7
42,1.952992700729927,0.35181502540806059,-1,-6,7
43,2.0693917274939171,0.36230732093500867,-1,-6,7
44,2.178491484184915,0.37325904798470561,-1,-6.5,7.5
45,2.2865206812652068,0.38583004223160133,-1,-7,7.5
46,2.4404866180048663,0.39962550510660766,-1,-7,8
47,2.5431630170316302,0.41442322697182271,-1,-7,8
48,2.6675425790754259,0.43051998064886587,-1,-7,8.5
49,2.7661313868613138,0.44599153973959216,-1,-7.5,9
50,2.8310462287104623,0.45928563995389249,-1,-8,9
51,2.9253527980535279,0.46945558722712288,-1.5,-8,9.5
52,3.0550851581508516,0.47880699327406484,-1.5,-8,10
53,3.2222871046228709,0.49045214936233578,-1.5,-8,10
54,3.3626277372262772,0.50423468301077001,-1.5,-8.5,10.5
55,3.5304136253041363,0.52128919099650461,-1.5,-9,10.5
56,3.7856934306569343,0.54875638392001791,-1.5,-9,11
