sample,mean,mean_uncertainty,median,percentile_16,percentile_84
0,-0.92663949728012085,0.62662899006905282,0.5,-5,6
1,-0.79510927200317383,0.60566459337049139,0,-5,5.5
2,-0.79696184396743774,0.58744568012741138,0.5,-5,5.5
3,-0.67802888154983521,0.56936646885364428,0.5,-5,5.5
4,-0.56020748615264893,0.55285101858739094,0.5,-4,5.5
5,-0.45350128412246704,0.53606713441518528,0.5,-4,5
6,-0.40904039144515991,0.51886457587094392,0,-4,5
7,-0.27380511164665222,0.50256017300125477,0.5,-4,5
8,-0.24564653635025024,0.48665264257950547,0.5,-3.5,5
9,-0.20637273788452148,0.47265596249038594,0.5,-3,5
10,-0.1737680584192276,0.45963811203503618,0.5,-3,5
11,-0.16413486003875732,0.44721242682164164,0,-3,4.5
12,-0.17784364521503448,0.43067436120687769,0,-3,4.5
13,-0.16042979061603546,0.40910007603773962,0,-3,4
14,-0.18191923201084137,0.38305292902804233,0,-3,4
15,-0.12412004172801971,0.35353419631897759,0,-3,4
16,-0.052612077444791794,0.3193445083688527,0,-3,4
17,-0.025565024465322495,0.28514891149723981,0,-3,4
18,0.083364211022853851,0.24915342149593434,0,-3,4
19,0.13227121531963348,0.21399752784272336,0,-3,4
20,0.15413115918636322,0.17941034360066108,0,-3,3.5
21,0.15190811455249786,0.14706845936382443,0,-3,3
22,0.20155613124370575,0.11719696090100991,0,-2.5,3
23,0.25935530662536621,0.093657567934555791,0,-2.5,3
24,0.28603187203407288,0.078711201544085757,0,-2.5,3
25,0.33308634161949158,0.076984534413054528,0,-2.5,3
26,0.39125603437423706,0.086882022146551344,0,-3,3
27,0.36087438464164734,0.10180398634639909,0,-3,3
28,0.3090033233165741,0.11889365522216475,0,-3,3
29,0.35679882764816284,0.13810959948276982,0,-3,3
30,0.36420896649360657,0.15737430723904608,0,-3,3
31,0.34716561436653137,0.1766091174052179,0,-3,3
32,0.31344941258430481,0.19446262822771337,0,-3,3
33,0.27825120091438293,0.2121918887946343,0,-3.5,3
34,0.26120784878730774,0.23117524089879002,0,-4,3
35,0.27565765380859375,0.25147890182845323,0,-4,3
36,0.30752131342887878,0.27458831545045542,0,-4,3
37,0.3104853630065918,0.29884242138962935,0,-4,3
38,0.38718044757843018,0.32516833964888747,0,-4,3
39,0.37458318471908569,0.35365650974037433,-0.5,-4,3
40,0.4431270956993103,0.38291870639633985,-0.5,-4.5,3
41,0.53760653734207153,0.41266913453938703,-0.5,-5,3.5
42,0.64097815752029419,0.44151180180940464,-1,-5,4
43,0.73842161893844604,0.47358656638448254,-1,-5,4
44,0.90552055835723877,0.50539202453491283,-0.5,-5,4
45,1.0933679342269897,0.53785705509683812,-1,-5,4
46,1.2882548570632935,0.57306262476045133,-1,-5.5,4
47,1.4931455850601196,0.6115603089683429,-1,-6,4
48,1.7428677082061768,0.65669207487900016,-1,-6,4
49,2.0237123966217041,0.71019108905364381,-1,-6,4
