sample,mean,median,percentile_16,percentile_84
0,0.53171896934509277,0,-3,4.5
1,0.56607341766357422,0,-3,4.5
2,0.57196450233459473,0,-3,4.5
3,0.57363885641098022,0,-3,4
4,0.56278681755065918,0.5,-3,4
5,0.52260327339172363,0,-3,4
6,0.54368722438812256,0,-3,4
7,0.52942454814910889,0,-3,4
8,0.55460125207901001,0,-3,4
9,0.55236881971359253,0,-3,4
10,0.57084834575653076,0,-2.5,4
11,0.56067842245101929,0,-2.5,4
12,0.57401090860366821,0,-2.5,3.5
13,0.5802120566368103,0,-2,3.5
14,0.54914426803588867,0,-2,3
15,0.55801188945770264,0,-2,3
16,0.54213690757751465,0,-2,3
17,0.51026290655136108,0,-2,3
18,0.52899044752120972,0,-2,3
19,0.51280540227890015,0,-2,3
20,0.503875732421875,0,-2,3
21,0.49451196193695068,0,-2,3
22,0.50710034370422363,0,-2,3
23,0.50865060091018677,0,-2,3
24,0.49358180165290833,0,-2,2.5
25,0.47739675641059875,0,-2,2.5
26,0.4823576807975769,0,-2,3
27,0.45389434695243835,0,-2,3
28,0.42673322558403015,0,-2,3
29,0.44775518774986267,0,-2,3
30,0.4296477735042572,0,-2,3
31,0.4042850136756897,0,-2.5,3
32,0.40639340877532959,0,-2.5,3
33,0.41761749982833862,0,-3,3
34,0.40254867076873779,0,-3,3
35,0.3964715301990509,0,-3,3
36,0.37681382894515991,0,-3,3
37,0.36627185344696045,0,-3,3
38,0.36403945088386536,0,-3,3
39,0.3594505786895752,0,-3,3
40,0.36689198017120361,0,-3,3
41,0.3652176558971405,0,-3,3
42,0.36924842000007629,0,-3,3
43,0.36050477623939514,0,-3,3
44,0.33855265378952026,-0.5,-3.5,3
45,0.36273720860481262,-0.5,-3.5,3
46,0.4003162682056427,-0.5,-4,3
47,0.42741534113883972,-0.5,-4,3
48,0.41860970854759216,-0.5,-4,3
49,0.4375232458114624,-1,-4,3.5
50,0.46201786398887634,-1,-4,4
51,0.51931661367416382,-1,-4,4
52,0.57791763544082642,-1,-4,4
53,0.62430238723754883,-1,-4,4
54,0.63453429937362671,-1,-4,4
55,0.69015872478485107,-1,-4.5,4.5
56,0.76810741424560547,-1,-4.5,5
57,0.86112487316131592,-1,-4.5,5
58,0.95401835441589355,-1,-4.5,5
59,1.069918155670166,-1,-5,5
60,1.2194902896881104,-1,-5,5
61,1.4729318618774414,-1,-5,5.5
62,2.0838086605072021,0,-5,7
63,4.6768264770507812,0.5,-4,10
64,14.069483757019043,4,-3,27
65,40.528308868408203,19,0.5,82
66,101.37197875976562,77,22,182.5
67,216.234130859375,196,103,321.5
68,385.6842041015625,351,239,509
69,581.9765625,495.5,375,759
70,770.98797607421875,621,479,1032
71,932.9600830078125,726,558,1277.5
72,1063.923828125,808.75,619,1473
73,1166.388916015625,872.5,667,1626.5
74,1242.16162109375,919,700,1744
75,1292.293212890625,949,720,1824
76,1318.2860107421875,962,728,1869
77,1323.1019287109375,963,729,1874.5
78,1310.6063232421875,953,721,1857.5
