sample,mean,median,percentile_16,percentile_84
0,-0.11908918619155884,0,-3,4
1,-0.11878557503223419,0,-3,4
2,-0.10129032284021378,0,-3,4
3,-0.096280835568904877,0,-3,3.5
4,-0.059316888451576233,0,-3,3.5
5,-0.064212523400783539,0,-3,3
6,-0.060075901448726654,0,-3,3
7,-0.045806452631950378,0,-3,3
8,-0.032220114022493362,0,-3,3
9,-0.019468691200017929,0,-3,3
10,-0.0010246679885312915,0,-3,3
11,0.026603415608406067,0,-3,3
12,0.03426944836974144,0,-2.5,3
13,0.057647060602903366,0,-2.5,3
14,0.072258062660694122,0,-2.5,3
15,0.074155598878860474,0,-2.5,3
16,0.063567362725734711,0,-2,3
17,0.06136622279882431,0,-2,3
18,0.081745728850364685,0,-2,3
19,0.077988617122173309,0,-2,2.5
20,0.081328272819519043,0,-2,2.5
21,0.077988617122173309,0,-2,2.5
22,0.075825430452823639,0,-2,2
23,0.082846298813819885,0,-2,2
24,0.078519925475120544,0,-2,2
25,0.061897534877061844,0,-2,2
26,0.074648953974246979,0,-2,2
27,0.069487668573856354,0,-2,2
28,0.06387096643447876,0,-2.5,2
29,0.08485768735408783,0,-2.5,2
30,0.061290323734283447,0,-2.5,2
31,0.063757114112377167,0,-2.5,2.5
32,0.062542691826820374,0,-3,2.5
33,0.054990511387586594,0,-3,2.5
34,0.067324474453926086,0,-3,2.5
35,0.060834914445877075,0,-3,2.5
36,0.048880454152822495,0,-3,2.5
37,0.048387095332145691,0,-3,2.5
38,0.086565464735031128,0,-3,3
39,0.096280835568904877,0,-3,3
40,0.11464895308017731,0,-3,3
41,0.12561669945716858,0,-3,3
42,0.15237191319465637,0,-3,3
43,0.1773434579372406,0,-3,3
44,0.18485768139362335,0,-3,3
45,0.19962050020694733,0,-3,3
46,0.24375711381435394,0,-3.5,3
47,0.28235295414924622,0,-3.5,3
48,0.3436812162399292,0,-4,3
49,0.41100570559501648,0,-4,3
50,0.48736241459846497,0,-4,3
51,0.60159391164779663,0,-4,3
52,0.76504743099212646,0,-4,3.5
53,1.0150284767150879,0,-4,4
54,1.4508159160614014,0,-4,4
55,2.2190132141113281,0,-4,4
56,3.9985957145690918,0,-4,6
57,9.0376091003417969,2,-3,13
58,24.200531005859375,11,0,40
59,63.226222991943359,42,11,109
60,141.22341918945312,111,42,234
61,262.015380859375,210,97,427
62,413.52682495117188,326,166,667
63,577.11004638671875,446,237,922
64,737.93182373046875,563,303,1175
65,887.8504638671875,670,363,1407
66,1023.3947143554688,768,417.5,1617.0799999999999
