sample,mean,median,percentile_16,percentile_84
0,0.025743147358298302,0,-3,4
1,0.045801803469657898,0,-3,4
2,0.071182884275913239,0,-3,4
3,0.057424236088991165,0,-3,4
4,0.057894926518201828,0,-3,4
5,0.079365655779838562,0,-3,3.5
6,0.077193237841129303,0,-3,3.5
7,0.08041565865278244,0,-3,3
8,0.066874250769615173,0,-3,3
9,0.058220788836479187,0,-3,3
10,0.064738042652606964,0,-3,3
11,0.065860457718372345,0,-3,3
12,0.084253594279289246,0,-2.5,3
13,0.075889788568019867,0,-2.5,3
14,0.072812192142009735,0,-2.5,3
15,0.047648359090089798,0,-2.5,3
16,0.072920814156532288,0,-2.5,3
17,0.071870811283588409,0,-2,3
18,0.064557008445262909,0,-2,3
19,0.078931167721748352,0,-2,3
20,0.073789782822132111,0,-2,2.5
21,0.070893228054046631,0,-2,2.5
22,0.081320829689502716,0,-2,2.5
23,0.090082913637161255,0,-2,2
24,0.082841522991657257,0,-2,2
25,0.080234624445438385,0,-2,2
26,0.092219121754169464,0,-2,2
27,0.072486333549022675,0,-2,2
28,0.062601834535598755,0,-2.5,2
29,0.049929395318031311,0,-2.5,2
30,0.072486333549022675,0,-2.5,2.5
31,0.077410481870174408,0,-2.5,2.5
32,0.067598395049571991,0,-3,2.5
33,0.056881133466959,0,-3,2.5
34,0.050400085747241974,0,-3,2.5
35,0.068757012486457825,0,-3,2.5
36,0.0862087681889534,0,-3,3
37,0.086824290454387665,0,-3,3
38,0.091893263161182404,0,-3,3
39,0.10492777079343796,0,-3,3
40,0.11749158054590225,0,-3,3
41,0.11756399273872375,0,-3,3
42,0.14222092926502228,0,-3,3
43,0.17372098565101624,0,-3,3
44,0.18483652174472809,0,-3.5,3
45,0.21550382673740387,0,-3.5,3
46,0.27205908298492432,0,-4,3
47,0.33136609196662903,0,-4,3
48,0.39878344535827637,0,-4,3
49,0.45747491717338562,0,-4,3
50,0.5544009804725647,0,-4,3.5
51,0.71200984716415405,0,-4,4
52,0.91545677185058594,0,-4,4
53,1.2486693859100342,0,-4,4
54,1.7252615690231323,0,-4,4
55,2.6354682445526123,0,-4,5
56,4.6297116279602051,0,-4,7
57,10.073391914367676,2,-3,14
58,26.294977188110352,11.5,0.5,43
59,67.817481994628906,45,12,115.5
60,150.28839111328125,116,44.5,250.5
61,276.8668212890625,219,100,458
62,434.30221557617188,337,170,714.55999999999949
63,603.369140625,462,241,986.55999999999949
64,769.112548828125,583,307,1249
65,923.5611572265625,695,368,1497
66,1063.2340087890625,794,423.94000000000005,1717
67,1186.7415771484375,880,472.44000000000005,1910.119999999999
68,1293.583984375,955,513,2083
69,1384.147705078125,1019,548,2224
70,1459.3533935546875,1071,577,2341
71,1520.6954345703125,1115,601,2437
72,1569.79931640625,1149,620,2516.5
73,1608.447509765625,1177,635,2578
74,1638.450927734375,1197,646,2622.5599999999995
75,1661.4696044921875,1214,655,2658
76,1678.883544921875,1226,663,2686
77,1691.8890380859375,1235,669,2702.5599999999995
78,1701.8961181640625,1242,672,2718
79,1710.861083984375,1250,677,2733.119999999999
80,1721.0206298828125,1258,682,2745.0599999999995
81,1733.827880859375,1267,688,2768.119999999999
82,1748.896240234375,1278,695,2794
83,1764.8253173828125,1290,701,2820.0599999999995
84,1780.1910400390625,1303,707.44000000000005,2844.5599999999995
85,1793.9276123046875,1313,713,2868
86,1805.4443359375,1321,718,2888.0599999999995
87,1814.514404296875,1328,722,2904
88,1821.1370849609375,1334,724,2915.0599999999995
89,1825.344970703125,1338,726,2921
90,1827.2294921875,1338.5,727,2923.0599999999995
91,1826.9605712890625,1339,727,2923.119999999999
92,1824.8294677734375,1339,726,2920.119999999999
93,1821.0146484375,1336,725,2915
94,1815.8145751953125,1332,723,2907
95,1809.466552734375,1328,721,2897.0599999999995
96,1802.212158203125,1323,718,2885
97,1794.244873046875,1317,715.5,2871.0599999999995
98,1785.76220703125,1311,712,2857
99,1776.9727783203125,1305.5,709,2841.5599999999995
100,1768.1190185546875,1300,706,2826
101,1759.4049072265625,1295,702.5,2813
