sample,mean,median,percentile_16,percentile_84
0,-0.45697155594825745,0,-4,4
1,-0.4271540641784668,0,-3.5,4
2,-0.34385612607002258,0,-3.5,4
3,-0.28952673077583313,0,-3,4
4,-0.24039685726165771,0,-3,4
5,-0.18532469868659973,0,-3,4
6,-0.13248090445995331,0,-3,4
7,-0.11486630141735077,0,-3,4
8,-0.05512521043419838,0,-3,4
9,0.0041914260946214199,0,-3,4
10,0.035918928682804108,0,-3,3.5
11,0.082183785736560822,0,-3,4
12,0.1164579764008522,0,-3,3.5
13,0.097888372838497162,0,-3,3
14,0.096721135079860687,0,-3,3
15,0.12080857157707214,0,-3,3
16,0.13184422254562378,0,-3,3
17,0.13004031777381897,0,-2.5,3
18,0.14001485705375671,0,-2.5,3
19,0.1392720639705658,0,-2,3
20,0.16452674567699432,0,-2,3
21,0.17524406313896179,0,-2,3
22,0.15274830162525177,0,-2,3
23,0.16590619087219238,0,-2,3
24,0.18553692102432251,0,-2,2.5
25,0.23074066638946533,0,-2,2.5
26,0.25832980871200562,0,-2,2.5
27,0.27159380912780762,0,-2.5,3
28,0.27849107980728149,0,-2.5,3
29,0.2737160325050354,0,-3,2.5
30,0.32762095332145691,0,-3,3
31,0.31881368160247803,0,-3,3
32,0.31934422254562378,0,-3,3
33,0.31647920608520508,0,-3,3
34,0.29111841320991516,0,-3,3
35,0.26087647676467896,0,-3,3
36,0.24347411096096039,0,-3,3
37,0.29111841320991516,0,-3,3
38,0.32815152406692505,0,-3,3
39,0.32528650760650635,0,-3,3
40,0.35149618983268738,0,-3.5,3
41,0.41739177703857422,0,-4,3
42,0.44540533423423767,0,-4,3
43,0.50196307897567749,0,-4,3
44,0.60245120525360107,0,-4,3
45,0.69986206293106079,0,-4,3
46,0.79483234882354736,0,-4,3
47,0.87441641092300415,0,-4,3
48,0.96227717399597168,0,-4,3
49,1.0608552694320679,0,-4,3.5
50,1.1443654298782349,-0.5,-4.5,3.5
51,1.264696478843689,-0.5,-4.5,4
52,1.442221999168396,0,-5,4
53,1.6304647922515869,-0.5,-5,4
54,1.902323842048645,-0.5,-5,4
55,2.4490132331848145,0,-5,5
56,3.7242677211761475,0,-5,6
57,7.9214239120483398,1.5,-4,12
58,23.005252838134766,10,-1,40
59,68.137786865234375,47,11,121
60,167.59364318847656,134.5,49.5,287
61,330.503662109375,273,115.5,556
62,540.56488037109375,442.75,195,918.5
63,770.29388427734375,621,276,1307.3199999999997
64,997.3126220703125,797,354.5,1709.3199999999997
65,1209.8218994140625,962,429,2071
66,1402.7752685546875,1112,494.68000000000006,2389
67,1574.2666015625,1240,552.84000000000003,2686.3199999999997
68,1723.38525390625,1347.5,602,2947
69,1850.3421630859375,1441,645,3168.3199999999997
70,1956.2950439453125,1517,681,3351.1599999999999
71,2043.044189453125,1583,712,3502.3199999999997
