sample,mean,median,percentile_16,percentile_84
0,0.059263687580823898,0,-3,4
1,0.070388086140155792,0,-3,4
2,0.08455628901720047,0,-3,4
3,0.08883211761713028,0,-3,4
4,0.07868608832359314,0,-3,4
5,0.092491939663887024,0,-3,3.5
6,0.089882954955101013,0,-3,3.5
7,0.10887052863836288,0,-3,3
8,0.11093597114086151,0,-3,3
9,0.12419828027486801,0,-3,3
10,0.11771207302808762,0,-3,3
11,0.12608253955841064,0,-2.5,3
12,0.11861796677112579,0,-2.5,3
13,0.11782077699899673,0,-2.5,3
14,0.10100735723972321,0,-2.5,3
15,0.091622278094291687,0,-2,3
16,0.089484363794326782,0,-2,3
17,0.071692578494548798,0,-2,3
18,0.07354060560464859,0,-2,3
19,0.088977061212062836,0,-2,3
20,0.090897560119628906,0,-2,2.5
21,0.10622531175613403,0,-2,2.5
22,0.10180454701185226,0,-2,2
23,0.077707722783088684,0,-2,2
24,0.087563864886760712,0,-2,2
25,0.06698191910982132,0,-2,2
26,0.06578613817691803,0,-2,2
27,0.097347535192966461,0,-2,2
28,0.10115230083465576,0,-2,2
29,0.094521142542362213,0,-2,2
30,0.1018407791852951,0,-2.5,2.5
31,0.092202052474021912,0,-2.5,2
32,0.088071167469024658,0,-2.5,2.5
33,0.092963002622127533,0,-3,2.5
34,0.091151215136051178,0,-3,2.5
35,0.11028372496366501,0,-3,2.5
36,0.12191542237997055,0,-3,2.5
37,0.14325831830501556,0,-3,3
38,0.14622966945171356,0,-3,3
39,0.1752907931804657,0,-3,3
40,0.20514911413192749,0,-3,3
41,0.20757691562175751,0,-3,3
42,0.24707396328449249,0,-3,3
43,0.25859695672988892,0,-3,3
44,0.26903286576271057,0,-3,3
45,0.29791280627250671,0,-3.5,3
46,0.33396744728088379,0,-3.5,3
47,0.39448127150535583,0,-4,3
48,0.47227960824966431,0,-4,3
49,0.58493679761886597,0,-4,3
50,0.6981012225151062,0,-4,3.5
51,0.86413377523422241,0,-4,4
52,1.0915859937667847,0,-4,4
53,1.4325288534164429,0,-4,4
54,1.9576584100723267,0,-4,4
55,2.8232598304748535,0,-4,4.5
56,4.3940463066101074,0,-4,6
57,8.1688404083251953,1,-3.5,10
58,19.12782096862793,6,-1,27.5
59,49.643928527832031,28,6,82
60,117.95287322998047,88,31,194
61,234.60920715332031,187,83,385
62,391.7554931640625,310,152,641.31999999999971
63,569.25811767578125,442,227,926.81999999999971
64,748.26019287109375,571,297,1216
65,917.2862548828125,694,364,1488
66,1071.053955078125,806,423,1735
67,1207.2257080078125,903,475.5,1957.8199999999997
68,1324.868896484375,984,520,2146
69,1423.94921875,1054,558,2311.8199999999997
70,1505.470703125,1112,589,2444
71,1571.07861328125,1158.5,614.5,2549
72,1622.7491455078125,1196,635,2631
73,1662.63671875,1225.5,651.17999999999984,2695
74,1692.76318359375,1247,664,2744
75,1715.04052734375,1263,673,2779.5
76,1731.026123046875,1274,680,2803.3199999999997
77,1742.104248046875,1282,685.5,2824
78,1749.538818359375,1288.5,690,2834.6399999999994
79,1754.7210693359375,1292,692,2839.3199999999997
80,1759.6748046875,1297,695,2846.6399999999994
81,1766.5791015625,1304,698.5,2854.6399999999994
82,1776.5362548828125,1313,703,2871.8199999999997
83,1788.94970703125,1323,708,2896.6399999999994
84,1802.30517578125,1333,712,2920
85,1815.13037109375,1344,717.5,2940.6399999999994
86,1826.4281005859375,1353,722,2960
87,1835.5711669921875,1359,725,2975
88,1842.3209228515625,1365,727,2985
89,1846.57177734375,1368,729,2994
90,1848.3231201171875,1370,729,2993.3199999999997
91,1847.7589111328125,1369,729,2991
92,1845.12255859375,1366,729,2987.6399999999994
93,1840.72998046875,1363.5,727,2980.3199999999997
94,1834.768798828125,1360,724,2969
95,1827.57177734375,1355,722,2959
96,1819.32861328125,1349,719,2948
97,1810.27392578125,1342,715,2931.5
98,1800.646484375,1334,711,2912
99,1790.6005859375,1327,708,2893.3199999999997
100,1780.323486328125,1320,703.5,2873.8199999999997
101,1769.9710693359375,1313,700,2856
102,1759.757080078125,1305,695,2838.8199999999997
103,1749.8349609375,1298,692,2821.6399999999994
104,1740.0694580078125,1290,688,2807.6399999999994
105,1730.351318359375,1282,684,2796
106,1720.53173828125,1274,680,2779
107,1710.491455078125,1267,676,2763
108,1700.216064453125,1260,673,2744
109,1689.6435546875,1251,669,2728
110,1678.7308349609375,1242,664,2709
111,1667.4625244140625,1234,659,2691.6399999999994
112,1655.8953857421875,1226,654.17999999999984,2671.6399999999994
113,1644.046875,1217.5,650,2650.6399999999994
114,1631.9813232421875,1208,644,2629
115,1619.75,1199,639.5,2609
116,1607.392822265625,1189,634,2589
117,1594.94873046875,1180,629,2569
118,1582.3970947265625,1170,624,2548.5
119,1569.7933349609375,1161,619,2529.6399999999994
120,1557.12646484375,1151,613,2508.6399999999994
121,1544.3775634765625,1141,608,2489
122,1531.5902099609375,1133,602,2468
123,1518.7847900390625,1124,596.67999999999984,2447.3199999999997
124,1505.96875,1114,591,2428
125,1493.1502685546875,1103,585.17999999999984,2406
126,1480.3704833984375,1094.5,580,2384.3199999999997
127,1467.6134033203125,1084,574,2363
128,1454.9053955078125,1075,569,2341
129,1442.2098388671875,1066,563,2317.6399999999994
130,1429.55224609375,1057,559,2298
131,1416.894775390625,1047,554,2279
132,1404.2869873046875,1038,549,2257.6399999999994
133,1391.69970703125,1028,544,2237.6399999999994
134,1379.089599609375,1018,539,2215.3199999999997
135,1366.4906005859375,1008,534,2194
136,1353.8798828125,1000,529,2176
137,1341.2598876953125,989,524,2154
138,1328.6624755859375,979.5,519,2132.3199999999997
139,1316.1251220703125,970,514,2111
140,1303.5799560546875,960,510,2092
141,1291.0482177734375,951,505,2070.8199999999997
142,1278.552001953125,941,499.5,2050.8199999999997
143,1266.1236572265625,932,494.67999999999984,2032.3199999999997
144,1253.740966796875,923,490,2012.5
145,1241.4820556640625,914,484,1992
146,1229.360107421875,905,480,1974
147,1217.3433837890625,897,475,1955
148,1205.3724365234375,887.5,470,1936
149,1193.4970703125,879,465,1917.3199999999997
150,1181.6978759765625,870,460,1897.8199999999997
151,1169.9454345703125,861,455.5,1879
152,1158.2745361328125,852,450.5,1861
153,1146.7154541015625,843,446,1840.5
154,1135.2266845703125,834.5,441,1823
155,1123.792724609375,826,436,1804.5
156,1112.4132080078125,818.5,431,1784.3199999999997
157,1101.105712890625,811,427,1767
158,1089.861083984375,802,423,1747.8199999999997
159,1078.7169189453125,794,418,1729.5
160,1067.6434326171875,785.5,414,1711.3199999999997
161,1056.6363525390625,778,410,1693
162,1045.6976318359375,770,405,1674.3199999999997
163,1034.8389892578125,762,400,1657.3199999999997
164,1024.072265625,754,396,1640
165,1013.4451293945312,746,391,1624
166,1002.9500732421875,738,387,1608.8199999999997
167,992.58154296875,730,382.5,1591.5
168,982.3101806640625,722,378,1574
169,972.07916259765625,714,374,1558
170,961.91656494140625,707,371,1541
171,951.83331298828125,698,367,1523.3199999999997
172,941.837158203125,691.5,362,1507.5
173,931.913330078125,684,358,1491
174,922.03167724609375,676.5,354,1475
175,912.2598876953125,669,350,1460
176,902.5966796875,662,346,1443.5
177,893.0860595703125,655,342,1428
178,883.67431640625,648,339,1412.3199999999997
179,874.3677978515625,641,334.67999999999984,1397.3199999999997
180,865.164306640625,634,331,1382
181,856.037109375,626.5,327,1368
182,847.0001220703125,620,324,1354
183,838.080810546875,613,320,1340.3199999999997
184,829.22454833984375,606.5,316,1327
185,820.424560546875,600,312.5,1313
186,811.68182373046875,594,309,1299
187,803.0059814453125,587,305.5,1285
188,794.40765380859375,581,302,1272
189,785.89947509765625,575,299,1258.5
190,777.4344482421875,568,295,1244
191,769.03997802734375,562,291.5,1231
192,760.6893310546875,555,288,1218
193,752.40838623046875,549.5,285,1205
194,744.19842529296875,543,281,1191.3199999999997
195,736.07958984375,537,278,1179
196,728.03857421875,531,275,1165
197,720.09375,525,271,1152
198,712.20123291015625,519.5,268.5,1139
199,704.4154052734375,513,265,1127.3199999999997
200,696.71484375,507,262,1115
201,689.08416748046875,501,259,1102
202,681.5838623046875,495.5,256,1089.3199999999997
203,674.14471435546875,490,253,1078.8199999999997
204,666.779296875,484,250,1066
205,659.51812744140625,478.5,247.5,1055
206,652.3643798828125,473.5,245,1043
207,645.260009765625,469,242,1032
208,638.23388671875,463,240,1020.3199999999997
209,631.28265380859375,458.5,237,1008.6399999999994
210,624.40301513671875,453,234,996.31999999999971
211,617.54754638671875,448,231.5,984
212,610.76129150390625,443,229,973
213,604.069580078125,438,226,963
214,597.43853759765625,433,223,952.5
215,590.8876953125,428,221,942.63999999999942
216,584.4022216796875,424,218,932.81999999999971
217,577.97076416015625,419,216,921
218,571.6038818359375,414,213,911
219,565.3023681640625,409.5,210.5,900
220,559.052734375,405,208,890
221,552.8853759765625,401,205,879.5
222,546.7913818359375,397,203,870
223,540.761474609375,393,201,862
224,534.81768798828125,388.5,198,852
225,528.90118408203125,384,195.5,843
226,523.06341552734375,379,193,832
227,517.298095703125,374,190.5,823.31999999999971
228,511.59933471679688,370,188,813
229,505.95916748046875,366,186,804
230,500.38040161132812,362,183,794.63999999999942
231,494.86581420898438,357,181,785.81999999999971
232,489.39202880859375,353,179,778
233,484.00973510742188,349.5,176.17999999999984,769
234,478.649169921875,346,174.17999999999984,760
235,473.3157958984375,342,172,751
236,468.06793212890625,338,170,744
237,462.86590576171875,334,168,735
238,457.71246337890625,330,166,728
239,452.6279296875,326,164,719
240,447.59317016601562,322,162,711
241,442.63607788085938,318,160,703
242,437.70834350585938,314.5,158,695
243,432.85382080078125,311,156,688
244,428.08316040039062,307.5,154,679.31999999999971
245,423.3349609375,304,152,672.63999999999942
246,418.6256103515625,300.5,150,664
247,413.99301147460938,297,149,656.63999999999942
248,409.39593505859375,294,147,650
249,404.82366943359375,290,145,642
250,400.29226684570312,287,143,635.81999999999971
251,395.83135986328125,284,141,628
252,391.41305541992188,280.5,139.5,621
253,387.03213500976562,277,138,614
254,382.68270874023438,274,136,606.31999999999971
255,378.37457275390625,271,134,599
256,374.07876586914062,267.5,133,592
257,369.81570434570312,264,131,585
258,365.600341796875,261,130,578
259,361.44595336914062,258,128,571
260,357.30740356445312,255,127,565
261,353.25668334960938,252,125,559
262,349.23736572265625,249,123.5,552.81999999999971
263,345.27072143554688,246,122,545.63999999999942
264,341.3631591796875,243,120.5,539.5
265,337.47225952148438,241,119,533.31999999999971
266,333.60916137695312,238,117.5,527
267,329.81576538085938,234.5,116,521.31999999999971
268,326.02590942382812,231.5,115,515
