sample,mean,median,percentile_16,percentile_84
0,-0.033456217497587204,0,-3,4
1,-0.004043287131935358,0,-3,4
2,-0.0014666825300082564,0,-3,4
3,0.01284338254481554,0,-3,4
4,0.020573195070028305,0,-3,3.5
5,0.031910255551338196,0,-3,3.5
6,0.072184562683105469,0,-3,3
7,0.085186503827571869,0,-3,3
8,0.070797160267829895,0,-3,3
9,0.078804455697536469,0,-3,3
10,0.11309311538934708,0,-3,3
11,0.11107146739959717,0,-2.5,3
12,0.11412375420331955,0,-2.5,3
13,0.095928966999053955,0,-2.5,3
14,0.11432195454835892,0,-2.5,3
15,0.094145163893699646,0,-2,3
16,0.11083362996578217,0,-2,3
17,0.11428231745958328,0,-2,3
18,0.11348951607942581,0,-2,3
19,0.11233995109796524,0,-2,3
20,0.10207317769527435,0,-2,2.5
21,0.14991873502731323,0,-2,2.5
22,0.12581758201122284,0,-2,2.5
23,0.10005152970552444,0,-2,2
24,0.097950607538223267,0,-2,2
25,0.12228961288928986,0,-2,2
26,0.11765172332525253,0,-2,2
27,0.10825702548027039,0,-2,2
28,0.091766759753227234,0,-2,2
29,0.11067506670951843,0,-2.5,2
30,0.093709118664264679,0,-2.5,2.5
31,0.076862089335918427,0,-3,2.5
32,0.080429695546627045,0,-3,2
33,0.086732469499111176,0,-3,2.5
34,0.08332342654466629,0,-3,2.5
35,0.092400997877120972,0,-3,2.5
36,0.079795457422733307,0,-3,2.5
37,0.09529472142457962,0,-3,2.5
38,0.1037776991724968,0,-3,3
39,0.15194037556648254,0,-3,3
40,0.16736036539077759,0,-3,3
41,0.18809212744235992,0,-3,3
42,0.24354857206344604,0,-3,3
43,0.27462640404701233,0,-3,3
44,0.29317793250083923,0,-3,3
45,0.32453322410583496,0,-3.5,3
46,0.37717524170875549,0,-3.5,3
47,0.41542792320251465,0,-3.9199999999998454,3
48,0.47278708219528198,0,-4,3
49,0.54148334264755249,0,-4,3
50,0.65933322906494141,0,-4,3
51,0.77722281217575073,0,-4,3
52,0.98442143201828003,0,-4,3.5
53,1.2905616760253906,0,-4,4
54,1.7666785717010498,0,-4,4
55,2.709200382232666,0,-4,4
56,4.6275420188903809,0,-4,6
57,9.7160577774047852,2,-3,13
58,24.431600570678711,10,0,39.5
59,61.988109588623047,40.5,10,105
60,137.26887512207031,107,41,226
61,254.51020812988281,203,95.5,411
62,402.33221435546875,316,164,642
63,562.46539306640625,434,235,887
64,720.16143798828125,549,302,1130
65,867.308837890625,655,363,1358
66,1000.3640747070312,750,418,1566
67,1117.9566650390625,835,466,1743.4200000000001
68,1219.6070556640625,907,507,1897
69,1305.708984375,968,542,2027
70,1377.1240234375,1019,572,2137.4200000000001
71,1435.255615234375,1061,595,2228
72,1481.63525390625,1094.5,613,2302
73,1518.01953125,1119.5,628,2358.4200000000001
74,1546.1727294921875,1139.5,639.5,2401
75,1567.6710205078125,1155,648,2434.8400000000001
76,1583.896728515625,1166,655,2459
77,1596.032958984375,1175,660,2474
78,1605.330322265625,1183,664,2490
79,1613.558349609375,1190,668.5,2504
80,1622.8885498046875,1198.5,673,2518.8400000000001
81,1634.6463623046875,1209,679,2541.8400000000001
82,1648.6575927734375,1220,686,2564.4200000000001
83,1663.6375732421875,1231,691.5,2585.9200000000001
84,1678.1658935546875,1242,697,2610.9200000000001
85,1691.185302734375,1251,702.58000000000015,2632.8400000000001
86,1702.1773681640625,1259,707.58000000000015,2647
87,1710.8116455078125,1267,711,2659
88,1717.1343994140625,1272,714,2668.8400000000001
89,1721.1441650390625,1275,717,2676
90,1722.9014892578125,1276,717,2677.9200000000001
91,1722.6070556640625,1276,717.5,2677.8400000000001
92,1720.4334716796875,1274,716.58000000000015,2673.9200000000001
93,1716.6700439453125,1272,715,2667
94,1711.5623779296875,1268,713,2659.8400000000001
95,1705.3524169921875,1263.5,710.5,2650
96,1698.2864990234375,1259,708,2638
97,1690.5804443359375,1254,705,2625
98,1682.34033203125,1247,701.5,2611
99,1673.8096923828125,1240.5,697,2599
100,1665.24951171875,1234,694,2585
101,1656.8294677734375,1228,690,2569
102,1648.574951171875,1222,687,2557
103,1640.351318359375,1216,683,2545.9200000000001
104,1632.109375,1210,679,2532.7600000000002
105,1623.68603515625,1203.5,676,2518
106,1615.0340576171875,1197,672,2503
107,1605.998291015625,1189.5,668,2491
108,1596.6492919921875,1182,663.58000000000015,2476.4200000000001
109,1586.885986328125,1176,660,2461.5
110,1576.7474365234375,1168,655,2446
111,1566.2523193359375,1160,651,2430.4200000000001
112,1555.5067138671875,1152.5,646,2410
113,1544.5076904296875,1144,641.5,2394.8400000000001
114,1533.29443359375,1136,636.5,2378
115,1521.906982421875,1128,632,2360
116,1510.3377685546875,1118,627,2341.9200000000001
117,1498.601806640625,1109.5,622,2323
118,1486.7451171875,1100,617,2306.4200000000001
119,1474.8369140625,1091,611.58000000000015,2287.9200000000001
120,1462.8485107421875,1083,607,2269.9200000000001
121,1450.7899169921875,1073.5,602,2250
122,1438.7279052734375,1064,597,2230.4200000000001
123,1426.69677734375,1055,592,2208.4200000000001
124,1414.62255859375,1045,586,2190
125,1402.5289306640625,1036,581,2171.2600000000002
126,1390.4327392578125,1027,576,2155.4200000000001
127,1378.342041015625,1019,571,2138
128,1366.2891845703125,1011,566,2119.9200000000001
129,1354.2220458984375,1002,561,2100
130,1342.1365966796875,993,555,2081
131,1330.0093994140625,984,550,2061.4200000000001
132,1317.8433837890625,975,545,2044.8400000000001
133,1305.657958984375,965,540,2024
134,1293.4510498046875,955,535,2004
135,1281.2750244140625,946,529,1986
136,1269.1585693359375,937.5,524,1967
137,1257.0224609375,928.5,519,1947.5
138,1244.8912353515625,920,514,1927
139,1232.8179931640625,911,509,1906.9200000000001
140,1220.7264404296875,902,504,1889
141,1208.674560546875,893,499,1869
142,1196.7108154296875,884,494,1849.8400000000001
143,1184.77294921875,876,488,1830
144,1172.9451904296875,866,483,1814
145,1161.208984375,858,478,1793.4200000000001
146,1149.61572265625,849,473,1776.9200000000001
147,1138.06494140625,841,468,1759.4200000000001
148,1126.5926513671875,833,462.5,1741
149,1115.2042236328125,825,458,1724
150,1103.9295654296875,816,453,1704.4200000000001
151,1092.7392578125,807,448,1687
152,1081.565185546875,798,443,1670.4200000000001
153,1070.489990234375,789,438,1652
154,1059.445068359375,780,433,1634.8400000000001
155,1048.44091796875,772,428,1620
156,1037.4556884765625,763,424,1601.9200000000001
157,1026.5584716796875,755,419,1584.5
158,1015.7393188476562,748,414,1568
159,1005.022705078125,740,409.5,1551
160,994.3709716796875,731,405,1533
161,983.76690673828125,724,401,1516
162,973.22601318359375,716,396.58000000000015,1499
163,962.74481201171875,708,391.5,1482
164,952.32550048828125,701,387,1465
165,942.01220703125,693,383,1449
166,931.81494140625,685.5,379,1433
167,921.70904541015625,678,375,1419.5
168,911.66656494140625,670.5,370,1404
169,901.75128173828125,663.5,366,1390
170,891.880615234375,656,361.08000000000015,1375
171,882.11187744140625,649,357.5,1360.4200000000001
172,872.4801025390625,642,353.5,1345.5
173,862.98919677734375,634.5,349,1331
174,853.59417724609375,627,345,1318
175,844.2679443359375,620,341,1304
176,835.068115234375,613.5,337,1289
177,825.92437744140625,606,333,1275
178,816.82220458984375,598.5,329,1260
179,807.81884765625,592,326,1246
180,798.89031982421875,585.5,322,1233.8400000000001
181,790.01226806640625,579,318,1219.5
182,781.20989990234375,572,314.5,1205
183,772.48504638671875,566,310.5,1192
184,763.8353271484375,559,307,1179
185,755.27947998046875,552.5,303,1166
186,746.78948974609375,546,299.5,1151.5
187,738.404541015625,540,295.5,1139
188,730.09869384765625,534,292,1126
189,721.87994384765625,527,288,1113.5
190,713.73297119140625,521,284.58000000000015,1102.4200000000001
191,705.69244384765625,515,281,1091
192,697.72625732421875,510,278,1079.9200000000001
193,689.86358642578125,504,274,1066.9200000000001
194,682.0810546875,498,271,1053.9200000000001
195,674.35369873046875,492,268,1042
196,666.75,486,265,1031
197,659.23834228515625,481,262,1019
198,651.7730712890625,475,258.5,1007
199,644.41131591796875,469,255,994
200,637.15093994140625,463.5,252,981
201,629.9744873046875,457,249,969
202,622.873046875,452,246,958
203,615.8348388671875,447,243,947
204,608.88775634765625,442,240,936
205,602.01043701171875,437,237,925
206,595.2220458984375,432,234.5,915.92000000000007
207,588.4866943359375,426,232,905
208,581.83416748046875,422,229,894
209,575.2427978515625,417,226,884
210,568.73681640625,412,223,874.92000000000007
211,562.3038330078125,407,221,864.5
212,555.88555908203125,402,218,854.5
213,549.55609130859375,397,215,845
214,543.26531982421875,393,212.08000000000015,835
215,537.054931640625,388,210,825
216,530.89239501953125,384,207,816.42000000000007
217,524.80401611328125,379,204.5,806.92000000000007
218,518.7584228515625,374,202,797
219,512.76129150390625,369.5,200,787.42000000000007
220,506.83438110351562,365,197,779
221,500.96401977539062,360.5,195,770
222,495.16033935546875,356.5,192,762
223,489.35809326171875,352.5,190,752
224,483.63107299804688,348,187.08000000000015,743
225,477.97265625,344,185,735
226,472.41104125976562,339,183,727.42000000000007
227,466.87838745117188,335,180,719
228,461.41693115234375,331,178,710
229,456.04763793945312,327.5,175,700.92000000000007
230,450.72909545898438,323,173,693
231,445.45904541015625,319,171,683
232,440.21484375,315,169,675
233,435.04534912109375,311,166,667
234,429.96221923828125,307,164,660
235,424.91726684570312,303,162,652.42000000000007
236,419.91561889648438,300,160,644.5
237,415.00039672851562,296,157,637
238,410.12158203125,293,155,629
