sample,mean,median,percentile_16,percentile_84
0,0.70871263742446899,0,-3,4.5
1,0.67100131511688232,0,-3,4
2,0.73276984691619873,0.5,-3,4
3,0.80884265899658203,0.5,-2.5,4
4,0.80884265899658203,1,-2.5,4
5,0.70936280488967896,0.5,-3,4
6,0.70546162128448486,0,-3,4
7,0.6300390362739563,0,-2.5,4
8,0.55591678619384766,0,-3,4
9,0.56631988286972046,0,-2.5,3.5399999999999636
10,0.5130038857460022,0,-2.5,3
11,0.57412225008010864,0,-2,4
12,0.61248373985290527,0,-2,4
13,0.45903772115707397,0,-2,3
14,0.4369310736656189,0,-2,3
15,0.39401820302009583,0,-2,3
16,0.40832248330116272,0,-2,3
17,0.50780236721038818,0,-2,3
18,0.47594279050827026,0,-2,3
19,0.52535760402679443,0,-2,3
20,0.50845253467559814,0,-2,3
21,0.53120934963226318,0,-2,3
22,0.59817945957183838,0,-2,3
23,0.61118334531784058,0,-2,3
24,0.62938880920410156,0,-2,3
25,0.57542264461517334,0,-2,2.5
26,0.54811441898345947,0,-2,2.0399999999999636
27,0.44408321380615234,0,-2,2.5
28,0.44538360834121704,0,-2,2.5
29,0.51430428028106689,0,-2,2.0399999999999636
30,0.54096227884292603,0,-2,2
31,0.44928479194641113,0,-2.5,2.5
32,0.45253574848175049,0,-3,2
33,0.53315997123718262,0,-3,2
34,0.58127439022064209,0,-3,2.5
35,0.54421323537826538,0,-3,3
36,0.53250974416732788,0,-3,2
37,0.52535760402679443,-0.5,-3,2
38,0.54876464605331421,0,-3,2.5
39,0.49934980273246765,0,-3,2.5399999999999636
40,0.52860856056213379,0,-3,2.5
41,0.5890766978263855,0,-3,3
42,0.65604680776596069,0,-3,3
43,0.62938880920410156,0,-3.5,3
44,0.57217162847518921,0,-3,3
45,0.63654094934463501,0,-3,3
46,0.64434331655502319,-0.5,-4,3
47,0.61053317785263062,0,-4,3
48,0.52145642042160034,-0.25,-4,3
49,0.59817945957183838,-0.25,-4,3
50,0.77958387136459351,-1,-4,3.5
51,0.87516254186630249,-1,-4,4
52,1.0104031562805176,-1,-4.5,4
53,1.2386215925216675,-0.5,-4,4
54,1.4031209945678711,-0.5,-4,4
55,1.5760728120803833,-0.5,-4.5,4
56,1.7002600431442261,-0.5,-4.5,4
57,1.7535760402679443,-1,-4,4
58,1.9076722860336304,-1,-5,4
59,2.1280884742736816,0,-5,4
60,2.2028608322143555,-0.5,-5,5
61,2.4928479194641113,-1,-5,4
62,3.1124837398529053,0,-5,5
63,4.6072821617126465,0,-4.5,7
64,9.7860860824584961,1,-4,14
65,29.298439025878906,6,-2,52
66,87.019508361816406,44,6,161
67,222.92652893066406,174.25,64.460000000000008,362
68,461.54486083984375,402,224.92000000000002,644
69,769.21453857421875,640.5,447.92000000000002,1059.7799999999997
70,1080.171630859375,860,638.42000000000007,1530.5599999999995
71,1350.4609375,1062,786.46000000000004,1928.0799999999999
72,1571.2373046875,1229.25,902.91999999999996,2244.3999999999996
73,1748.0565185546875,1365,985.92000000000007,2511.3199999999997
74,1884.0078125,1462.25,1040,2722.119999999999
75,1978.5377197265625,1524.25,1077.9200000000001,2882.5999999999985
76,2031.903076171875,1557.75,1099.5,2981
77,2048.11962890625,1565.75,1102.9200000000001,3010.6799999999994
78,2034.0377197265625,1547,1096,2990.4799999999996
79,1996.2431640625,1519,1074.8799999999999,2928.2399999999998
80,1940.62158203125,1476.5,1045,2839
81,1872.4407958984375,1427,1011.46,2729.1599999999999
82,1796.4122314453125,1367,976,2615.3199999999997
83,1717.1651611328125,1311.25,940.96000000000004,2494.4799999999996
84,1637.8751220703125,1264.25,906.91999999999996,2375.0799999999999
85,1561.2633056640625,1210,873,2259.1599999999999
86,1489.979248046875,1162,838,2146
87,1427.7437744140625,1110,810,2042.2399999999998
88,1378.924560546875,1075.25,791.92000000000007,1962.0799999999999
89,1344.0838623046875,1054.75,776,1907.1599999999999
90,1318.7445068359375,1039,762.83999999999992,1866.3199999999997
91,1297.3055419921875,1020,751.46000000000004,1830.2399999999998
92,1275.7099609375,1005.75,741,1805
93,1252.4232177734375,988.25,729,1766.6399999999994
94,1227.34521484375,972.5,714.91999999999996,1728.3199999999997
95,1200.148193359375,948.5,700,1694.0799999999999
96,1170.537109375,927,683,1646.4799999999996
97,1139.055908203125,901,666,1605.3199999999997
98,1106.3179931640625,873,645.46000000000004,1555.3999999999996
