sample,mean,mean_uncertainty,median,percentile_16,percentile_84
0,1.920183539390564,3.4629560325260353,1,-8.9599999999999937,36.5
1,1.7532110214233398,3.40904460541323,1,-8,36.95999999999998
2,1.6339449882507324,3.341887605814184,1,-7,34.97999999999999
3,1.4247705936431885,3.2774770520973453,1,-6,32.97999999999999
4,1.3550459146499634,3.2026597237196244,1,-6,31.97999999999999
5,1.1128439903259277,3.1203728885090682,1,-5,32.95999999999998
6,0.89449542760848999,3.038312586597105,1,-5.9799999999999969,32.5
7,0.91100919246673584,2.9631520290388327,1,-5,32.97999999999999
8,0.85963302850723267,2.8916138795037738,1,-5,29.45999999999998
9,0.85412842035293579,2.8294561592909777,1,-5,26.97999999999999
10,0.73119264841079712,2.7606801938360941,1,-4.5,28.399999999999949
11,0.63577979803085327,2.6907149392721945,1,-5,26.47999999999999
12,0.65596330165863037,2.6176217479777151,1,-4.5,27.47999999999999
13,0.50550460815429688,2.53056763252627,1,-5,24.95999999999998
14,0.48348623514175415,2.4417135156813794,1,-4.4799999999999969,22.5
15,0.5587155818939209,2.3321691958470083,1,-4.5,20
16,0.91467887163162231,2.1943881278914912,1,-4.5,19.47999999999999
17,1.1954128742218018,2.0322829120888488,1,-4,16.5
18,1.4541283845901489,1.8455081708932228,0.5,-4,14
19,1.7495412826538086,1.6310972232201579,0.5,-4,13.5
20,2.237614631652832,1.3874400203620008,0.5,-4,11.97999999999999
21,2.5403668880462646,1.1658126077760904,0,-4,10.5
22,2.9568808078765869,0.96199842149360448,0,-3,9
23,3.1275229454040527,0.80224970196884304,0,-3.9799999999999969,8
24,3.485321044921875,0.69804141270066533,0,-3.5,6
25,3.9825687408447266,0.69806605969899715,0,-3,7
26,4.208256721496582,0.79790587195778906,0,-4,8
27,4.3899083137512207,0.96269266491359651,0,-5,7.5
28,4.5880732536315918,1.1483350304410145,0,-5,7
29,4.8926606178283691,1.3316562571539863,0,-6,7
30,4.7128438949584961,1.492913429822414,0,-5.5,6.9799999999999898
31,4.6816515922546387,1.6334384004941389,0,-6,7
32,4.5660548210144043,1.7687475121677578,-0.5,-7,7
33,4.5348625183105469,1.8878497785422415,-0.5,-7.4799999999999969,7.4799999999999898
34,4.7568807601928711,2.0016331168747663,-0.5,-8.9799999999999969,9
35,4.5422019958496094,2.1159461016957102,-1,-9.4799999999999969,8.4799999999999898
36,4.5605506896972656,2.2345579270255032,-1,-10.979999999999997,8
37,4.7018346786499023,2.3556449938474233,-1,-13.459999999999994,9
38,4.7715597152709961,2.4688734900660823,-1,-15.479999999999997,7.5
39,4.7715597152709961,2.5729031022624222,-1,-16,7.5
40,4.7275228500366211,2.6697189190446986,-2,-19.959999999999994,8
41,5.0743117332458496,2.748074769084333,-2,-20.479999999999997,8.9599999999999795
42,5.296330451965332,2.8154694509845415,-1,-21.959999999999994,9
43,5.5972476005554199,2.8829875935370528,-1,-23.959999999999994,8.9599999999999795
44,5.6816515922546387,2.9427635619698256,-2,-24.979999999999997,8.5
45,5.6284403800964355,3.01552832081047,-1.5,-26,9
46,5.8302750587463379,3.0944854215980664,-1,-27,8.9799999999999898
47,5.6779818534851074,3.1875598445118434,-1,-28.479999999999997,8
48,5.1550459861755371,3.2769527947380772,-1.5,-30.479999999999997,8.9799999999999898
