sample,mean,median,percentile_16,percentile_84
0,-0.6236993670463562,0,-4,4.5
1,-0.56017249822616577,0,-4,4.2599999999997635
2,-0.42599946260452271,0,-3.5,4.5
3,-0.36959201097488403,0,-3.5,4
4,-0.2756708562374115,0,-3,4
5,-0.2133762389421463,0,-3,4
6,-0.22172781825065613,0,-3,4
7,-0.14355148375034332,0,-3,4
8,-0.12055038660764694,0,-3,4
9,-0.099329136312007904,0,-3,4
10,-0.084953449666500092,0,-3,4
11,-0.088650055229663849,0,-3,4
12,-0.054148413240909576,0,-3,3.5
13,-0.021837349981069565,0,-3,3.5
14,0.02649233303964138,0,-3,3.5
15,0.025397041812539101,0,-2.5,3
16,0.066059693694114685,0,-2.5,3
17,0.085090361535549164,0,-2,3
18,0.10809145867824554,0,-2,3
19,0.14327766001224518,0,-2,3
20,0.1491648405790329,0,-2,3
21,0.16764786839485168,0,-2,3
22,0.2163882851600647,0,-2,3
23,0.22323384881019592,0,-2,3
24,0.22391840815544128,0,-2,2
25,0.27224808931350708,0,-2,2
26,0.29648137092590332,0,-2,2.5
27,0.3179764449596405,0,-2.5,2.5
28,0.33372125029563904,0,-3,2.5
29,0.34289431571960449,0,-3,2.5
30,0.35165661573410034,0,-3,3
31,0.38054490089416504,0,-3,3
32,0.38602134585380554,0,-3,3
33,0.41929081082344055,0,-3,3
34,0.46515607833862305,0,-3,3
35,0.48117470741271973,0,-3,3
36,0.49993154406547546,0,-3,3
37,0.53990966081619263,0,-3,3
38,0.5700300931930542,0,-3.5,3
39,0.56948244571685791,0,-3.5,3
40,0.59549564123153687,0,-4,3
41,0.64300382137298584,0,-4,3
42,0.68804764747619629,0,-4,3
43,0.70036965608596802,-0.5,-4,3
44,0.77197426557540894,0,-4,3
45,0.82632803916931152,0,-4,3
46,0.93448793888092041,0,-4,3
47,0.96091181039810181,-0.5,-4.5,3.2599999999997635
48,1.0479874610900879,-0.5,-4.5,3.5
49,1.1443729400634766,-0.5,-5,3.5
50,1.1947562694549561,-0.5,-5,4
51,1.2741647958755493,-0.5,-5,4
52,1.3842414617538452,-0.75,-5,4
53,1.554832935333252,-0.5,-5,4
54,1.7114595174789429,-1,-5,4
55,2.1450574398040771,-0.5,-5,4.5
56,2.9329819679260254,-0.5,-5,5
57,5.3066129684448242,0,-5,8.2599999999997635
58,13.884241104125977,4,-3,23.759999999999764
59,43.534160614013672,26,4,78
60,121.68421173095703,95.5,30,210.75999999999976
61,270.03033447265625,222,88.5,458
62,481.85137939453125,395,167,825
63,728.20709228515625,586,250.5,1265
64,979.69818115234375,781.25,327,1713.2599999999998
65,1218.3572998046875,961.25,402.74000000000001,2127
66,1436.2275390625,1126,469.24000000000001,2509.7799999999993
67,1629.973388671875,1263.25,533.5,2845.0799999999981
68,1798.0791015625,1383,586.48000000000002,3131.3199999999983
69,1940.351318359375,1488,629,3372.7599999999998
70,2057.835205078125,1579.5,667.74000000000001,3574
71,2152.688720703125,1650,700,3735
72,2227.52490234375,1705.5,723,3860.5199999999995
73,2285.235595703125,1755.25,742,3964.5199999999995
74,2328.8046875,1790.25,758.5,4035.7599999999998
75,2360.811767578125,1814,771,4086
76,2383.56689453125,1830.5,781.48000000000002,4118.5599999999986
77,2399.0673828125,1842.75,785,4150.5199999999995
78,2408.961181640625,1853.25,787.24000000000001,4170.5199999999995
79,2415.047607421875,1855.5,793,4176
80,2420.01708984375,1857,797.24000000000001,4187.5199999999995
81,2427.211181640625,1866.5,799.74000000000001,4196.5199999999995
82,2438.76318359375,1877,806.48000000000002,4220.0399999999991
83,2454.188720703125,1888,811,4250
84,2471.3662109375,1899.75,817.48000000000002,4274.5199999999995
85,2488.17724609375,1916.75,821,4308.5599999999986
86,2503.067138671875,1932.5,825,4331.0399999999991
87,2515.14599609375,1945.25,828.24000000000001,4354.0399999999991
88,2524.03076171875,1953.75,831.48000000000002,4373.8199999999979
89,2529.59033203125,1958.75,835.24000000000001,4385.2600000000002
90,2531.725341796875,1961.5,835,4390.5199999999995
91,2530.635498046875,1960.5,835.74000000000001,4389.5199999999995
92,2526.70556640625,1957.5,834,4381.0799999999981
93,2520.21044921875,1953.5,834,4360.5
94,2511.596923828125,1947.75,829.74000000000001,4349.0399999999991
95,2501.23291015625,1941.5,826.24000000000001,4325.2600000000002
96,2489.50439453125,1934,821.24000000000001,4309.5599999999986
97,2476.648681640625,1924.5,816.48000000000002,4288.5199999999995
98,2462.96630859375,1911.5,813,4262.2799999999988
99,2448.662353515625,1897.5,808.74000000000001,4231.7600000000002
100,2433.960205078125,1891,803,4209.5199999999995
101,2419.165771484375,1881.75,799,4188.7600000000002
102,2404.5302734375,1867.25,793.24000000000001,4166.2600000000002
103,2390.220703125,1856.25,787.74000000000001,4145.7799999999988
104,2376.105712890625,1843,783,4120
105,2362.056884765625,1833.5,779,4093.8199999999983
106,2347.906005859375,1821,772,4073.1999999999953
107,2333.537353515625,1813,767.74000000000001,4050.5599999999986
108,2318.77099609375,1800.5,763,4024.0399999999991
109,2303.6142578125,1789.75,757.24000000000001,3994.0399999999991
110,2287.899169921875,1777.75,751.48000000000002,3969.5599999999986
111,2271.6689453125,1764.5,746.48000000000002,3943.0399999999991
112,2254.95947265625,1751,741,3910.0799999999981
113,2237.876953125,1737.5,735,3881.6399999999967
114,2220.444580078125,1726,728.48000000000002,3857.2599999999998
115,2202.790283203125,1709.5,723,3822.5199999999995
116,2184.935302734375,1695.5,716.48000000000002,3787.5199999999995
117,2166.874267578125,1684,709.74000000000001,3752.0399999999991
118,2148.723876953125,1671.5,702.24000000000001,3717.0399999999991
119,2130.49560546875,1656.75,697,3683.5199999999995
120,2112.261474609375,1642.5,690,3654.3199999999983
121,2093.99169921875,1628,683,3621.5199999999995
122,2075.791015625,1612,677,3591.0399999999991
123,2057.6455078125,1598,671.74000000000001,3557.2999999999988
124,2039.484619140625,1583.5,666,3529.0399999999991
125,2021.3641357421875,1568.25,659.74000000000001,3502.2799999999993
126,2003.2943115234375,1554.5,653,3474.0799999999981
127,1985.20947265625,1540.25,647.74000000000001,3443.2599999999998
128,1967.0703125,1527.75,641,3409.5199999999995
129,1948.9610595703125,1513.75,633.24000000000001,3380.5599999999986
130,1930.92529296875,1498,628.24000000000001,3349.0399999999991
131,1912.8748779296875,1482.5,623,3314.0399999999991
132,1894.8250732421875,1465.25,617.24000000000001,3287.0399999999991
133,1876.863037109375,1452,610,3251.5199999999995
134,1858.846435546875,1440,604.74000000000001,3221
135,1840.8753662109375,1428.5,599,3185
136,1822.959716796875,1416.25,592.5,3153
137,1805.115234375,1400,586,3120
138,1787.32861328125,1385,580,3088.7799999999993
139,1769.6290283203125,1370.5,573.74000000000001,3053
140,1751.9794921875,1356.75,568,3019.0199999999995
141,1734.454833984375,1344.5,562,2986.7599999999998
142,1717.026611328125,1330,554.5,2959.0399999999991
143,1699.70263671875,1315,549,2926.7599999999998
144,1682.4447021484375,1301,544,2897.5199999999995
145,1665.258544921875,1287,537,2868.7599999999998
146,1648.234375,1272,532.48000000000002,2840.7599999999998
147,1631.3154296875,1259,526.48000000000002,2812.0199999999995
148,1614.51806640625,1246,519.74000000000001,2781.7799999999993
149,1597.8004150390625,1230,513,2752.7599999999998
150,1581.2264404296875,1216,508,2727.0399999999991
151,1564.706787109375,1206.5,504.22000000000003,2697.7599999999998
152,1548.297119140625,1194.25,498,2670
153,1531.9603271484375,1181.25,491.48000000000002,2638.5199999999995
154,1515.6907958984375,1168.5,485.24000000000001,2610
155,1499.519775390625,1158.75,481,2580.3399999999979
156,1483.4755859375,1147,475,2552.7999999999988
