sample,mean,median,percentile_16,percentile_84
0,-0.61313122510910034,0,-4,5
1,-0.55616098642349243,0,-4,5
2,-0.5386815071105957,0,-4,4.5
3,-0.50674360990524292,0,-4,4.5
4,-0.49293267726898193,0,-4,4
5,-0.45603150129318237,0,-3.5,4
6,-0.42592793703079224,0,-3,4
7,-0.43574666976928711,0,-3,4
8,-0.39625594019889832,0,-3,4
9,-0.36777082085609436,0,-3,4
10,-0.32968276739120483,0,-3,4
11,-0.32396417856216431,0,-3,4
12,-0.33011436462402344,0,-3,4
13,-0.31220328807830811,0,-3,4
14,-0.30065816640853882,0,-3,3.5
15,-0.2481117844581604,0,-3,3.5
16,-0.20948424935340881,0,-2.5,3
17,-0.19481009244918823,0,-2.5,3
18,-0.15844842791557312,0,-2.5,3
19,-0.096083298325538635,0,-2.5,3
20,-0.029833836480975151,0,-2.5,3
21,0.023791540414094925,0,-2,3
22,0.09414113312959671,0,-2,3
23,0.1846676766872406,0,-2,3
24,0.24983815848827362,0,-2,2.5
25,0.27541002631187439,0,-2,2.5
26,0.32979068160057068,0,-2.5,3
27,0.35881528258323669,0,-2.5,3
28,0.37694215774536133,0,-3,3
29,0.4386599063873291,0,-3,3
30,0.46941086649894714,0,-3,3
31,0.4903431236743927,0,-3,3
32,0.51548337936401367,0,-3,3
33,0.54461586475372314,0,-3,3
34,0.58033019304275513,0,-3,3
35,0.61658394336700439,0,-3,3
36,0.65866422653198242,0,-3,3
37,0.71369224786758423,0,-3.5,3
38,0.79493957757949829,0,-3.5,3
39,0.83281183242797852,0,-4,3
40,0.94686013460159302,0,-4,3
41,1.0254100561141968,0,-4,3
42,1.0879908800125122,0,-4,3
43,1.1026650667190552,-0.5,-4,3
44,1.1991260051727295,-0.5,-4,3.5
45,1.2462775707244873,-0.5,-4,3.5
46,1.302276611328125,-0.5,-4.5,4
47,1.3428463935852051,-0.5,-5,4
48,1.3887031078338623,-0.5,-5,4
49,1.4580816030502319,-0.5,-5,4
50,1.5209861993789673,-0.5,-5,4
51,1.6066572666168213,-1,-5,4
52,1.7103474140167236,-1,-5,4.5
53,1.8415515422821045,-1,-5,5
54,2.0708351135253906,-1,-5.5,5
55,2.4722161293029785,-1,-5.5,5
