sample,mean,median,percentile_16,percentile_84
0,-0.26797658205032349,0,-4,5
1,-0.23694723844528198,0,-4,4.5
2,-0.19653475284576416,0,-4,4.5
3,-0.14590300619602203,0,-4,4
4,-0.079199180006980896,0,-3.5,4
5,-0.029868079349398613,0,-3,4
6,-0.020113341510295868,0,-3,4
7,0.012588256970047951,0,-3,4
8,0.028288740664720535,0,-3,4
9,0.075761795043945312,0,-3,4
10,0.095085471868515015,0,-3,4
11,0.072603121399879456,0,-3,3.5
12,0.11896134912967682,0,-3,3.5
13,0.13596247136592865,0,-3,3.4600000000000364
14,0.15547195076942444,0,-3,3
15,0.14506688714027405,0,-3,3
16,0.15955963730812073,0,-3,3
17,0.19393348693847656,0,-2.5,3
18,0.19123931229114532,0,-2.5,3
19,0.19096061587333679,0,-2.5,3
20,0.1436733603477478,0,-2.5,3
21,0.16243961453437805,0,-2,3
22,0.17265886068344116,0,-2,3
23,0.19253994524478912,0,-2,3
24,0.19867150485515594,0,-2,2.5
25,0.23499628901481628,0,-2,2.5
26,0.2916666567325592,0,-2,3
27,0.282562255859375,0,-2.5,3
28,0.23713304102420807,0,-3,3
29,0.21232813596725464,0,-3,3
30,0.23137310147285461,0,-3,3
31,0.25794315338134766,0,-3,3
32,0.23880527913570404,0,-3,3
33,0.22347640991210938,0,-3,3
34,0.23704013228416443,0,-3,3
35,0.26026570796966553,0,-3,3
36,0.27680230140686035,0,-3,3
37,0.31201225519180298,0,-3,3
38,0.36505946516990662,0,-3,3
39,0.39218690991401672,0,-3.5,3
40,0.4175492525100708,0,-4,3
41,0.45108696818351746,0,-4,3
42,0.50729280710220337,0,-4,3
43,0.59685063362121582,0,-4,3
44,0.6675492525100708,0,-4,3
45,0.7361111044883728,-0.5,-4,3
46,0.83384430408477783,-0.5,-4,3
47,0.95294499397277832,-0.5,-4.5,3.5
48,1.1208194494247437,-0.5,-4.5,3.5
49,1.2954756021499634,-0.5,-5,3.5
50,1.4967948198318481,-0.5,-5,4
51,1.7315589189529419,-0.5,-5,4
52,1.9246097803115845,-1,-5,4
53,2.187058687210083,-1,-5,4
54,2.5392510890960693,-0.5,-5,4.5
55,3.1501765251159668,-0.5,-5,5
56,4.6522202491760254,0,-5,7
57,9.900547981262207,2,-4,14.5
58,29.200994491577148,14,0.5,50
59,86.420425415039062,62,17,148
60,208.66392517089844,171,63,355
61,401.9874267578125,340.25,134,678.96000000000004
62,644.43621826171875,546.75,219,1098
63,904.82940673828125,759,307,1566.9200000000001
64,1159.8251953125,969.5,389,2017
65,1397.5191650390625,1165,468,2418.9200000000001
66,1612.9412841796875,1338,540,2798
67,1804.020263671875,1492,601,3133.9200000000001
68,1969.9683837890625,1620,655.03999999999996,3419
69,2111.208984375,1733.75,702.5,3669
70,2229.023681640625,1828,744.53999999999996,3872.5
71,2325.52197265625,1901,775,4041.9200000000001
72,2403.232177734375,1966,798,4169.8400000000001
73,2464.831787109375,2013,819.03999999999996,4288
74,2513.159423828125,2053.5,835.53999999999996,4362.46
75,2550.759765625,2081,846.07999999999993,4434.9200000000001
76,2579.633056640625,2104.5,857.53999999999996,4477.9200000000001
77,2601.5224609375,2122.5,865,4512.8400000000001
78,2618.3486328125,2135,872,4535.96
79,2633.08837890625,2150,876.53999999999996,4559.9200000000001
80,2649.427001953125,2165,884,4589.3400000000001
81,2669.690185546875,2180,891,4621.7600000000002
82,2693.413818359375,2199.25,900.03999999999996,4672
83,2718.389404296875,2220.5,911,4714.96
84,2742.246337890625,2244,918.03999999999996,4759.3800000000001
