sample,mean,median,percentile_16,percentile_84
0,0.42776203155517578,0,-3,4
1,0.49433428049087524,0,-3,4
2,0.52053827047348022,0,-3,4
3,0.52124643325805664,0,-3,4
4,0.5856940746307373,0,-3,4
5,0.60906517505645752,0,-3,4
6,0.69192636013031006,0,-3,4
7,0.62181305885314941,0,-3,4
8,0.56090652942657471,0,-3,4
9,0.55169969797134399,0,-2.6200000000000045,3.5
10,0.60694050788879395,0,-2.5,4
11,0.59915012121200562,0,-2.5,3.5
12,0.59702551364898682,0,-2,3.5
13,0.6621813178062439,0,-2,3
14,0.72237962484359741,0,-2,3
15,0.66288954019546509,0,-2,3
16,0.56232297420501709,0,-2,3
17,0.60623228549957275,0,-2,3
18,0.65084987878799438,0,-2,3
19,0.60694050788879395,0,-2,3
20,0.56019830703735352,0,-2,3
21,0.60764873027801514,0,-2,3
22,0.59065157175064087,0,-2,3
23,0.649433434009552,0,-2,3
24,0.61048156023025513,0,-2,2.5
25,0.69688385725021362,0,-2,3
26,0.61827194690704346,0,-2,2.5
27,0.62960338592529297,0,-2,3
28,0.63810199499130249,0,-2,2.5
29,0.69192636013031006,0,-2,3
30,0.67705380916595459,0,-2.5,3
31,0.68484419584274292,0,-2,3
32,0.72733712196350098,0,-2,3
33,0.60127478837966919,0,-2.5,3
34,0.51062321662902832,0,-3,2.5
35,0.48158639669418335,0,-3,3
36,0.37252125144004822,0,-3,2
37,0.26274788379669189,0,-3,2.5
38,0.14872521162033081,0,-3,2.5
39,0.19263456761837006,0,-3,3
40,0.1253541111946106,0,-3,2.5
41,0.13597734272480011,0,-3,2.5
42,0.12322945892810822,0,-3,2.5
43,0.037535410374403,0,-3.5,3
44,-0.012747875414788723,0,-3.5,2.5
45,-0.072946175932884216,0,-3,2.5
46,-0.15297450125217438,-1,-4,2.5
47,-0.16643059253692627,-1,-4,2.5
48,-0.072237960994243622,-0.5,-4,3
49,-0.014164306223392487,0,-4,3
50,0.073654390871524811,-1,-4,3
51,0.22237960994243622,-0.75,-4,3
52,0.38243627548217773,-0.5,-4,3
53,0.62322944402694702,-0.5,-4,3
54,0.90014165639877319,-1,-4,3
55,1.3243626356124878,-0.5,-4,3
56,1.6324362754821777,-0.5,-4,3.5
57,1.9150141477584839,-1,-4,3.5
58,2.1827194690704346,-1,-4.5,4
59,2.7025494575500488,-1,-4.5,4
60,3.1763455867767334,-0.5,-4.5,4
61,3.640934944152832,-1,-4.5,4
62,4.1253542900085449,-1,-5,4.5
63,5.2039661407470703,0,-5,6
64,9.6395187377929688,1,-4,12
