sample,mean,median,percentile_16,percentile_84
0,0.090842507779598236,0,-4,4.5
1,0.10064505040645599,0,-4,4
2,0.098842285573482513,0,-3.5,4
3,0.090363651514053345,0,-3,4
4,0.10481394827365875,0,-3,4
5,0.11072927713394165,0,-3,4
6,0.11585589498281479,0,-3,4
7,0.12396834045648575,0,-3,4
8,0.1134052574634552,0,-3,4
9,0.10932086408138275,0,-3,3.5
10,0.10687022656202316,0,-3,3.5
11,0.11084194481372833,0,-3,3
12,0.11295456439256668,0,-3,3
13,0.10715191066265106,0,-3,3
14,0.10489845275878906,0,-3,3
15,0.086560942232608795,0,-2.5,3
16,0.075180977582931519,0,-2.5,3
17,0.080955468118190765,0,-2.5,3
18,0.090842507779598236,0,-2,3
19,0.095067746937274933,0,-2,3
20,0.096786007285118103,0,-2,3
21,0.11546153575181961,0,-2,3
22,0.12768654525279999,0,-2,2.5
23,0.12568660080432892,0,-2,2.5
24,0.13205261528491974,0,-2,2
25,0.1450381726026535,0,-2,2
26,0.14495366811752319,0,-2,2.5
27,0.14374242722988129,0,-2,2.5
28,0.14506633579730988,0,-2.5,2.5
29,0.16286864876747131,0,-2.5,2.5
30,0.15016478300094604,0,-3,2.5
31,0.16712205111980438,0,-3,3
32,0.16117855906486511,0,-3,3
33,0.1754598468542099,0,-3,3
34,0.18224838376045227,0,-3,3
35,0.1861637681722641,0,-3,3
36,0.17692458629608154,0,-3,3
37,0.18940311670303345,0,-3,3
38,0.19593814015388489,0,-3,3
39,0.19593814015388489,0,-3,3
40,0.20140278339385986,0,-3,3
41,0.21492351591587067,0,-3.5,3
42,0.2186417281627655,0,-3.5,3
43,0.23906369507312775,0,-4,3
44,0.25551393628120422,0,-4,3
45,0.27633023262023926,0,-4,3
46,0.3085828423500061,0,-4,3.5
47,0.34179317951202393,-0.5,-4,3.5
48,0.41660797595977783,-0.5,-4,4
49,0.51959097385406494,-0.5,-4,4
50,0.63986927270889282,-0.5,-4,4
51,0.82155430316925049,-0.5,-4.5,4
52,1.0587307214736938,-0.5,-4.5,4
53,1.409875750541687,-0.5,-5,5
54,2.0176615715026855,-0.5,-5,5
55,3.0749557018280029,0,-5,6
56,5.216698169708252,0,-4.5,7.5
57,10.826737403869629,2,-3.5,14
58,27.450042724609375,11,0,42
59,71.722122192382812,45.5,12,121
60,162.78837585449219,123,44,276
61,305.95538330078125,237,101,524
62,487.14154052734375,374,170.5,841
63,684.18389892578125,517,244,1182
64,879.2169189453125,658,314,1513
65,1062.1490478515625,786.5,379,1829.5
66,1228.251708984375,905,438,2111.5
67,1375.2657470703125,1006,489,2360
68,1502.2432861328125,1095,533,2578
69,1609.3946533203125,1168,570,2754
70,1697.8829345703125,1230,602,2902
71,1769.5771484375,1281,629,3023.5
72,1826.56201171875,1320,649,3118
73,1871.1710205078125,1351,666,3195
74,1905.56884765625,1376,679,3254
75,1931.7183837890625,1393.5,688,3294.5
76,1951.1998291015625,1407,695,3327
77,1965.48828125,1417,700,3352
78,1975.970947265625,1425,704,3367.5
79,1984.416015625,1433,708,3379
80,1993.09716796875,1440,711.5,3396
81,2004.23193359375,1450,717,3414.5
82,2018.449951171875,1460.5,721,3438
83,2034.71044921875,1474,727.5,3469
84,2051.30224609375,1486,733,3499
85,2066.86865234375,1499,738,3526
86,2080.510986328125,1509,743,3550
87,2091.661865234375,1516,747,3569
88,2100.19921875,1523,750,3588
89,2106.001953125,1527,752,3599
90,2109.096923828125,1530,753,3603
91,2109.719970703125,1530,754,3604
92,2108.099853515625,1530,753.5,3603.5
93,2104.54296875,1527,752,3599.5
94,2099.327880859375,1523,750,3591
95,2092.77490234375,1518,747,3581
96,2085.128662109375,1513,744,3566.5
97,2076.612060546875,1506,741,3551
98,2067.44970703125,1497,737,3532
99,2057.809814453125,1490,733,3516
100,2047.9296875,1483,730,3500
101,2038.0260009765625,1476.5,726,3483
102,2028.29345703125,1470,722,3467
103,2018.743408203125,1461,719,3454
104,2009.3221435546875,1455,715,3439
105,1999.8463134765625,1449,711,3422
106,1990.1929931640625,1442,707,3406
107,1980.2454833984375,1434,704,3390
108,1969.969970703125,1427,701,3369
109,1959.2701416015625,1420,696.5,3347
110,1948.1961669921875,1411,692,3327.5
111,1936.6895751953125,1404.5,688,3306
112,1924.8455810546875,1396,683,3285.5
113,1912.6541748046875,1387.5,679,3265
114,1900.1517333984375,1378,674.5,3243.5
115,1887.365234375,1368.5,670,3224.5
116,1874.3331298828125,1358.5,665,3203
