sample,mean,median,percentile_16,percentile_84
0,-0.0063332817517220974,0,-3,4
1,0.015319956466555595,0,-3,4
2,0.045107685029506683,0,-3,4
3,0.025003872811794281,0,-3,3.5
4,0.039297334849834442,0,-3,3.5
5,0.065715059638023376,0,-3,3.5
6,0.089498758316040039,0,-3,3
7,0.091280601918697357,0,-3,3
8,0.097555778920650482,0,-3,3
9,0.10538038611412048,0,-3,3
10,0.10503176599740982,0,-3,3
11,0.12742097675800323,0,-2.5,3
12,0.11390223354101181,0,-2.5,3
13,0.11920902132987976,0,-2.5,3
14,0.11657499521970749,0,-2,3
15,0.098330490291118622,0,-2,3
16,0.090893246233463287,0,-2,3
17,0.090389683842658997,0,-2,3
18,0.091009452939033508,0,-2,3
19,0.083998292684555054,0,-2,3
20,0.097943134605884552,0,-2,2.5
21,0.1004609540104866,0,-2,2.5
22,0.12238534539937973,0,-2,2
23,0.12238534539937973,0,-2,2
24,0.1144057959318161,0,-2,2
25,0.12184303998947144,0,-2,2
26,0.12339247018098831,0,-2,2
27,0.11157809197902679,0,-2,2
28,0.12029361724853516,0,-2,2
29,0.10565153509378433,0,-2,2
30,0.094108305871486664,0,-2.5,2
31,0.088065542280673981,0,-2.5,2
32,0.084308184683322906,0,-3,2
33,0.086748525500297546,0,-3,2.5
34,0.077645644545555115,0,-3,2.5
35,0.086748525500297546,0,-3,2.5
36,0.11986752599477768,0,-3,2.5
37,0.11676867306232452,0,-3,2.5
38,0.13044236600399017,0,-3,3
39,0.15806089341640472,0,-3,3
40,0.1691005527973175,0,-3,3
41,0.17661528289318085,0,-3,3
42,0.2014448344707489,0,-3,3
43,0.21759761869907379,0,-3,3
44,0.27531376481056213,0,-3,3
45,0.29441043734550476,0,-3,3
46,0.33624497056007385,0,-3.5,3
47,0.39744731783866882,0,-3.5,3
48,0.45861095190048218,0,-4,3
49,0.54735434055328369,0,-4,3
50,0.65391618013381958,0,-4,3
51,0.7924349308013916,0,-4,3.5
52,0.95233577489852905,0,-4,3.5
53,1.2563719749450684,0,-4,4
54,1.6694879531860352,0,-4,4
55,2.4184033870697021,0,-4,4
56,3.8429849147796631,0,-4,5
57,7.2985553741455078,1,-3.5,9
58,17.319316864013672,5,-1.5,26
59,45.360763549804688,26,5,76.5
60,108.43099212646484,81,28,181
