sample,mean,median,percentile_16,percentile_84
0,0.35835880041122437,0,-3,4
1,0.37285026907920837,0,-3,4
2,0.3502400815486908,0,-3,4
3,0.36281099915504456,0,-3,4
4,0.38236579298973083,0,-3,4
5,0.40838062763214111,0,-3,3.5
6,0.40872982144355774,0,-2.5,3.5
7,0.39319074153900146,0,-2.5,3
8,0.40183326601982117,0,-2.5,3
9,0.42505455017089844,0,-2,3
10,0.42217370867729187,0,-2,3
11,0.40803143382072449,0,-2,3
12,0.44356176257133484,0,-2,3
13,0.44609341025352478,0,-2,3
14,0.42662593722343445,0,-2,3
15,0.40689656138420105,0,-2,3
16,0.42549106478691101,0,-2,3
17,0.42915758490562439,0,-2,3
18,0.44530773162841797,0,-2,3
19,0.4609341025352478,0,-2,3
20,0.45822784304618835,0,-2,3
21,0.42208641767501831,0,-2,2.5
22,0.43867307901382446,0,-2,2.5
23,0.45962461829185486,0,-2,2.5
24,0.4818856418132782,0,-2,2
25,0.46416410803794861,0,-2,2.5
26,0.47036227583885193,0,-2,2.5
27,0.45962461829185486,0,-2,2.5
28,0.50528150796890259,0,-2,2.1799999999993815
29,0.50589263439178467,0,-2,2.5
30,0.4845045804977417,0,-2,2
31,0.44347447156906128,0,-2,2
32,0.44818857312202454,0,-2,2
33,0.47271934151649475,0,-2.5,2.5
34,0.44251418113708496,0,-2.5,2.5
35,0.44923615455627441,0,-3,2
36,0.46503710746765137,0,-3,2.5
37,0.4436490535736084,0,-3,2
38,0.42880839109420776,0,-3,2
39,0.46687036752700806,0,-3,2.5
40,0.44076821208000183,0,-3,2.5
41,0.47717154026031494,0,-3,2.5
42,0.49855959415435791,0,-3,3
43,0.50920993089675903,0,-3,3
44,0.520122230052948,0,-3,3
45,0.56211262941360474,0,-3,3
46,0.58498471975326538,0,-3,3
47,0.61195981502532959,0,-3,3
48,0.60995197296142578,0,-3.5,3
49,0.63814926147460938,0,-3.5,3
50,0.67315584421157837,0,-3.5,3
51,0.69480574131011963,0,-4,3
52,0.72928851842880249,-0.5,-4,3
53,0.76761239767074585,-0.5,-4,3.5
54,0.81422960758209229,-0.5,-4,3.5
55,0.84906154870986938,-0.5,-4,4
56,0.93749451637268066,-0.5,-4,4
