sample,mean,mean_uncertainty,median,percentile_16,percentile_84
0,0.41905564069747925,0.30954649540628143,0,-4,5
1,0.4106239378452301,0.30427002949882909,0,-4,4.5
2,0.45919054746627808,0.30010592985093687,0.5,-3.5,4.3799999999998818
3,0.44806072115898132,0.29449092278752137,0,-3,4
4,0.45750421285629272,0.28780637809866488,0,-3,4
5,0.49966272711753845,0.28002853004816297,0,-3,4
6,0.55160200595855713,0.27035081930482319,0,-3,4
7,0.57554805278778076,0.25877513960438975,0,-3,4
8,0.66222596168518066,0.24780235797767672,0,-3,4
9,0.68752110004425049,0.24086724422679553,0,-3,4
10,0.75025296211242676,0.23724510269234608,0,-3,4
11,0.74890387058258057,0.2324498126097238,0,-3,4
12,0.75463742017745972,0.22851566601462109,0,-3,4
13,0.81163573265075684,0.22245684630437024,0,-2,4
14,0.84974706172943115,0.21295024375010513,0,-2,4
15,0.82782459259033203,0.19838220343306209,0,-2,3.5
16,0.84165263175964355,0.1810442274023584,0,-2,3.5
17,0.86593592166900635,0.16496088707026876,0,-2,3
18,0.95328837633132935,0.15686149410933847,0,-2,3
19,0.98229342699050903,0.15632251320770396,0,-2,3
20,0.92192244529724121,0.15959365818015187,0,-2,3
21,0.92057335376739502,0.16516410662213457,0,-2,3
22,0.90067452192306519,0.16918253640953324,0,-2,3
23,0.8602023720741272,0.16542526982205794,0,-2,3
24,0.82478922605514526,0.15939177410953589,0,-2,3
25,0.83794265985488892,0.15688456067055337,0,-2,3
26,0.83558177947998047,0.15872534546338857,0,-2,3
27,0.89730185270309448,0.16479836827251768,0,-2,3
28,0.89763909578323364,0.17369624210494675,0,-2.5,3
29,1.001517653465271,0.1895587252618556,0,-2.5,3
30,1.1296795606613159,0.21224858626895171,0,-2.5,3
31,1.2129848003387451,0.24228221146902643,0,-3,3
32,1.2456998825073242,0.27429051452103598,0,-3,3
33,1.3188869953155518,0.30319172310099607,0,-3,3
34,1.4139965772628784,0.32894517970892051,0,-3,3
35,1.4774030447006226,0.35065134096551898,0,-3,3
36,1.4460370540618896,0.36739640353584646,0,-3,3
37,1.4470489025115967,0.38032624374653168,0,-3,3
38,1.4696458578109741,0.38980854411298438,0,-3,3
39,1.3984823226928711,0.39766806130517601,-0.5,-3,3
40,1.4005059003829956,0.40427254973625065,0,-3,2.5
41,1.4386172294616699,0.41083387458227905,-0.5,-3.5,3
42,1.4561551809310913,0.41646544745001496,0,-3,3
43,1.4780775308609009,0.42141597058392005,0,-3.5,3
44,1.5532883405685425,0.42757587051977269,-0.5,-4,3
45,1.5569983720779419,0.43541726757170812,-0.5,-4,3
46,1.6092748641967773,0.44309956735339018,-1,-4,3
47,1.6868464946746826,0.4527814690690648,-0.5,-4,3
48,1.7323777675628662,0.46110391419051333,-0.5,-4,3
49,1.7499157190322876,0.46862868943249281,-0.5,-4,3.5
50,1.6898819208145142,0.47645150799737002,-1,-4.5,3.5
51,1.7232714891433716,0.48493708816260211,-1,-4.5,3.5
52,1.7296795845031738,0.49578006203131114,-1,-4.5,4
53,1.772512674331665,0.51160516509320175,-1,-5,4
54,1.8456997871398926,0.53131417238459488,-1,-5,4
55,1.8814502954483032,0.54741298599087429,-1,-5,4
56,1.8976391553878784,0.56066068370234001,-1,-5,4
57,1.8177065849304199,0.57299037884814286,-1,-5,4.5
58,1.8456997871398926,0.58548989890594083,-1,-5,4.8799999999998818
59,1.8018549680709839,0.59322638171936348,-1,-5,4.5
60,1.7492411136627197,0.59649334689444111,-1,-5,5
61,1.7758853435516357,0.59896645620307654,-1,-5.5,5
62,1.9671163558959961,0.604029311392424,-1,-5,5
63,2.3249578475952148,0.61569542743519678,0,-5,5.5
64,4.0123105049133301,0.64485522881275092,0,-5,9
65,11.231534957885742,0.76342787308715443,2,-4,21
66,37.637943267822266,1.111788285146974,19,2,72.5
67,118.06492614746094,1.7157471148005548,98.5,41.5,192
68,286.63894653320312,2.9950206270121162,258.5,155,403.37999999999988
69,528.6322021484375,5.6303574086073951,443,311,731
70,786.67877197265625,9.0404480854731872,627,441,1118
71,1014.5570068359375,12.290430337191461,786,544,1461.7599999999998
72,1200.015380859375,15.00347980576429,915.5,624,1756.8799999999999
73,1348.2740478515625,17.227859733031973,1027,683,1976.2799999999993
74,1463.53173828125,19.040932127590654,1106,728.5,2156.699999999998
75,1545.5732421875,20.416799978223843,1164,758.24000000000001,2280.5599999999986
76,1594.033935546875,21.300400350137348,1195,776,2345.3800000000001
77,1611.288818359375,21.694938086838995,1209.5,779,2359.6399999999994
78,1602.8487548828125,21.667524312444939,1204,774,2335.0399999999991
79,1574.2767333984375,21.304110374018329,1184,760,2285.6399999999994
80,1530.4366455078125,20.679172300124932,1150,740,2228.7999999999988
81,1475.38427734375,19.857035308831087,1112.5,717,2151.6399999999994
82,1413.386962890625,18.905899816086087,1067.5,691,2061
83,1348.1361083984375,17.891174393339337,1018.5,664,1964.1399999999996
84,1282.3880615234375,16.860442578630675,969,636.62,1873.5199999999995
85,1218.4490966796875,15.850395441110665,925,610,1776.5199999999995
86,1158.04638671875,14.88416388818208,879,587,1683.2799999999993
87,1103.798828125,13.982164711469718,842,568,1598
88,1059.85205078125,13.208921740034048,808.5,552.12,1528.7599999999998
89,1028.27880859375,12.642190065794829,790,542,1485.7599999999998
90,1006.1849975585938,12.26425967092862,774,532,1457.7999999999988
91,988.28717041015625,11.995031898620367,762,524,1434.4399999999985
92,970.57354736328125,11.758089557242322,747,514,1409.3199999999983
93,951.53875732421875,11.511455328418911,732,506,1380.7599999999998
94,931.15533447265625,11.252206598793853,716,496.24000000000001,1345.5199999999995
95,909.287841796875,10.973739423760803,699,487,1315
96,885.4075927734375,10.665398477334884,681,476,1278.7599999999998
97,859.85479736328125,10.323964529653825,663.5,464,1239.4199999999989
98,833.3438720703125,9.9644689444176215,645,452,1197.7999999999988
99,806.1923828125,9.5925843575538927,626.5,438,1153
100,778.87945556640625,9.2116762219354182,605.5,426,1108
101,752.1640625,8.8333759335321194,589,413.5,1068.2799999999993
102,726.446044921875,8.4633134983961416,571,402,1031.5199999999995
103,702.1033935546875,8.1099022834384087,553.5,391,997.75999999999976
104,679.3306884765625,7.7791922479947146,537,380,963.75999999999976
105,658.2493896484375,7.4737213123552486,522,370,932
106,638.8939208984375,7.1944022393956795,507,361,899.75999999999976
107,621.29425048828125,6.9429717366678592,494,353,872
108,605.62548828125,6.7200909447762616,483,344,852.63999999999965
109,591.74383544921875,6.5266908695990224,475,337,832.13999999999965
110,579.6207275390625,6.3613321130961529,467,330.62,814
111,568.92999267578125,6.2237461206482037,459,325,802.65999999999917
112,559.09124755859375,6.1030137556339259,451,318,785.75999999999976
113,549.26495361328125,5.9867351425000441,443,312,772
114,539.3350830078125,5.8694018388043059,436,306,753
115,529.30474853515625,5.7518361952371126,427.5,300.12,738.87999999999988
116,519.22412109375,5.6338477662722735,419.5,295.5,724.87999999999988
117,508.78701782226562,5.5116208539587284,412,289,710.37999999999988
118,497.97824096679688,5.3831748751326343,404,284,697.75999999999976
119,487.02749633789062,5.250397709907225,396,279,683
120,476.23287963867188,5.1181709118605152,389,273.12,666.5
121,465.41232299804688,4.9870881386725223,380.5,268.24000000000001,651
122,454.66122436523438,4.8567329712933391,372,262,635
123,444.1202392578125,4.7289882383837325,363.5,256.5,619
124,433.91046142578125,4.6041190545916324,354.5,250,604
125,424.1785888671875,4.4834115229738449,347,245,590.75999999999976
126,414.77420043945312,4.3660571756994759,340,240,580
127,405.67166137695312,4.2546977033565847,334,234,562.75999999999976
128,396.90304565429688,4.1474071987242853,327,230,553
129,388.57284545898438,4.0475263272604751,320,225,541.87999999999988
130,380.52969360351562,3.953566610099803,313,221,532.37999999999988
131,372.73574829101562,3.8642729234357169,308,216,522.37999999999988
132,365.20590209960938,3.7802091682121808,302,211.62,510
133,357.85784912109375,3.6977928496570169,297,207,500
134,350.51687622070312,3.614694759692139,292,203,489.87999999999988
135,343.31753540039062,3.5340767140852334,287,198,479
136,336.32125854492188,3.4578260591698484,282,195,469
137,329.34689331054688,3.3822780581747294,276,191,457.87999999999988
138,322.3377685546875,3.3059667014073075,271,186.5,446
139,315.57958984375,3.2327695274266168,265.5,183.12,437.75999999999976
140,308.95260620117188,3.1604922671759446,261,179,428.75999999999976
141,302.34451293945312,3.0889604681385738,255,175,420.75999999999976
142,295.805908203125,3.0160616055551723,250,171,412
143,289.38397216796875,2.9449986554549987,245,167,403
144,283.19882202148438,2.8779024976252914,240,163,394
145,277.17620849609375,2.8111860093302057,235,159,383.5
146,271.3505859375,2.748981543058675,230.5,156,377
147,265.61163330078125,2.6889557774054458,226,152,370
148,260.06491088867188,2.6322395734955411,221,149,363.37999999999988
149,254.61567687988281,2.5763529252286697,217.5,146,355.75999999999976
150,249.31349182128906,2.5229336107626823,212,143,347.75999999999976
151,244.14788818359375,2.4724890474952321,208,140,342.51999999999953
152,239.18229675292969,2.4253328311961013,203,136,335.37999999999988
153,234.25750732421875,2.3786230445798062,199,133,330.75999999999976
154,229.39341735839844,2.3324272244928985,195,129.62,324
155,224.69898986816406,2.2888432009352444,191.5,127,318.5
156,220.01197814941406,2.2467578513688449,187,124,312.5
157,215.41635131835938,2.2051299476806387,183.5,121,307
158,210.85716247558594,2.1649751078859363,179,119,300.87999999999988
159,206.46559143066406,2.1261824770067159,175,115.12,295.5
160,202.13877868652344,2.0878604940488112,171,113,290
161,198.00117492675781,2.0512655608844383,167.5,110,286
162,193.81736755371094,2.0147246137313681,165,108,279.5
163,189.73641967773438,1.9775474598702754,161.5,104,273.37999999999988
164,185.66120910644531,1.9402908595698503,158,102,268
165,181.86593627929688,1.9053671244869597,155,100,262
166,178.13238525390625,1.8725549863784559,152,97,257
167,174.39814758300781,1.8395616216515214,149,95,251.87999999999988
168,170.75059509277344,1.8084469181162246,146,93,246
169,167.20893859863281,1.7781680851873156,144,90,240.87999999999988
170,163.69425964355469,1.7489816849624495,140.5,88.620000000000005,236
171,160.26155090332031,1.7204205358830262,137,87,231.87999999999988
172,156.93270874023438,1.6918193096046084,134,85,227
173,153.67875671386719,1.6636274559230155,131,83,223.37999999999988
174,150.3634033203125,1.6349960797352676,127.5,81,219.75999999999976
175,147.21061706542969,1.6068568013227462,124,79.5,214.87999999999988
176,144.20252990722656,1.581183578998846,121,78,210.87999999999988
177,141.20759582519531,1.5554489079223823,119,77,207
178,138.24131774902344,1.5295366987770531,116,75,201.87999999999988
179,135.3094482421875,1.506556343976531,114,73,198
180,132.50169372558594,1.4813264327150626,111,72,194
181,129.67739868164062,1.4562705318154592,109,70,190
182,126.96543121337891,1.4313774399128465,106,68.5,186
183,124.31011962890625,1.4050310646344861,103,67,181.37999999999988
184,121.66863250732422,1.3790281846989765,101,66,178
185,119.15025329589844,1.3538465219121194,99,64,174.5
186,116.79949188232422,1.3309886884754842,97,63,171
187,114.48279571533203,1.3071422825751162,95,62,168
188,112.10269927978516,1.2837692746405822,93,60,165
189,109.76981353759766,1.262503722682506,92,59,162
190,107.60590362548828,1.2426122734938772,90,58,158.87999999999988
191,105.51720428466797,1.221819577353608,89,57,155.87999999999988
192,103.39140319824219,1.2001379901212543,87,56,152
193,101.34957885742188,1.1811672792139178,86,54.5,149
194,99.410964965820312,1.1626154955236863,84.5,53,146.37999999999988
195,97.45379638671875,1.1450811446501628,84,52.120000000000005,143.87999999999988
196,95.522933959960938,1.1257575679528198,82,51,141
197,93.596794128417969,1.1074638846360645,81,50,138.5
198,91.727996826171875,1.0895836108277819,79.5,49,136
199,89.882797241210938,1.0716039367373456,79,48,133
200,88.112480163574219,1.0529396438559584,77,47,130
201,86.434906005859375,1.0343081686166369,76,46,127.5
202,84.633895874023438,1.0158278880395926,74.5,45,125
203,82.940811157226562,0.99778852024275,73,44,122
204,81.379592895507812,0.9786914397389832,72,43.5,120
205,79.76171875,0.95875828300526977,71,43,116.5
206,78.067619323730469,0.94139638778245016,70,41,113.87999999999988
207,76.515510559082031,0.92510660561003333,68.5,41,111
208,75.064590454101562,0.90841801820973289,67,40,109
209,73.57891845703125,0.8925841484656778,67,39,106
210,72.103706359863281,0.87721125035750713,66,38,102.87999999999988
211,70.732040405273438,0.86265109847549071,65,37.5,101
212,69.382965087890625,0.84831362906582053,64,37,99
213,68.019058227539062,0.83434049007571587,63,36,97
214,66.651771545410156,0.82162803017730279,62,35,96
215,65.39544677734375,0.81116753844215905,61,33.5,95
216,64.183639526367188,0.79916071741249006,60,33,94
217,62.906070709228516,0.78856915212975198,59,32,92
218,61.695953369140625,0.77853321653843721,58,31.120000000000005,90
219,60.562057495117188,0.76804895959211894,57,31,88.879999999999882
220,59.4544677734375,0.75759307815956689,56,30,87
221,58.434234619140625,0.74829282189138169,55,29,87
222,57.360034942626953,0.73992955085317325,54,28,85
223,56.399158477783203,0.73272303887302703,53,28,85
224,55.410625457763672,0.7230689269898728,52.5,27,83
225,54.434234619140625,0.71453379052145005,52,26,82
226,53.509445190429688,0.70750452464989444,51,26,81.5
227,52.571502685546875,0.70012819841370111,50,25,80
228,51.664585113525391,0.69145594980969094,49.5,24.5,79
229,50.721584320068359,0.68363185676034743,48.5,24,78
230,49.852783203125,0.67765330049015804,48,23,77
231,49.021415710449219,0.66994887625702637,47,22.5,76
232,48.210285186767578,0.66584285501052398,46,22,75
233,47.340808868408203,0.65953854887176477,45,21,74
234,46.464588165283203,0.6557127456824573,45,21,73
235,45.679088592529297,0.65277593524006472,44,20,72
236,44.982292175292969,0.6513614475027153,43,19.5,71
237,44.234909057617188,0.64937717416605778,43,19,70
238,43.390388488769531,0.64798909951233219,42,18,69.5
239,42.547218322753906,0.64770429950327069,41,18,68.5
240,41.810287475585938,0.64592258295424654,40,17,67
241,41.042327880859375,0.64371945623663196,39,16.5,67
242,40.249748229980469,0.64176023064617482,38.5,16,66
243,39.483474731445312,0.639146009575569,38,16,65.5
244,38.741485595703125,0.6356266867641458,37,15,64
245,37.983642578125,0.63098062026117596,37,14,63.5
246,37.224788665771484,0.62809849660438699,36,14,63
247,36.434906005859375,0.6248499977795644,35,13,62
248,35.667961120605469,0.62120912443437037,34.5,12.5,61
249,35.070655822753906,0.61784264987287496,34,12,60
250,34.405227661132812,0.61391349469984735,33,11.5,60
251,33.605228424072266,0.6110889342990794,32.5,11,59
252,32.932716369628906,0.60825713701555717,32,10.5,58
253,32.312141418457031,0.60582815865192552,31,10,58
254,31.669645309448242,0.6014384610569824,30.5,10,57
255,31.015682220458984,0.59812039704430464,30,9,56
256,30.39544677734375,0.59798569634165155,29,9,55
