sample,mean,mean_uncertainty,median,percentile_16,percentile_84
0,0.029449461112729391,0.095994880104624397,0,-3,4
1,0.054791727352170111,0.092722508167740914,0,-3,4
2,0.049257209437809493,0.089451268887550575,0,-3,4
3,0.037780367025924848,0.085979539322700055,0,-3,4
4,0.035391785610253419,0.082499083891877198,0,-3,3.5
5,0.059335857850276723,0.079403278606779787,0,-3,3.5
6,0.092076900669967959,0.076064434742359036,0,-3,3
7,0.099475677250218469,0.072382470143026262,0,-3,3
8,0.084911156422953687,0.068404450132335939,0,-3,3
9,0.10885522866297699,0.064700426688077253,0,-3,3
10,0.12848820273812991,0.061214213282593972,0,-3,3
11,0.14252840081561316,0.057782455919877622,0,-2.5,3
12,0.15703466355956888,0.054439157815203018,0,-2.5,3
13,0.16274395572385669,0.051456056673966931,0,-2.5,3
14,0.1363530439848529,0.048826687962585304,0,-2.5,3
15,0.1369356248179435,0.045890548289360254,0,-2,3
16,0.15278182347800756,0.042947815581280309,0,-2,3
17,0.14695601514710166,0.039984594036362842,0,-2,3
18,0.16501602097290999,0.036927480146558181,0,-2,3
19,0.14485872414797554,0.033943037976599186,0,-2,3
20,0.13058549373725603,0.030544077852703622,0,-2,3
21,0.10978735799592193,0.027212921760758419,0,-2,2.5
22,0.070521409845616084,0.024270732496996926,0,-2,2
23,0.061782697349257211,0.022419361929545092,0,-2,2
24,0.082231284590736961,0.021172575743908878,0,-2,2
25,0.090678706670550543,0.021186512468382369,0,-2,2
26,0.088639673754733472,0.022372277931708047,0,-2,2
27,0.079143606175356832,0.024396955773538564,0,-2,2
28,0.053102242936207397,0.027210707231022615,0,-2,2
29,0.080716574424701426,0.030523450283226457,0,-2,2
30,0.096096708418293042,0.034541576651761469,0,-2.5,2
31,0.13559568890183513,0.038745301140549498,0,-2.5,2.5
32,0.12569181473929508,0.043115605788810171,0,-3,2
33,0.16472473055636469,0.047599416838250821,0,-3,2.5
34,0.14981066122924555,0.051709206846402352,0,-3,2.5
35,0.15010195164579085,0.05533694803200552,0,-3,2.5
36,0.13076026798718321,0.05891893879872976,0,-3,3
37,0.1560442761433149,0.062163261714776735,0,-3,3
38,0.14287794931546752,0.064917849868776883,0,-3,2.5
39,0.16623944072240024,0.068142039474941712,0,-3,3
40,0.15720943780949606,0.071480726846534809,0,-3,3
41,0.18278473638217302,0.074744556906831169,0,-3,3
42,0.22723565394698514,0.078329325045281603,0,-3,3
43,0.2505388872706088,0.082247404020956427,0,-3,3
44,0.25875327701718615,0.08678870330713713,0,-3,3
45,0.27995921934168366,0.091698144267678874,0,-3.5,3
46,0.34311098164870374,0.097484038154696959,0,-3.5,3
47,0.44150888435770463,0.10410433905140749,0,-3.5,3
48,0.54247014273230409,0.11246070192757662,0,-4,3
49,0.6632391494319837,0.1233240948273699,0,-4,3
50,0.80265074279056214,0.13620337028084276,0,-4,3
51,0.9594815030585494,0.15149530962471169,0,-4,3.5
52,1.1769006699679581,0.1693916774500008,0,-4,4
53,1.4957471599184387,0.19002786635171051,0,-4,4
54,1.8964462569181475,0.21447020227692984,0,-4,4
55,2.652869210602971,0.24464996197928149,0,-4,4
56,4.4135450043693565,0.28654090983566832,0,-4,6
57,9.5511505971453534,0.35286391498537883,2,-3,13
58,25.435799592193415,0.46480807950346054,11,0.5,41
59,67.770084474220795,0.65798176166440625,46,13,113.5
60,154.55610253422662,0.99919645872619245,123,51,250.38000000000011
61,290.80521409845613,1.5790054926958714,239,116,467.88000000000011
62,462.47419166909407,2.4052129365451296,378,195,738
63,647.94928633847951,3.374004686616733,524,276,1033
64,830.07972618700842,4.3673660871639859,664,352,1316
65,999.69976696766673,5.3147840640317279,793,421,1574
66,1152.9380425284007,6.1865925307457657,908,484,1812.7600000000002
67,1288.3204485872416,6.9694448559751274,1015,537,2026
68,1405.3830177687155,7.6559384010194362,1102,583,2210.2600000000002
69,1504.462656568599,8.2425163746888952,1175,621,2366.7600000000002
