sample,mean,median,percentile_16,percentile_84
0,-0.60822916030883789,0,-4,4
1,-0.55082404613494873,0,-4,4
2,-0.53777235746383667,0,-3.5,4
3,-0.46388673782348633,0,-3,4
4,-0.43900009989738464,0,-3,4
5,-0.38247981667518616,0,-3,4
6,-0.29686981439590454,0,-3,4
7,-0.2472071647644043,0,-3,4
8,-0.18205951154232025,0,-3,4
9,-0.14412122964859009,0,-3,3.5
10,-0.059838514775037766,0,-3,4
11,-0.055746044963598251,0,-3,3.5
12,-0.0049773254431784153,0,-3,3.5
13,0.00066364341182634234,0,-3,3
14,0.03351399302482605,0,-2.5,3
15,0.030748810619115829,0,-2.5,3
16,0.073111385107040405,0,-2.5,3
17,0.083729676902294159,0,-2.5,3
18,0.097666189074516296,0,-2,3
19,0.12000884860754013,0,-2,3
20,0.13250747323036194,0,-2,3
21,0.16878664493560791,0,-2,3
22,0.17464882135391235,0,-2,3
23,0.19477933645248413,0,-2,3
24,0.1872580498456955,0,-2,2.2999999999997272
25,0.20993253588676453,0,-2,2.5
26,0.19798694550991058,0,-2,2.5
27,0.20362791419029236,0,-2.5,2.5
28,0.22707664966583252,0,-2.5,2.5
29,0.30394867062568665,0,-2.5,3
30,0.2751908004283905,0,-3,3
31,0.2532905638217926,0,-3,3
32,0.25085720419883728,0,-3,3
33,0.28735759854316711,0,-3,3
34,0.31158056855201721,0,-3,3
35,0.35549163818359375,0,-3,3
36,0.35449618101119995,0,-3,3
37,0.38391771912574768,0,-3,3
38,0.41709989309310913,0,-3,3
39,0.47472625970840454,0,-3,3
40,0.52549499273300171,0,-3.5,3
41,0.56276959180831909,0,-4,3
42,0.68554365634918213,0,-3.5,3
43,0.7113150954246521,0,-4,3
44,0.76628690958023071,0,-4,3
45,0.80898129940032959,0,-4,3
46,0.92323857545852661,0,-4,3
47,0.97035723924636841,0,-4,3
48,1.0849463939666748,0,-4,3
49,1.1945581436157227,-0.5,-4,3
50,1.3531688451766968,-0.5,-4.5,3.5
51,1.460789680480957,-0.5,-5,3.5
52,1.6395310163497925,-0.5,-5,4
53,1.9307599067687988,-0.5,-5,4
54,2.3419976234436035,-0.5,-5,4
55,3.057736873626709,0,-5,4
56,4.5973896980285645,0,-5,6
57,8.9905986785888672,1,-4,12
58,23.612543106079102,9,-1,39.5
59,66.331161499023438,44.5,10,114
60,160.64738464355469,128,46,273
61,316.40603637695312,255,109,539
62,518.62860107421875,414,187,886
63,740.515625,586,265.70000000000005,1273
64,960.0657958984375,751,340.5,1647
65,1165.56591796875,904,407.5,1988
66,1352.042724609375,1045.5,471,2310.5999999999995
67,1517.5018310546875,1164,528,2584.5
68,1661.2093505859375,1267,576,2830.2999999999997
69,1783.37939453125,1356,620,3046.1999999999989
70,1885.015380859375,1428,653,3211
71,1967.880126953125,1488,683.70000000000005,3345.9999999999986
72,2034.07275390625,1536,706,3456.5999999999967
73,2086.11572265625,1576,723,3539.7999999999997
74,2126.42236328125,1603,735.20000000000005,3604
75,2157.256103515625,1625.5,746.70000000000005,3656.7999999999984
76,2180.47119140625,1646,754.20000000000005,3687
77,2197.62548828125,1657,760.20000000000005,3717.0999999999967
78,2210.39990234375,1667,765,3735.4999999999986
79,2221.072509765625,1675,771,3753
80,2232.85400390625,1687,777,3769.5999999999995
81,2247.954345703125,1699.5,784.20000000000005,3795.1999999999989
82,2266.4208984375,1714,791.5,3824.1999999999989
83,2286.438720703125,1729,797.20000000000005,3858.7999999999997
84,2305.967529296875,1744.5,805.20000000000005,3892
85,2323.472412109375,1761,811,3917.5999999999995
86,2338.136962890625,1773,815.20000000000005,3942
87,2349.623046875,1784.5,818.40000000000009,3962
88,2357.857666015625,1793,822.20000000000005,3976.7999999999984
89,2362.9140625,1796,823.5,3987.5999999999995
90,2364.87646484375,1798,825.40000000000009,3991.8999999999992
91,2363.991943359375,1799,826,3987.8999999999978
92,2360.614501953125,1798,827.20000000000005,3984.5999999999995
93,2355.07568359375,1791,827.20000000000005,3971.5999999999995
94,2347.640869140625,1786,825,3950.9999999999973
95,2338.69482421875,1780,823.70000000000005,3937
96,2328.58544921875,1773,822,3923.0999999999995
97,2317.520263671875,1764,817.20000000000005,3907.2999999999997
98,2305.77734375,1755,813,3889
99,2293.584228515625,1745,810,3866.5999999999995
100,2281.25537109375,1736,806,3843.8999999999992
101,2269.109130859375,1726,803,3828
102,2257.17626953125,1715,800,3806.7999999999984
103,2245.33349609375,1706.5,795,3785.7999999999984
104,2233.420654296875,1698,790,3762.1999999999989
105,2221.327392578125,1691,784,3743
106,2208.939697265625,1680,779.20000000000005,3721.5999999999995
107,2196.04736328125,1668.5,775.70000000000005,3703.7999999999984
108,2182.623046875,1658,770,3682.3999999999978
109,2168.670166015625,1648,765.20000000000005,3659.1999999999989
110,2154.246337890625,1635,759.20000000000005,3638.5999999999995
111,2139.3359375,1625,754,3606.3999999999992
112,2124.0146484375,1615,748,3580.1999999999989
113,2108.42333984375,1604,742,3557.5999999999995
114,2092.527099609375,1592.5,735,3524.7999999999997
115,2076.368896484375,1577,728.70000000000005,3501.5999999999995
116,2059.977783203125,1564.5,722,3474.8999999999992
117,2043.3743896484375,1553,715.20000000000005,3444
118,2026.650390625,1540,710,3415.7999999999997
119,2009.8529052734375,1528,704,3386.5999999999995
120,1993.02197265625,1513.5,698,3360
121,1976.143798828125,1500,690.70000000000005,3329.7999999999997
122,1959.321044921875,1486,684.70000000000005,3302.5999999999995
123,1942.5333251953125,1474,678,3274.1999999999989
124,1925.68701171875,1463.5,671,3247
125,1908.798583984375,1451,665.20000000000005,3216.5999999999995
126,1891.86865234375,1440,659,3183.5999999999995
127,1874.881103515625,1426,652,3155
128,1857.87451171875,1415,645.70000000000005,3128.7999999999997
129,1840.7947998046875,1402,638,3102.5999999999995
130,1823.706298828125,1388,631.70000000000005,3074.5999999999995
131,1806.5323486328125,1375.5,624,3041.2999999999997
132,1789.3377685546875,1363,618.40000000000009,3013.2999999999997
133,1772.1619873046875,1350,611,2980.8999999999992
134,1754.981689453125,1337,604,2955.2999999999997
135,1737.866943359375,1325,597,2928.2999999999997
136,1720.8310546875,1312,591,2903
137,1703.790283203125,1297.5,584.70000000000005,2876.5999999999995
138,1686.8311767578125,1285,579,2851.5999999999995
139,1669.9158935546875,1270.5,573,2820.8999999999992
140,1653.0260009765625,1257,568,2793.7999999999997
141,1636.2047119140625,1242,561,2767
142,1619.5201416015625,1229,554,2737
143,1602.927978515625,1217,548,2710.5999999999995
144,1586.4356689453125,1206,541.70000000000005,2680.5
145,1570.1029052734375,1195,535,2657
146,1553.90478515625,1184,529,2625.0999999999995
147,1537.7974853515625,1173,523,2598.7999999999997
148,1521.7955322265625,1160,517.5,2571
149,1505.898193359375,1147,512,2543
150,1490.1331787109375,1136,507,2513.5999999999995
151,1474.469482421875,1124,502,2490
152,1458.8173828125,1112,495,2460.1999999999989
153,1443.2574462890625,1101,490,2433.8999999999992
154,1427.7864990234375,1088,484.20000000000005,2412.1999999999989
155,1412.4034423828125,1076,479,2383.9999999999986
156,1397.1380615234375,1065,473,2360
157,1381.9993896484375,1053,468,2332
158,1366.9478759765625,1042,462,2308
159,1352.009765625,1031,455.20000000000005,2281.5999999999995
160,1337.1973876953125,1022,450,2259
161,1322.4364013671875,1010,445,2235
162,1307.81494140625,1000,440,2209.5999999999995
163,1293.2808837890625,989,435,2185
164,1278.821533203125,979,429,2160.7999999999997
165,1264.5589599609375,968,424.5,2137
166,1250.4512939453125,957,419.5,2113.7999999999997
167,1236.4315185546875,945,415,2090.2999999999997
168,1222.53759765625,935,409.70000000000005,2068.1999999999989
169,1208.773681640625,924,405.5,2041.2999999999997
170,1195.0791015625,913,401,2020
171,1181.470703125,902,396,1996.5999999999995
172,1168.0025634765625,893,390,1978
173,1154.72314453125,884,386,1957.5999999999995
174,1141.5986328125,873,380.70000000000005,1935
175,1128.5152587890625,863.5,375.70000000000005,1912
176,1115.5989990234375,854.5,372,1893.2999999999997
177,1102.777587890625,843,367,1875.2999999999997
178,1090.0712890625,833,362,1853
179,1077.5162353515625,823,357.5,1831.1999999999989
180,1065.063720703125,812,353.5,1808.2999999999997
181,1052.710693359375,803,349,1786
182,1040.4365234375,793,345,1766.5999999999995
183,1028.29345703125,786,341,1748
184,1016.2755126953125,777,337,1727.5999999999995
185,1004.4183349609375,769,333,1707.7999999999984
186,992.66717529296875,760,327,1685
187,981.0379638671875,750,323.5,1663
188,969.5196533203125,739.5,319,1640.2999999999997
189,958.14434814453125,731,315,1622
190,946.83697509765625,722,310,1600.3999999999992
191,935.66583251953125,712,307,1584.5999999999995
192,924.58734130859375,704,302,1568.2999999999997
193,913.61419677734375,697,298,1551
194,902.72613525390625,688,294,1536.7999999999997
195,891.93505859375,680,290,1517.7999999999997
196,881.2440185546875,672.5,287,1500.5
197,870.6793212890625,664,282,1478.2999999999997
198,860.154541015625,656.5,279,1460.5999999999995
199,849.79241943359375,648.5,275,1443.7999999999997
200,839.54443359375,639.5,271.20000000000005,1426
201,829.38134765625,632.5,268,1410.7999999999997
202,819.33526611328125,625,264.70000000000005,1394
203,809.381591796875,617.5,261,1381.0999999999995
204,799.57171630859375,609,257,1364.4999999999986
205,789.85308837890625,603,253,1349
206,780.260498046875,597,249,1334
207,770.7562255859375,589,245,1317.5999999999995
208,761.4039306640625,582,242,1300.5999999999995
209,752.10443115234375,574,237,1285.7999999999997
210,742.92376708984375,568,235,1269.5999999999995
211,733.849365234375,561,232,1255
212,724.7694091796875,554,228.5,1239
213,715.78533935546875,547,224.5,1225
214,706.8538818359375,540.5,222,1210.2999999999997
215,698.08782958984375,534,218,1196
216,689.37957763671875,527,215,1180
217,680.81585693359375,521,212,1165.5
218,672.29632568359375,514,209,1150
219,663.85919189453125,507.5,206,1136
220,655.5687255859375,501,203,1122.5999999999995
221,647.32537841796875,495,200.20000000000005,1112
222,639.19720458984375,488,197,1100.5
223,631.14691162109375,481,194,1088.2999999999997
224,623.20751953125,474,191.20000000000005,1075.2999999999997
225,615.383056640625,468.5,188.5,1060.7999999999997
226,607.6290283203125,463,185.20000000000005,1048
227,599.9188232421875,457,182,1036
228,592.2877197265625,451,179,1022.5
229,584.79595947265625,446,176,1010.5999999999995
230,577.3402099609375,440,173,998.59999999999945
231,569.98638916015625,434,171,985
232,562.6807861328125,429,168,972
233,555.51666259765625,423,165,958.79999999999973
234,548.416015625,418,162,946
235,541.37176513671875,413,160,934
236,534.4066162109375,408,157,922
237,527.5338134765625,403,155,909
238,520.7281494140625,398,152.5,897.79999999999973
239,513.961181640625,393,149.5,889
240,507.29400634765625,388,147,879.59999999999945
241,500.71884155273438,383,144.70000000000005,869.29999999999973
242,494.21490478515625,378,143,860.5
243,487.75146484375,373,140,848.79999999999973
244,481.39907836914062,368,138,839
245,475.13504028320312,361.5,135,827.59999999999945
246,468.91781616210938,357,133,817.79999999999973
247,462.71353149414062,352,131,806
248,456.6043701171875,347,128.70000000000005,794
249,450.564208984375,343,126,784
250,444.61056518554688,338,124,775
251,438.75180053710938,334,121.5,766
252,432.909423828125,329,119.20000000000005,755
253,427.11260986328125,325,117,747
254,421.40536499023438,320,115,738
255,415.68820190429688,316,112,729
256,410.09820556640625,313,111,718.29999999999973
257,404.50714111328125,308,108,710
258,399.03152465820312,304.5,106.20000000000005,700
259,393.59417724609375,300,105,691
260,388.17123413085938,297,103,681.59999999999945
261,382.8292236328125,292,101,672.29999999999973
262,377.55447387695312,287,99,663.59999999999945
263,372.36434936523438,282,97,656
264,367.2144775390625,279,96,647
265,362.14944458007812,275,95,639
266,357.1636962890625,271,93,630
267,352.22830200195312,267.5,91.5,622.59999999999945
268,347.32528686523438,263.5,90,613.79999999999973
269,342.53036499023438,259,88.5,606.59999999999945
270,337.744384765625,255,87,598
271,333.0340576171875,252,86,589.59999999999945
272,328.35992431640625,247,85,584
273,323.6971435546875,244,84,576
274,319.11880493164062,240,82.200000000000045,567.5
275,314.57736206054688,236,81,560.59999999999945
276,310.11380004882812,232.5,80,552.59999999999945
277,305.63619995117188,229,79,546
278,301.20639038085938,225,77.5,539.5
279,296.88552856445312,222,76,532
280,292.56930541992188,219,76,524.5
281,288.318115234375,216,74.200000000000045,518
282,284.107177734375,212,73,511
283,279.9810791015625,208,72,504
284,275.82113647460938,206,71,497
285,271.7373046875,202,70,488.79999999999973
286,267.68719482421875,198.5,69,482.59999999999945
287,263.67593383789062,195,68,476.5
288,259.7174072265625,192,67,471
289,255.83718872070312,189,66,464.79999999999973
290,251.9693603515625,185,65,458
291,248.13737487792969,182,64,452
292,244.39376831054688,179,63,445
293,240.70899963378906,176,62,438.5
294,236.99679565429688,172,61,432.5
295,233.37661743164062,169.5,60.5,426.5
296,229.82844543457031,167,59,420.79999999999973
297,226.29808044433594,163,59,414
298,222.75091552734375,160.5,58,410
299,219.23194885253906,158,57,404
300,215.79824829101562,155,56,398
301,212.35482788085938,152,55,392.29999999999973
302,208.952880859375,148.5,54,386.5
303,205.62504577636719,146,53,381.59999999999945
304,202.33392333984375,143,52,375
305,199.07167053222656,140.5,51,369
306,195.83442687988281,138,50,364
307,192.65357971191406,135,50,359
308,189.475830078125,132,49,354
309,186.355712890625,129.5,48,349.5
310,183.26600646972656,127,47,345
311,180.233154296875,124,46,339
312,177.21656799316406,122,45,333.79999999999973
313,174.20982360839844,119,44,329
314,171.27243041992188,117,43.5,323.5
315,168.40426635742188,114.5,43,318
316,165.55535888671875,112,42,313
317,162.69528198242188,110,41,307.79999999999973
318,159.84812927246094,108,40,303
319,157.11480712890625,105,40,298
320,154.35704040527344,103,39,293
321,151.66873168945312,101,38,288
322,149.03628540039062,99,38,283
323,146.39752197265625,97,37,279
324,143.78465270996094,95,36,274
325,141.21214294433594,93,36,270
326,138.66586303710938,91.5,35,265
327,136.16911315917969,90,34,260
328,133.69317626953125,88,33,255
329,131.23648071289062,87,32.5,251
330,128.77159118652344,85,32,246
331,126.36655426025391,84,31,241
332,124.03030395507812,83,31,238
