sample,mean,mean_uncertainty,median,percentile_16,percentile_84
0,-0.26945039257673092,0.33603426327975694,0,-11,11
1,-0.17856293123959077,0.33030537556190726,0,-10,10.5
2,-0.026052819414703783,0.32204150990309649,0,-10,10
3,0.090292648108493939,0.31411583143643124,0,-10,10.5
4,0.062693314299310021,0.30353798471505006,0,-10,10.5
5,-0.06459671663097788,0.28987097167288239,0,-10,10.5
6,-0.11503687842017607,0.27727375538894461,0,-10,10
7,-0.12098501070663811,0.26683228414646393,0,-10,10.5
8,-0.25779205329526528,0.26176598824498154,0,-10.5,10
9,-0.28443968593861529,0.26182354888686932,-0.5,-10.5,10
10,-0.1714251724958363,0.26367215757985163,0,-10,10
11,-0.056983107304306446,0.26357645736417668,0,-10,10
12,-0.011539376635736379,0.25964480163071851,0,-10,10
13,0.033190578158458245,0.2516883412287545,0,-10,10
14,0.08934094694266001,0.24400795353914079,0,-9.5,10
15,-0.05841065905305734,0.2441544728880975,0,-10,10
16,-0.21805852962169878,0.24941725026632089,0,-10,10
17,-0.30704258862717104,0.25676555392797734,0,-10,10
18,-0.31989055436592911,0.26341889819916448,0,-10,10
19,-0.41339519390911256,0.26868812721159563,0,-10,10
20,-0.53354746609564596,0.27053150606735205,0,-10,10
21,-0.63038305971924813,0.26747271314147114,0,-10,10
22,-0.63990007137758742,0.26311468440327102,0,-10,10
23,-0.48025220080894598,0.26038945823005932,0,-10,10
24,-0.34249345705448492,0.25648823480693289,0,-10,10
25,-0.2908636688079943,0.24869318125322901,0,-10,10
26,-0.16999762074708541,0.24117724801982021,0,-10,9.5
27,-0.15524625267665954,0.23913170183737609,0,-10,10
28,-0.048179871520342615,0.23897271447922819,0,-10,10.5
29,0.03652153223887699,0.2402042472342038,0,-9.5,10
30,0.080537711158696165,0.24131750775541749,0,-10,10
31,0.055793480847014035,0.24439684442919093,0,-9.5,10
32,-0.029859624078039496,0.24725005147032403,0,-10,10
33,-0.18498691410896978,0.24592293650113287,0,-10,9.5
34,-0.25731620271234834,0.24347252223155097,0,-10,10
35,-0.27087794432548179,0.24710909807616449,0,-10,10
36,-0.3798477278134666,0.25787675421974571,0,-10,10
37,-0.50856531049250531,0.27257631096822216,0,-10.5,10
38,-0.49238639067332857,0.28753103985485556,0,-10.5,10
39,-0.2930049964311206,0.2975909144403463,0,-10.5,10.5
40,-0.04342136569117297,0.30512739521038712,0,-10,10.5
41,0.19236259814418272,0.30943285548394855,0,-10,10.5
42,0.30942184154175589,0.31270085082301574,0,-10,10.5
43,0.39364739471805854,0.32112007784090535,0,-9.5,10.5
44,0.36914108969783488,0.33437112866258228,0,-10,10.5
45,0.36818938853200095,0.34801265072482102,0,-10,10
46,0.45645967166309781,0.3608829782894572,0,-10,10
47,0.57994289793004994,0.37847237485413848,0,-10,10
48,0.57351891506067099,0.40454997437552326,0,-11,10.5
49,0.52902688555793476,0.43545193343469085,0,-11,10.5
50,0.45955270045205804,0.46773701808235119,0,-11,11
51,0.38222698072805139,0.50124335497357075,-0.5,-11.5,11
52,0.3001427551748751,0.52854718086656638,0,-11.839999999999975,11
53,0.3408279800142755,0.54988206958707586,0,-12,11.5
54,0.44194622888413038,0.5659858741934497,-0.5,-12,11
55,0.56566738044254106,0.57759093075220991,0,-11.5,11
56,0.73435641208660485,0.59209412416464702,0,-12,11.5
57,1.2213894837021175,0.62675423436002153,0,-11.5,11.5
58,1.7293599809659768,0.68755320317951951,0,-11.5,12
59,2.3332143706876041,0.76506464420986575,0,-11.5,12
60,3.2654056626219368,0.85738386262894939,0,-12,12
61,5.3593861527480371,0.98596512774953282,0,-12,12.5
62,13.987270996906972,1.2057522688470124,3.5,-9.5,22
63,60.670592433975735,1.7424697437496328,28,0,115
64,208.96990245063051,3.2613124574149963,149,32,375.5
