sample,mean,median,percentile_16,percentile_84
0,0.002040524035692215,0,-3,4
1,0.011849359609186649,0,-3,4
2,0.014892245642840862,0,-3,4
3,0.015321830287575722,0,-3,3.5
4,0.028173552826046944,0,-3,3.5
5,0.048364002257585526,0,-3,3.5
6,0.061108328402042389,0,-3,3
7,0.065010383725166321,0,-3,3
8,0.058423426002264023,0,-3,3
9,0.065905347466468811,0,-3,3
10,0.0618600994348526,0,-3,3
11,0.064723990857601166,0,-3,3
12,0.069413617253303528,0,-2.5,3
13,0.059891171753406525,0,-2.5,3
14,0.063113048672676086,0,-2.5,3
15,0.057385265827178955,0,-2.5,3
16,0.063793227076530457,0,-2,3
17,0.062039092183113098,0,-2,3
18,0.070952959358692169,0,-2,3
19,0.073566265404224396,0,-2,3
20,0.073673658072948456,0,-2,2.5
21,0.057635854929685593,0,-2,2.5
22,0.055845923721790314,0,-2,2
23,0.058065440505743027,0,-2,2
24,0.069700010120868683,0,-2,2
25,0.065762154757976532,0,-2,2
26,0.076394356787204742,0,-2,2
27,0.079365648329257965,0,-2,2
28,0.075606785714626312,0,-2,2
29,0.1125510111451149,0,-2.5,2.5
30,0.13685831427574158,0,-2.5,2.5
31,0.12318322062492371,0,-2.5,2.5
32,0.13954320549964905,0,-3,2.5
33,0.16320613026618958,0,-3,2.5
34,0.17308655381202698,0,-3,2.5
35,0.16291974484920502,0,-3,2.5
36,0.1727643758058548,0,-3,2.5
37,0.18862318992614746,0,-3,3
38,0.19055631756782532,0,-3,3
39,0.17158301174640656,0,-3,3
40,0.18833678960800171,0,-3,3
41,0.20501896739006042,0,-3,3
42,0.24654543399810791,0,-3,3
43,0.26473113894462585,0,-3,3
44,0.29626977443695068,0,-3,3
45,0.33153146505355835,0,-3.5,3
46,0.3920312225818634,0,-3.5,3
47,0.46158802509307861,0,-4,3
48,0.52989190816879272,0,-4,3
49,0.61727643013000488,0,-4,3
50,0.73408746719360352,0,-4,3
51,0.87184077501296997,0,-4,3.5
52,1.0910359621047974,0,-4,4
53,1.4698933362960815,0,-4,4
54,2.0633995532989502,0,-4,4
55,3.0870623588562012,0,-4,5
56,5.2005801200866699,0,-4,6.5
57,10.709672927856445,2,-3,14
58,26.657907485961914,11,0.5,42
59,67.302536010742188,44.5,12,112
60,147.96771240234375,114.5,44.5,242
61,272.12124633789062,216,100,442
62,427.118408203125,336,169,692.35999999999876
63,593.9832763671875,459,241,957
64,757.760009765625,579,305,1218
65,910.38720703125,689,366,1463
66,1048.3411865234375,789,420,1680.8599999999988
67,1170.17529296875,872,469,1870
68,1275.471435546875,947,509,2040.5
69,1364.5897216796875,1011.5,544,2179.3599999999988
70,1438.457763671875,1064,573,2296.3599999999988
71,1498.543701171875,1106,596,2390
72,1546.485595703125,1141.75,614,2466.8599999999988
73,1584.09423828125,1168.25,630,2528
74,1613.2281494140625,1189.5,641,2572.8599999999988
75,1635.553955078125,1206,651,2609
76,1652.4508056640625,1218,657,2636
77,1665.1429443359375,1227.5,663,2659
78,1674.920654296875,1237,668,2673
79,1683.7557373046875,1244.5,672,2687
80,1693.8077392578125,1252.25,677,2704
81,1706.4892578125,1263,683,2720.8599999999988
82,1721.4947509765625,1275,688.63999999999987,2743.5
83,1737.4241943359375,1286,696,2771.8599999999988
84,1752.80126953125,1297,702,2796.5
85,1766.54931640625,1307,707,2822.5799999999963
86,1778.1175537109375,1316,712,2840
87,1787.229736328125,1323,715.5,2855.7199999999975
88,1793.892578125,1328,718.63999999999987,2867.4399999999951
89,1798.149658203125,1331,721,2871
90,1800.090087890625,1333,721,2871.7199999999975
91,1799.88525390625,1334,721,2870
92,1797.7799072265625,1333,720,2866
93,1794.0146484375,1329,718.13999999999987,2862
94,1788.8453369140625,1325.75,717,2853.7199999999975
95,1782.50146484375,1319.75,715,2843.7199999999975
96,1775.305908203125,1316,712,2831
97,1767.3646240234375,1311,708,2818.5
98,1758.9090576171875,1305,704.5,2804.8599999999988
99,1750.1363525390625,1299,701,2790
100,1741.34033203125,1292.5,698,2774.8599999999988
101,1732.71728515625,1286,695,2761.4399999999951
102,1724.25830078125,1280,692,2749.7199999999975
103,1715.875,1274,689,2739
104,1707.462646484375,1267,686,2722
105,1698.8663330078125,1261,682,2706.7199999999975
106,1689.9560546875,1254,678,2691.8599999999988
107,1680.693359375,1247,674.63999999999987,2677.8599999999988
108,1671.0537109375,1240.25,670,2661
109,1661.087158203125,1234,666,2646.7199999999975
110,1650.71826171875,1225,662,2630.7199999999975
111,1640.0308837890625,1218,657,2614
112,1629.021728515625,1209,652,2596.5
113,1617.751708984375,1200,647,2581
114,1606.26904296875,1191.5,642.5,2563.3599999999988
115,1594.59716796875,1183,638,2545
116,1582.758056640625,1173,633,2525.7199999999975
117,1570.7957763671875,1164,629,2507.4399999999951
118,1558.715576171875,1155,624,2487
119,1546.5323486328125,1146.75,619,2470
120,1534.2579345703125,1138,613,2450
121,1521.94970703125,1129,608,2430
122,1509.6253662109375,1119,602,2410
123,1497.2572021484375,1111,598,2394.3599999999988
124,1484.8935546875,1102,592,2374
125,1472.492431640625,1093,587,2355
126,1460.0721435546875,1084,582,2333.7199999999975
127,1447.64306640625,1074.5,577,2312
128,1435.1461181640625,1065,572,2291
129,1422.6241455078125,1056,567,2270
130,1410.1068115234375,1046,562,2252
131,1397.635009765625,1036.25,557,2233
132,1385.211669921875,1027,552,2210.7199999999975
133,1372.7877197265625,1018,546.5,2188.8599999999988
134,1360.359375,1007,541,2167.3599999999988
135,1347.8900146484375,998,536,2149
136,1335.4151611328125,989,531,2127
137,1322.9141845703125,978,526,2107.8599999999988
138,1310.43212890625,968.75,521,2086
139,1298.0057373046875,960,516,2066
140,1285.630126953125,950.5,510,2045.7199999999975
141,1273.295654296875,941,506,2024.7199999999975
142,1261.0377197265625,933,500,2006
143,1248.8408203125,924,495,1985.7199999999975
144,1236.7320556640625,915.5,489.5,1965.3599999999988
145,1224.6707763671875,906,484.5,1947.7199999999975
146,1212.6627197265625,897,480,1927
147,1200.678466796875,887.5,475,1908
148,1188.741455078125,878.5,470,1886.5
149,1176.8675537109375,869,465.5,1869.3599999999988
150,1165.0966796875,861,460.13999999999987,1851
151,1153.3558349609375,853,456,1832
152,1141.7261962890625,844,452,1810.5
153,1130.14453125,835,447,1792
154,1118.5919189453125,826.25,441.63999999999987,1773.5
155,1107.0972900390625,818.5,437,1755.3599999999988
156,1095.625,810,432,1736.7199999999975
157,1084.206298828125,802,427,1718
158,1072.864990234375,793.25,422.5,1699.8599999999988
159,1061.605712890625,784.5,418,1683
160,1050.3997802734375,776,413,1666
161,1039.3238525390625,768,408,1648.8599999999988
162,1028.3221435546875,760,404,1632.3599999999988
163,1017.4115600585938,751,399,1614.3599999999988
164,1006.5689697265625,743,395,1597.5
165,995.87603759765625,735,390,1581
166,985.2919921875,728,386,1563
167,974.78790283203125,719.25,381,1547
168,964.36871337890625,711,377.63999999999987,1529.4399999999951
169,954.0545654296875,703,374,1514
170,943.84765625,695,369.5,1498
171,933.741455078125,687,365.5,1482.5
172,923.70098876953125,680,361,1467
173,913.7769775390625,672,356.5,1449.5
174,903.92315673828125,664.5,353,1432.8599999999988
175,894.10504150390625,657.25,349,1416.8599999999988
176,884.39019775390625,649.75,344.5,1401.5
177,874.71331787109375,642.5,341,1386
178,865.143310546875,635,337,1370.8599999999988
179,855.6590576171875,628,333,1355.5
180,846.2943115234375,621,329,1340
181,836.984130859375,614,325,1326
182,827.8072509765625,607,321,1311
183,818.74114990234375,600,317,1296
184,809.75390625,594,314,1283
185,800.84716796875,587,310,1269
186,792.04669189453125,580.5,307,1255.7199999999975
187,783.3082275390625,574,303,1241.3599999999988
188,774.630615234375,567.75,299.13999999999987,1229
189,766.024658203125,561,296,1215
190,757.53839111328125,554,293,1202
191,749.1241455078125,547.75,289,1188
192,740.8336181640625,541,285,1177
193,732.66192626953125,535,282,1163
194,724.53936767578125,528.75,278,1150
195,716.50640869140625,523,275,1137
196,708.596435546875,517,271,1125
197,700.7567138671875,511,268,1113
198,693.0057373046875,505,265,1100.3599999999988
199,685.33184814453125,499,261,1087
200,677.72125244140625,494,258,1074
201,670.18951416015625,488.75,255,1063
202,662.7261962890625,483,252,1050
203,655.32550048828125,477.5,249,1039
204,648.01104736328125,472,246,1027.3599999999988
205,640.7979736328125,466,243,1016
206,633.6160888671875,460.25,240,1004
207,626.5257568359375,455,237,993
208,619.51397705078125,450,234,981
209,612.5894775390625,444.5,231,969
210,605.7506103515625,439,228.63999999999987,959
211,598.98175048828125,434,226,948
212,592.308349609375,429,223,937
213,585.68780517578125,424,220,926
214,579.1041259765625,420,217,914
215,572.58477783203125,414,215,904
216,566.152587890625,409,212,894
217,559.73712158203125,405,209,883
218,553.384521484375,400,207,872
219,547.0904541015625,396,204.5,862
220,540.8548583984375,391,202,851
221,534.71051025390625,386,200,841
222,528.559814453125,381,197,831
223,522.469482421875,377,195,821
224,516.441162109375,372.5,192,811.71999999999753
225,510.46136474609375,368,190,803
226,504.51779174804688,363.5,187.13999999999987,793.85999999999876
227,498.6077880859375,359,185,784
228,492.77734375,356,183,774
229,487.00967407226562,352,180,765
230,481.27700805664062,347,178,755
231,475.61309814453125,343,176,746
232,470.02993774414062,338,173.5,738
233,464.52008056640625,334,171,730
234,459.06179809570312,330,169,721
235,453.66598510742188,326,167,713
236,448.33578491210938,322,165,704
