sample,mean,median,percentile_16,percentile_84
0,-0.2699463963508606,0,-4,4
1,-0.23131762444972992,0,-3.5,4
2,-0.19764384627342224,0,-3.5,4
3,-0.18449792265892029,0,-3,4
4,-0.14465567469596863,0,-3,4
5,-0.10359995812177658,0,-3,4
6,-0.08003842830657959,0,-3,4
7,-0.077004753053188324,0,-3,4
8,-0.053948830813169479,0,-3,3.9600000000000364
9,-0.037061382085084915,0,-3,3.5
10,-0.023207604885101318,0,-3,3.5
11,-0.035645667463541031,0,-3,3
12,-0.011376276612281799,0,-3,3
13,0.0010617858497425914,0,-3,3
14,0.029274951666593552,0,-2.5,3
15,0.036353524774312973,0,-3,3
16,0.033319849520921707,0,-2.5,3
17,0.058903831988573074,0,-2,3
18,0.063555464148521423,0,-2.5,3
19,0.067903734743595123,0,-2,3
20,0.09004954993724823,0,-2,3
21,0.08013954758644104,0,-2,3
22,0.11148750782012939,0,-2,3
23,0.11583577841520309,0,-2,2.5
24,0.15092526376247406,0,-2,2
25,0.1470826119184494,0,-2,2
26,0.17752048373222351,0,-2,2.5
27,0.21119426190853119,0,-2.5,2.5
28,0.22929517924785614,0,-3,2.5
29,0.30715948343276978,0,-3,3
30,0.35337242484092712,0,-3,3
31,0.34619274735450745,0,-3,3
32,0.3516533374786377,0,-3,3
33,0.42951765656471252,0,-3,3
34,0.454090416431427,0,-3,3
35,0.47138234972953796,0,-3,3
36,0.50738191604614258,0,-3,3
37,0.56714528799057007,0,-3,3
38,0.57806652784347534,0,-3,3
39,0.61305493116378784,0,-3,3
40,0.63560521602630615,0,-3.5,3
41,0.69122254848480225,0,-3.5,3
42,0.76180607080459595,0,-3.9600000000000364,3
43,0.83208614587783813,0,-4,3
44,0.90004044771194458,0,-4,3
45,0.99307310581207275,0,-4,3
46,1.1162402629852295,0,-4,3
47,1.2812721729278564,0,-4,3
48,1.4401354789733887,0,-4,3.5
49,1.597785472869873,0,-4,3.5
50,1.7621093988418579,-0.5,-4.5,4
51,2.0175447463989258,0,-4.5,4
52,2.2204976081848145,-0.5,-5,4
53,2.4744160175323486,0,-5,4
54,2.8510971069335938,0,-5,4
55,3.4730002880096436,0,-5,5
56,4.9140963554382324,0,-5,6
57,9.3462934494018555,2,-3.5,12
58,24.994894027709961,11,0,42
59,71.725807189941406,51,13,125.5
60,174.54499816894531,144.5,53.5,293.46000000000004
61,342.11514282226562,288,122.5,572
62,557.0584716796875,460.5,203,941.92000000000007
63,791.1268310546875,648,286,1344.8400000000001
64,1021.8442993164062,831,364.5,1743.46
65,1237.447021484375,997,439.07999999999993,2110
66,1432.8927001953125,1151,505.07999999999993,2441.96
67,1606.1773681640625,1282.5,564.53999999999996,2741.8400000000001
68,1756.604248046875,1393,616.53999999999996,2991.9200000000001
69,1884.3883056640625,1491,657.07999999999993,3210.8400000000001
70,1990.689453125,1571,693.07999999999993,3392.9200000000001
71,2077.43017578125,1638,723,3538.5
72,2146.856201171875,1694,747,3655.8400000000001
73,2201.44482421875,1733,765,3746.2200000000003
74,2243.836181640625,1766.5,780.53999999999996,3818.8400000000001
75,2276.58984375,1791,794.5,3868
76,2301.674072265625,1812.5,804.53999999999996,3904
