sample,mean,mean_uncertainty,median,percentile_16,percentile_84
0,0.45769644779332613,0.15230766963050835,0.5,-4,5
1,0.5011123071402942,0.14750150768418777,1,-4,5
2,0.51273771080014352,0.14286971520127567,0.5,-3.5,5
3,0.49752421959095799,0.1382691980139496,0.5,-3.5,5
4,0.51359885181198417,0.13331347633930263,0.5,-3.5,5
5,0.54373878722640834,0.12816230808927112,1,-3,5
6,0.54015069967707208,0.12407195424381184,0.5,-3,5
7,0.53634732687477571,0.12037148166961933,0.5,-3,5
8,0.53943308216720487,0.11726378885882499,0.5,-3,5
9,0.53957660566917831,0.1147309349953519,0.5,-3,4.5
10,0.51510584858270547,0.11216088203940452,0.5,-3,4.5
11,0.49486903480444921,0.10950903146473039,0.5,-3,4
12,0.48295658414065301,0.10646562963391391,0.5,-3,4
13,0.44915679942590597,0.10368630737247198,0,-3,4
14,0.41327592393254398,0.10086099942561615,0,-3,4
15,0.35306781485468247,0.097827225217374636,0,-3,4
16,0.34782920703265158,0.094088178784311666,0,-3,4
17,0.32622891998564763,0.089800572875965157,0,-3,4
18,0.33240043057050594,0.084528759828889508,0,-3,4
19,0.3341227125941873,0.07820172548240846,0,-3,4
20,0.3492644420523861,0.071413334184345229,0,-3,3.5
21,0.36806602081090778,0.063220998330139208,0,-3,3.5
22,0.36411912450663797,0.054317984555050228,0,-3,3.5
23,0.35457481162540366,0.046322137819136515,0,-3,3
24,0.37947613921779694,0.04186304957405651,0,-3,3
25,0.38636526731252241,0.042194299712660865,0,-3,3
26,0.41851453175457481,0.046185973800744885,0,-3,3
27,0.4220308575529243,0.051793216292349904,0,-3,3
28,0.41105130965195552,0.057658359758180303,0,-3,3
29,0.38320775026910658,0.063728647725266624,0,-3,3
30,0.38614998205956225,0.069674813172767525,0,-3,3
31,0.39325439540724794,0.075975172742090175,0,-3,3
32,0.42791532113383568,0.082335087711368729,0,-3,3
33,0.41542877646214565,0.088738586545070525,0,-3,3
34,0.39425905992106208,0.095122116842192184,0,-3.5,3
35,0.39339791890922138,0.10184021348277135,0,-4,3
36,0.40057409400789379,0.10844235554850563,0,-4,3
37,0.42978112665949048,0.1147237776634614,0,-4,3
38,0.4698241837100825,0.12050337440647851,0,-4,3
39,0.50836024398995339,0.12580787369925353,-0.5,-4,3
40,0.52213850017940433,0.13094566822359016,-0.5,-4,3
41,0.54007893792608541,0.13571073061634117,-0.5,-4,3
42,0.56397560100466448,0.14005000298354062,-0.5,-4,3.5
43,0.54883387154646568,0.14428178957251497,-0.5,-4,3.5
44,0.54517402224614275,0.14811009991264906,-0.5,-4,4
45,0.55593828489415142,0.15186493176629823,-0.5,-4.5,4
46,0.55034086831718698,0.15585614729251762,-0.5,-4.5,4
47,0.54617868675995696,0.16044739633272515,-1,-4.5,4
48,0.5783279512020093,0.16546947719998167,-1,-5,4
49,0.57854323645496952,0.17166188464770679,-1,-5,4
50,0.64169357732328669,0.17992634653453207,-1,-5,4
51,0.72988876928597057,0.19031209608750332,-1,-5,4
52,0.84205238607822031,0.20370152375219322,-1,-5,4.5
53,0.98973806960889843,0.22032927334533461,-1,-5,5
54,1.1306781485468245,0.24018330995347706,-1,-5,5
55,1.2706853247219232,0.26384800280881265,-1,-5.5,5
56,1.5069250089702189,0.29219453273757884,-1,-5.5,5
57,1.8482238966630786,0.32438469235701739,-1,-5.5,5
58,2.2155005382131323,0.36186217515197272,-1,-6,5
59,2.5870828848223897,0.40794467615267016,-1,-6,5
60,2.1406530319339794,0.46856632292192818,-1,-8,5
61,-0.58780050233225689,0.55327037152321201,-3.5,-14,5
62,4.525654825977754,0.68069519268704293,-2,-21.5,20
63,64.147829207032657,0.94742625411907477,43,-0.5,126
64,265.39375672766414,1.5684647791945407,234,109,417.5
65,690.98586293505559,2.766177210697069,643,387,1000.7799999999997
66,1355.1872264083242,4.6789849643454922,1299,810,1912
67,2171.0801578758524,7.2187211002671301,2137,1283,3070
68,2992.6432723358448,9.9721289586080282,2969,1719.72,4279
69,3688.1822030857552,12.416445970084773,3665,2082.7200000000003,5318.7799999999997
70,4192.6555435952641,14.235219092918722,4172,2335.4400000000001,6083.5
71,4505.3448869752419,15.368982292133323,4488,2498.5,6565.7799999999997
72,4659.5615357014713,15.903232808698455,4646,2587.2200000000003,6807.2799999999997
73,4699.1949766774305,15.983593030763787,4683,2616,6862.5599999999995
74,4666.0200215285249,15.771290211185411,4652,2609,6798.5599999999995
75,4593.7685683530681,15.409393618580532,4585,2587.4400000000001,6667
76,4506.5321851453173,15.002568367774494,4500,2550.4400000000001,6522.2799999999997
77,4419.7281664872626,14.617112940799707,4417.5,2513,6382.119999999999
78,4341.4542518837461,14.282652205604904,4342,2476.2200000000003,6255.5599999999995
79,4274.9327592393256,14.008481709626716,4271.5,2444,6150.5599999999995
80,4220.02253318981,13.790449572869067,4216,2419.2200000000003,6059.2799999999997
81,4174.9768209544309,13.620110683468683,4173,2396,5988
82,4137.391819160388,13.48550973891599,4133,2375,5931
83,4105.1170434158594,13.3763962795268,4105,2356,5884.7799999999997
84,4076.2322210261932,13.283239644362348,4075,2343,5838.8399999999992
