sample,mean,mean_uncertainty,median,percentile_16,percentile_84
0,0.74911362485227084,0.28265752434924163,0,-3.7400000000000091,5
1,0.79182846530474427,0.27544389107971212,0,-3,5
2,0.81259496876582815,0.26802079228389808,0,-3,4.5
3,0.82593280432213401,0.25999767159104975,0,-3,4
4,0.8764139794023299,0.25093917314163239,0,-3,4
5,0.85750464291744044,0.24284717704550754,0,-3,4
6,0.80702346783724466,0.23519020867215548,0,-3,4
7,0.82019247003207829,0.22785962300554427,0,-3,4
8,0.82711463785243966,0.22039607316527271,0,-3,4
9,0.85446564241094036,0.21200037221830087,0,-3,4
10,0.83893297315549553,0.20330398234868435,0,-3,4
11,0.78017896336316062,0.1950314065420494,0,-3,4
12,0.80010130001688329,0.18737097733584965,0,-3,4
13,0.83960830660138441,0.17921642360699022,0,-3,3.7399999999997817
14,0.82356913726152292,0.17167897399988039,0,-2.5,3.5
15,0.81428330238055036,0.1641641478180412,0,-2.5,3
16,0.79976363329393885,0.15768283861588442,0,-2.5,3.5
17,0.81681580280263377,0.15142018868871271,0,-2,3
18,0.81073780178963362,0.14467854894929025,0,-2,3
19,0.81225730204288371,0.13666816702947931,0,-2,3
20,0.78203613033935504,0.12453626095998314,0,-2,3
21,0.76093196015532671,0.10932012497134079,0,-2,3
22,0.76836062806010463,0.093802744008664521,0,-2,3
23,0.70268445044740846,0.081181018292901239,0,-2,3
24,0.68833361472226917,0.074064013741378998,0,-2,3
25,0.69221678203613035,0.072189595265940182,0,-2,3
26,0.66824244470707417,0.075767081527357533,0,-2,3
27,0.65929427654904604,0.083478789813140608,0,-2,3
28,0.59463109910518319,0.093759502734094766,0,-2.5,3
29,0.62299510383251733,0.105207125325638,0,-2.5,3
30,0.57994259665709946,0.11707544682950398,0,-2.5,3
31,0.51646125274354215,0.12853897169826037,0,-3,3
32,0.50650008441668071,0.13980414334650465,0,-3,3
33,0.51494175249029206,0.15068525682694914,0,-3,3
34,0.5336822556137093,0.16229620433429073,0,-3,3
35,0.52490292081715351,0.17449925867890351,0,-3,3
36,0.50498058416343072,0.18671634761357589,0,-3,3
37,0.52422758737126451,0.19797555907621739,0,-3,3
38,0.51950025325004223,0.20993921387502656,0,-3,3
