sample,mean,mean_uncertainty,median,percentile_16,percentile_84
0,0.65076045627376422,0.1736667914541164,0,-3,4
1,0.67452471482889731,0.16630246578371738,0,-3,4
2,0.68498098859315593,0.1597716510848344,0,-3,4
3,0.69182509505703427,0.1548568174295257,0,-3,4
4,0.66673003802281372,0.14889990634990108,0,-3,4
5,0.70095057034220531,0.14147985511813957,0,-3,4
6,0.66673003802281372,0.13341096745171035,0,-3,4
7,0.68212927756653996,0.1256949661312172,0,-3,4
8,0.71330798479087454,0.11727603766929177,0,-2.5,3.5
9,0.76330798479087447,0.11057623784139382,0,-2.5,3.5
10,0.75912547528517105,0.10597625409608979,0,-2.5,3
11,0.68384030418250952,0.10233158969139219,0,-2,3
12,0.68802281368821294,0.10006137247333846,0,-2,3
13,0.70076045627376427,0.097438595222209226,0,-2,3
14,0.65114068441064643,0.095184040393521616,0,-2,3
15,0.62471482889733843,0.092674000432529255,0,-2,3
16,0.65456273764258555,0.089158259321617667,0,-2,3
17,0.58726235741444865,0.085425198789603196,0,-2,3
18,0.55456273764258557,0.079989236559879801,0,-2,3
19,0.53079847908745248,0.074044206542408453,0,-2,3
20,0.51863117870722431,0.068451314269493371,0,-2,3
21,0.49809885931558934,0.064459558192361724,0,-2,3
22,0.47718631178707227,0.061758789893390044,0,-2,2.5
23,0.43346007604562736,0.060798810386806811,0,-2,3
24,0.41178707224334599,0.060124782911066342,0,-2,2
25,0.39258555133079848,0.06088722071607628,0,-2,2.5
26,0.39068441064638781,0.063933934932287703,0,-2,2.5
27,0.43003802281368819,0.067477694933481186,0,-2,3
28,0.4043726235741445,0.070938376187314717,0,-2,2.5
29,0.39011406844106467,0.075452878034834719,0,-2,2.5
30,0.39942965779467682,0.079868128753789527,0,-2.5,2.5
31,0.40342205323193914,0.083399105513776245,0,-2.5,2.5
32,0.38079847908745246,0.086973820215613354,0,-2.5,2.5
33,0.33935361216730037,0.090301610098485877,0,-3,2.5
34,0.39163498098859317,0.093763340276116158,0,-3,2.5
35,0.37547528517110268,0.096869562623573477,0,-3,3
36,0.37642585551330798,0.10007683975361613,0,-3,3
37,0.39391634980988594,0.10467405711854337,0,-3,2.5
38,0.40171102661596958,0.10806285145657708,0,-3,3
39,0.39695817490494295,0.11185898315640952,0,-3,3
40,0.39315589353612168,0.1149323173975251,0,-3,3
41,0.38783269961977185,0.11703429892121582,0,-3,3
42,0.37585551330798478,0.11940009933252779,0,-3,3
43,0.38802281368821295,0.12296744631405641,0,-3,3
44,0.42433460076045626,0.12673813946029344,0,-3,3
45,0.43288973384030416,0.13131750179576002,0,-3,3
46,0.44714828897338404,0.13726544016343997,0,-3,3
47,0.50019011406844105,0.1448591078621432,0,-3.5,3
48,0.48593155893536122,0.15408365139276639,0,-4,3
49,0.50247148288973387,0.16290186099079448,0,-3.5,3
50,0.55323193916349811,0.1711361551234436,-0.5,-4,3
51,0.58384030418250954,0.17807740618815054,-0.5,-4,3.5
52,0.61311787072243351,0.18382314349837778,-0.5,-4,4
53,0.55836501901140689,0.18952742420956212,-0.5,-4,3.5
54,0.55304182509505706,0.19380502367748323,-0.5,-4,4
55,0.59011406844106462,0.19810083972778822,-0.5,-4,4
56,0.64030418250950571,0.20394599025854881,-0.5,-4,4
57,0.66558935361216731,0.21214494039706017,-0.5,-4,4
58,0.70665399239543725,0.2257455806444858,-0.5,-4,4
59,0.83079847908745252,0.24457064980888116,-0.5,-4,4
60,0.9479087452471483,0.26535430146734623,-0.5,-4,4
61,1.1269961977186311,0.28888513873354732,-0.5,-4,4
62,1.3682509505703422,0.31773963605800859,-0.5,-4.5,4.2799999999997453
63,1.8918250950570341,0.35382408894075845,0,-4.2799999999999727,5
64,4.2878326996197718,0.41621012708291971,0.5,-4,9
