sample,mean,mean_uncertainty,median,percentile_16,percentile_84
0,0.51969504447268111,0.14681878389432981,0,-3,4
1,0.51733526955890363,0.14109854574979669,0,-3,4
2,0.5098929025231439,0.13589739852530247,0,-3,4
3,0.52967870756943181,0.13027774099724684,0,-3,4
4,0.51552005808676715,0.12521417631780846,0,-3,4
5,0.48212016699945542,0.11925073604580383,0,-3,4
6,0.49282991468506082,0.1141720799370491,0,-3,4
7,0.5006353240152478,0.11027402061831648,0,-3,3.5
8,0.47304410963877291,0.1067450103203221,0,-3,3.5
9,0.42675621709929207,0.10394565947371905,0,-3,3
10,0.44436376837901614,0.10012317553054138,0,-2.5,3
11,0.43419858413505175,0.097658450968860472,0,-2.5,3
12,0.35069885641677256,0.095078924804985462,0,-2.5,3
13,0.32074786712652026,0.091003733499579423,0,-2.5,3
14,0.33454347431475767,0.086477660396341971,0,-2.5,3
15,0.3516064621528408,0.082464939718065511,0,-2.5,3
16,0.32437829007079327,0.078497094670556308,0,-2,3
17,0.30767834452713744,0.072529900726359314,0,-2.5,3
18,0.33055000907605736,0.065256543925017715,0,-2,3
19,0.34852060265020873,0.060044606061399802,0,-2,3
20,0.37774550735160645,0.056661092113461181,0,-2,3
21,0.42457796333272824,0.05399864396686118,0,-2,3
22,0.42530404792158288,0.052395863480517071,0,-2,3
23,0.438736612815393,0.051471622829825245,0,-2,3
24,0.44018878199310219,0.051646430700319663,0,-2,2.5
25,0.44127790887638407,0.052816141446351612,0,-2,2.5
26,0.45761481212561261,0.055103129535510172,0,-2,3
27,0.47867126520239606,0.057360501496382513,0,-2,3
28,0.48157560355781448,0.061116705849017995,0,-2,3
29,0.46723543292793612,0.065868103582724671,0,-2.5,3
30,0.46088219277545833,0.072509299740087282,0,-2.5,3
31,0.53766563804683243,0.081288513257157802,0,-2.5,3
32,0.57941550190597202,0.091661941245957265,0,-2.5,3
33,0.60736975857687425,0.10329127760455681,0,-3,3
34,0.65728807406062806,0.11467797398989635,0,-3,3
35,0.71700853149391908,0.12418716965953042,0,-2.8600000000000136,3
36,0.73370847703757491,0.13198857127078012,0,-3,3
37,0.69195861317843532,0.13956356523330887,0,-3,3
38,0.69958250136140865,0.14463597206487258,0,-3,3
39,0.69159557088400803,0.14846554045883384,0,-3,3
40,0.66581956797966968,0.15067352418972518,0,-3,3
41,0.66636413142131057,0.15212346836099735,0,-3,3
42,0.65492829914685058,0.15179992473582729,0,-3,3
43,0.62043928117625702,0.1511572829194272,0,-3,3
44,0.56616445815937555,0.15018852807424204,0,-3,3
45,0.55436558359048826,0.14968043740471917,0,-3,3
46,0.57814485387547654,0.1504756497388805,0,-3,3
47,0.57687420584498095,0.15302073247442094,0,-3.5,3
48,0.58467961517516787,0.15774650708060531,0,-3.5,3
49,0.58740243238337264,0.16402551404925833,0,-4,3
50,0.61989471773461613,0.17064213782784074,-0.5,-4,3
51,0.6316935923035033,0.17486071185945254,0,-4,3
52,0.63750226901434015,0.17855520554160745,-0.5,-4,3.5
53,0.67035759666001093,0.18293317434718678,-0.5,-4,4
54,0.6741695407514976,0.18686347966376254,-0.5,-4,4
55,0.67598475222363408,0.19049751912267024,-0.5,-4,4
56,0.76620076238881829,0.1953252352417931,-0.5,-4,4
57,0.8166636413142131,0.20042373077870962,-0.5,-4,4
58,0.8471591940461064,0.20610659811569004,-0.5,-4,4
59,0.88691232528589581,0.21177459438524712,-1,-4,4
60,0.91268832819023415,0.21882291803476811,-0.5,-4,4
61,1.0225086222544926,0.2271028214594808,-0.5,-4.5,4.5
62,1.1517516790706117,0.23588183531725362,0,-4.5,5
63,1.6482120166999454,0.25150272116395472,0,-4,6
64,4.0088945362134689,0.30336496334707502,0,-4,9.5
65,14.205481938645852,0.50975767828535268,3,-3,26.5
66,50.015429297513158,0.98936455046424088,25,4,94
67,151.28880014521692,1.7060902661030164,122,52.139999999999986,239
68,350.81811581049192,2.8355085087358942,306,187,497
69,624.97095661644585,4.7945111926976383,523,355,889.22000000000025
70,909.42112906153568,7.2861159811190603,733,494,1322
71,1157.5120711562897,9.6793849305489008,919,596.5,1705.7200000000003
72,1358.8687602105645,11.701770099141672,1074,676,2024.8600000000001
73,1519.8987111998547,13.373799133994742,1197,738.5,2285.7200000000003
74,1644.6331457614813,14.736960458934124,1287,784.13999999999999,2480.3200000000015
75,1732.4007986930478,15.765086584240803,1349,816,2609.7200000000003
76,1782.9424577963332,16.419103620444869,1388,835,2696.8600000000001
77,1799.6547467779997,16.704331771433807,1399,838.13999999999999,2714.4400000000005
78,1788.4574332909783,16.672573481527017,1388,832,2695
79,1755.531856961336,16.388455738114409,1359,814,2646.7200000000003
80,1706.0829551642767,15.908622882624371,1319.5,794,2565
81,1644.8386277001271,15.283103392989675,1274,768.63999999999999,2468.7200000000003
82,1576.322018515157,14.563329576359603,1223,741,2363
83,1504.5176983118533,13.796666842017302,1171,711.63999999999999,2248.3600000000001
84,1432.387547649301,13.019762148573292,1118,684,2142.7200000000003
85,1362.2911599201307,12.260957828678675,1068,656,2036.3600000000001
86,1296.4599745870394,11.537555142175588,1018,633,1932
87,1237.962606643674,10.86808277530729,976,614,1845.7200000000003
88,1191.268469776729,10.30587125511976,940,599,1773
89,1158.1268832819023,9.899690329598565,917,588,1721
90,1134.7220911236159,9.6259786863164205,900.5,579,1686
91,1115.3018696678164,9.4239029344633405,886,569.5,1659.8600000000001
92,1095.7171900526412,9.2411648521477883,872,560.13999999999999,1628
93,1074.5745144309312,9.053237503638023,855,550,1591.7200000000003
94,1052.0141586494826,8.8566127084753337,838,539.63999999999999,1552.8600000000001
95,1027.6788890905791,8.6464062125743997,818,528,1515
96,1001.0551824287529,8.4108338273197276,797,516.13999999999999,1473.0800000000004
97,972.67162824469051,8.1533763700720048,773,503,1429
98,943.22363405336716,7.8818178895767117,751.5,491.13999999999999,1387
99,913.25376656380467,7.6008792561871195,726.5,477,1341
100,883.2722817208205,7.31532336764365,703,463.5,1292.8600000000001
101,853.93900889453619,7.0322849558299412,681,450,1249
102,825.72227264476317,6.7582742081858482,661,437.5,1204.8600000000001
103,798.92666545652571,6.4972674666427741,641,426,1166.0800000000004
104,773.92684697767288,6.2522934601460056,623,415.13999999999999,1129.8600000000001
105,750.74877473225627,6.0252653110287335,606,405,1092.3600000000001
106,729.52931566527502,5.8183769097703859,590,395,1065.8600000000001
107,710.31947721909603,5.6325751140879214,577,385,1033.8600000000001
108,693.21092757306224,5.4676329762874873,564.5,379,1002
109,678.23307315302236,5.3228705372100578,553,371,978.36000000000013
110,665.17934289344714,5.1998168425009359,542.5,365,960
111,653.53911780722456,5.0950433637854111,534,359.63999999999999,943.44000000000051
112,642.6895988382646,5.0014440305210721,524.5,354,927.86000000000013
113,631.8950807769105,4.9113940374898712,516.5,348,911
114,620.92376111817032,4.8217056873156867,509,341.63999999999999,894.86000000000013
115,609.8642221818842,4.7322510181354849,500,337,878.36000000000013
116,598.65075331276091,4.6419355067390411,491,331,863
117,587.14576148121262,4.5496117089473556,482,326,846
118,575.2428752949719,4.4529580094678849,473,319,829.72000000000025
119,563.1552005808677,4.3536876942101381,463,313,813
120,551.26719912869851,4.2541255853676754,454,306.27999999999997,794
