sample,mean,mean_uncertainty,median,percentile_16,percentile_84
0,0.097152180361910409,0.069207106009848099,0,-4,4
1,0.11020468703648768,0.066473686933877008,0,-3.5,4
2,0.11291689621562064,0.064039960073467336,0,-3.5,4
3,0.13605543077509852,0.061583220366424336,0,-3,4
4,0.13325846505911768,0.058874580578562576,0,-3,4
5,0.16470314022969021,0.056226312582412737,0,-3,4
6,0.16211806585582914,0.053717629883703974,0,-3,4
7,0.14402254523880154,0.05145874099170776,0,-3,4
8,0.12478281137432724,0.049223430556616446,0,-3,4
9,0.11325592236301225,0.046928676146945715,0,-3,3.5
10,0.10308513794126371,0.044827593599364245,0,-3,3
11,0.12520659405856677,0.042990010602767616,0,-3,3
12,0.12919015129041828,0.041114440780208948,0,-3,3
13,0.11880747552654998,0.039523910576052111,0,-3,3
14,0.086388100182226549,0.037887689329337747,0,-3,3
15,0.085116752129507992,0.036121777344434329,0,-2.5,3
16,0.080836547018688823,0.034392986178910956,0,-2.5,3
17,0.072869432554985805,0.032623369749351171,0,-2.5,3
18,0.072360893333898377,0.030640304187278689,0,-2.5,3
19,0.060918760859431285,0.028594875145474642,0,-2.5,3
20,0.081556977581896006,0.0260984895225965,0,-2,3
21,0.074395050218248077,0.023620128273196837,0,-2,2.5
22,0.08388778234521338,0.021389567350528424,0,-2,2.5
23,0.077064881128957069,0.01942853032575606,0,-2,2
24,0.10122049413060982,0.018450785492437088,0,-2,2
25,0.096177480188159511,0.01840275838390127,0,-2,2
26,0.087574691698097215,0.019510038846287003,0,-2,2.5
27,0.10969614781540027,0.021270470563711858,0,-2.5,2.5
28,0.10367843369919905,0.023734701791768956,0,-2.5,2.5
29,0.099694876467347537,0.026754539287535531,0,-2.5,2.5
30,0.12236725007416197,0.029779979688466036,0,-3,2.5
31,0.14071704030173326,0.033029279364100043,0,-3,2.5
32,0.15838877823452133,0.036158923813406019,0,-3,3
33,0.18339195660465313,0.039220736442404786,0,-3,3
34,0.17228885027757765,0.042303447923667116,0,-3,3
35,0.17364495486714412,0.045552788966194545,0,-3,3
36,0.18860448362079926,0.049154478096612615,0,-3,3
37,0.19381701063694537,0.052602939984399945,0,-3,3
38,0.23212696529219817,0.05642092946453818,0,-3,3
39,0.2517057253040641,0.0602652942112685,0,-3,3
40,0.29522820697546298,0.064119182198421304,0,-3,3
41,0.32116370725092175,0.068128834268667823,0,-3,3
42,0.34074246726278762,0.072108951906924235,0,-3.5,3
43,0.35807517904818409,0.076060742461464853,0,-4,3
44,0.39121498495571472,0.080257724750216364,0,-4,3
45,0.4118532016781794,0.084453307184359297,0,-4,3
46,0.48605754968851972,0.089136529106901591,0,-4,3
47,0.55475272280374621,0.094215399520397203,0,-4,3.5
48,0.6561639191422638,0.10074773601593898,0,-4,4
49,0.77075475696063056,0.10911886611141672,0,-4,4
50,0.90373776327499256,0.11960621307831941,-0.5,-4,4
51,1.0436708056108828,0.13232861458145315,-0.5,-4.5,4
52,1.3211637072509217,0.14827741973278391,-0.5,-4.5,4
53,1.7150273339831335,0.16903019617082654,-0.5,-4.5,4.5
54,2.3428613806839853,0.19590069043823174,-0.5,-5,5
55,3.5658558291308218,0.23208764535338852,0,-4.5,6
56,6.5075009535110393,0.28400044367225702,0.5,-4,9
57,15.402699495698606,0.36401552511536428,4,-2,22
58,42.619421960418698,0.49581381537318875,23,4,69.5
59,110.12096876721617,0.72862753826531734,82,29,183.31999999999971
60,236.35591388735855,1.1499320026326059,194,84.680000000000064,386
61,418.93323303809808,1.8204959048895848,350,166,686
62,635.90767894223848,2.6946750713827763,530,259,1048
63,862.36383862355387,3.6616306892758841,710,347,1429
64,1081.3202737636141,4.6282365631887563,881,431.68000000000006,1795
65,1284.2791244649743,5.5442157393943576,1041,509,2136
66,1467.6012416832648,6.3861457823686338,1179,577,2440
67,1629.6997711573506,7.1411365400853555,1304,636.5,2712
68,1770.1473704284442,7.8017440987350906,1410,689,2943
69,1889.484616688562,8.3661233458746302,1501,734,3145
70,1989.0659193965334,8.838242613565253,1578,771.5,3313.3199999999997
71,2070.8081323897104,9.2252293099830105,1638,802,3453
72,2136.8821248463787,9.5359676125328754,1688,826.68000000000006,3565
73,2189.7541848540068,9.7798149700614747,1727,846,3654.6399999999994
74,2231.8274145018436,9.9680674655874135,1759,862.5,3721
75,2265.1912743145317,10.111724092818193,1784.5,876.5,3775
76,2291.5610247065306,10.220444173027719,1805,887.68000000000006,3814.8199999999997
77,2312.3773149129129,10.302466174070258,1825,895,3852
78,2329.6069203712336,10.365515234564542,1839,903,3884.8199999999997
79,2345.9968004407342,10.422223583522849,1854,911,3912
80,2364.4716489384246,10.48877173358011,1870,919,3942
81,2386.2477221680724,10.574473504147294,1889,928,3979
82,2410.3626096537696,10.674506841143392,1908.5,938.68000000000006,4017.3199999999997
83,2434.8404670085179,10.777713386379945,1928,948.36000000000013,4055.9599999999991
84,2457.928529050303,10.874824676218687,1945,957.68000000000006,4090.6399999999994
85,2478.4641056066448,10.96075870985158,1961,966,4121
86,2495.8464423443656,11.032645999507251,1974.5,973,4149.6399999999994
87,2509.804275967284,11.08903222156918,1986.5,980,4172
88,2520.3368860448363,11.130681392605464,1995,985,4186.3199999999997
89,2527.6032758401493,11.157996456068044,2001,988,4195.8199999999997
90,2531.7286307581471,11.171291908972069,2005,990,4200.9599999999991
91,2533.0037080984871,11.172031212228127,2005,991.18000000000006,4204.8199999999997
92,2531.7292664321735,11.161844163683217,2003,991.68000000000006,4204.3199999999997
93,2528.1669491884563,11.14224054082262,2001,990,4195
94,2522.7424460736534,11.11518846198898,1998,988.5,4183.3199999999997
95,2515.767110225876,11.082774350626435,1993,986.5,4172
96,2507.569585116752,11.046481763855065,1987,984,4155.6399999999994
97,2498.3061618002289,11.006600162823412,1980,979.68000000000006,4140
98,2488.2519176166461,10.964014303052322,1972,975.68000000000006,4124
99,2477.7017629359666,10.919610126030928,1963.5,972,4106.8199999999997
